Scenario,Dataset,n,Rep,Coefficient,CoefficientLatex,true,estimate,success,Log-Likelihood,AIC,BIC
D1,Dataset 1,10000,89,gamma_z[0],$\gamma_{10}$,-2.0,-2.0399785842255116,True,-22443.049470921338,44906.098941842676,44978.20234556244
D1,Dataset 1,10000,89,gamma_z[1],$\gamma_{11}$,1.0,1.021188356805173,True,-22443.049470921338,44906.098941842676,44978.20234556244
D1,Dataset 1,10000,89,beta_nb[0],$\beta_{20}$,4.0,4.704753040875451,True,-22443.049470921338,44906.098941842676,44978.20234556244
D1,Dataset 1,10000,89,beta_nb[1],$\beta_{21}$,3.5,3.229616531800356,True,-22443.049470921338,44906.098941842676,44978.20234556244
D1,Dataset 1,10000,89,gamma_nb[0],$\gamma_{20}$,1.0,1.4258067558540262,True,-22443.049470921338,44906.098941842676,44978.20234556244
D1,Dataset 1,10000,89,gamma_nb[1],$\gamma_{21}$,-3.0,-3.6107884401560115,True,-22443.049470921338,44906.098941842676,44978.20234556244
D1,Dataset 1,10000,90,beta_z[0],$\beta_{10}$,2.0,2.1187251127695004,True,-22062.45377785429,44144.90755570858,44217.01095942834
D1,Dataset 1,10000,90,beta_z[1],$\beta_{11}$,1.0,0.9139849958995966,True,-22062.45377785429,44144.90755570858,44217.01095942834
D1,Dataset 1,10000,90,gamma_z[0],$\gamma_{10}$,-2.0,-1.925818734226661,True,-22062.45377785429,44144.90755570858,44217.01095942834
D1,Dataset 1,10000,90,gamma_z[1],$\gamma_{11}$,1.0,0.9419199854625919,True,-22062.45377785429,44144.90755570858,44217.01095942834
D1,Dataset 1,10000,90,beta_nb[0],$\beta_{20}$,4.0,3.5852960330386154,True,-22062.45377785429,44144.90755570858,44217.01095942834
D1,Dataset 1,10000,90,beta_nb[1],$\beta_{21}$,3.5,3.5985993302365027,True,-22062.45377785429,44144.90755570858,44217.01095942834
D1,Dataset 1,10000,90,gamma_nb[0],$\gamma_{20}$,1.0,1.3103825024918079,True,-22062.45377785429,44144.90755570858,44217.01095942834
D1,Dataset 1,10000,90,gamma_nb[1],$\gamma_{21}$,-3.0,-3.5510311201795,True,-22062.45377785429,44144.90755570858,44217.01095942834
D1,Dataset 1,10000,91,beta_z[0],$\beta_{10}$,2.0,2.009828006748986,True,-22409.44259500494,44838.88519000988,44910.98859372964
D1,Dataset 1,10000,91,beta_z[1],$\beta_{11}$,1.0,1.0426989392931427,True,-22409.44259500494,44838.88519000988,44910.98859372964
D1,Dataset 1,10000,91,gamma_z[0],$\gamma_{10}$,-2.0,-2.1659480546894714,True,-22409.44259500494,44838.88519000988,44910.98859372964
D1,Dataset 1,10000,91,gamma_z[1],$\gamma_{11}$,1.0,1.0832784676223064,True,-22409.44259500494,44838.88519000988,44910.98859372964
D1,Dataset 1,10000,91,beta_nb[0],$\beta_{20}$,4.0,4.972602983292628,True,-22409.44259500494,44838.88519000988,44910.98859372964
D1,Dataset 1,10000,91,beta_nb[1],$\beta_{21}$,3.5,3.3456663967617746,True,-22409.44259500494,44838.88519000988,44910.98859372964
D1,Dataset 1,10000,91,gamma_nb[0],$\gamma_{20}$,1.0,1.262876936995329,True,-22409.44259500494,44838.88519000988,44910.98859372964
D1,Dataset 1,10000,91,gamma_nb[1],$\gamma_{21}$,-3.0,-2.9970440102895686,True,-22409.44259500494,44838.88519000988,44910.98859372964
D1,Dataset 1,10000,93,beta_z[0],$\beta_{10}$,2.0,2.0741290543036,True,-22172.175237205982,44364.350474411964,44436.453878131724
D1,Dataset 1,10000,93,beta_z[1],$\beta_{11}$,1.0,0.9548547498465639,True,-22172.175237205982,44364.350474411964,44436.453878131724
D1,Dataset 1,10000,93,gamma_z[0],$\gamma_{10}$,-2.0,-1.975116802626569,True,-22172.175237205982,44364.350474411964,44436.453878131724
D1,Dataset 1,10000,93,gamma_z[1],$\gamma_{11}$,1.0,1.0090495348297401,True,-22172.175237205982,44364.350474411964,44436.453878131724
D1,Dataset 1,10000,93,beta_nb[0],$\beta_{20}$,4.0,6.0210330824479055,True,-22172.175237205982,44364.350474411964,44436.453878131724
D1,Dataset 1,10000,93,beta_nb[1],$\beta_{21}$,3.5,2.958812957937447,True,-22172.175237205982,44364.350474411964,44436.453878131724
D1,Dataset 1,10000,93,gamma_nb[0],$\gamma_{20}$,1.0,1.3784228792945319,True,-22172.175237205982,44364.350474411964,44436.453878131724
D1,Dataset 1,10000,93,gamma_nb[1],$\gamma_{21}$,-3.0,-2.8003784930088433,True,-22172.175237205982,44364.350474411964,44436.453878131724
D1,Dataset 1,10000,92,beta_z[0],$\beta_{10}$,2.0,2.0415940280500164,True,-22132.985697616034,44285.97139523207,44358.07479895183
D1,Dataset 1,10000,92,beta_z[1],$\beta_{11}$,1.0,0.9401373071606693,True,-22132.985697616034,44285.97139523207,44358.07479895183
D1,Dataset 1,10000,92,gamma_z[0],$\gamma_{10}$,-2.0,-2.04467632150147,True,-22132.985697616034,44285.97139523207,44358.07479895183
D1,Dataset 1,10000,92,gamma_z[1],$\gamma_{11}$,1.0,1.0108859148789624,True,-22132.985697616034,44285.97139523207,44358.07479895183
D1,Dataset 1,10000,92,beta_nb[0],$\beta_{20}$,4.0,4.323314917781113,True,-22132.985697616034,44285.97139523207,44358.07479895183
D1,Dataset 1,10000,92,beta_nb[1],$\beta_{21}$,3.5,3.4430345353176794,True,-22132.985697616034,44285.97139523207,44358.07479895183
D1,Dataset 1,10000,92,gamma_nb[0],$\gamma_{20}$,1.0,1.1605199906937043,True,-22132.985697616034,44285.97139523207,44358.07479895183
D1,Dataset 1,10000,92,gamma_nb[1],$\gamma_{21}$,-3.0,-2.8863834462989946,True,-22132.985697616034,44285.97139523207,44358.07479895183
D1,Dataset 1,10000,94,beta_z[0],$\beta_{10}$,2.0,2.0022055505768868,True,-22328.101810139084,44676.20362027817,44748.30702399793
D1,Dataset 1,10000,94,beta_z[1],$\beta_{11}$,1.0,1.0583584508377288,True,-22328.101810139084,44676.20362027817,44748.30702399793
D1,Dataset 1,10000,94,gamma_z[0],$\gamma_{10}$,-2.0,-2.2181920073594577,True,-22328.101810139084,44676.20362027817,44748.30702399793
D1,Dataset 1,10000,94,gamma_z[1],$\gamma_{11}$,1.0,1.0489518839968477,True,-22328.101810139084,44676.20362027817,44748.30702399793
D1,Dataset 1,10000,94,beta_nb[0],$\beta_{20}$,4.0,3.6921975433329557,True,-22328.101810139084,44676.20362027817,44748.30702399793
D1,Dataset 1,10000,94,beta_nb[1],$\beta_{21}$,3.5,3.2684450153398976,True,-22328.101810139084,44676.20362027817,44748.30702399793
D1,Dataset 1,10000,94,gamma_nb[0],$\gamma_{20}$,1.0,0.686199066996033,True,-22328.101810139084,44676.20362027817,44748.30702399793
D1,Dataset 1,10000,94,gamma_nb[1],$\gamma_{21}$,-3.0,-2.258556536177658,True,-22328.101810139084,44676.20362027817,44748.30702399793
D1,Dataset 1,10000,95,beta_z[0],$\beta_{10}$,2.0,2.063539375244632,True,-22340.700935182645,44701.40187036529,44773.50527408505
D1,Dataset 1,10000,95,beta_z[1],$\beta_{11}$,1.0,0.9692551389219172,True,-22340.700935182645,44701.40187036529,44773.50527408505
D1,Dataset 1,10000,95,gamma_z[0],$\gamma_{10}$,-2.0,-2.209767284530956,True,-22340.700935182645,44701.40187036529,44773.50527408505
D1,Dataset 1,10000,95,gamma_z[1],$\gamma_{11}$,1.0,1.0601768919618584,True,-22340.700935182645,44701.40187036529,44773.50527408505
D1,Dataset 1,10000,95,beta_nb[0],$\beta_{20}$,4.0,3.9759813872468994,True,-22340.700935182645,44701.40187036529,44773.50527408505
D1,Dataset 1,10000,95,beta_nb[1],$\beta_{21}$,3.5,3.378723538946784,True,-22340.700935182645,44701.40187036529,44773.50527408505
D1,Dataset 1,10000,95,gamma_nb[0],$\gamma_{20}$,1.0,1.3016195494639244,True,-22340.700935182645,44701.40187036529,44773.50527408505
D1,Dataset 1,10000,95,gamma_nb[1],$\gamma_{21}$,-3.0,-2.8387567546440744,True,-22340.700935182645,44701.40187036529,44773.50527408505
D1,Dataset 1,10000,96,beta_z[0],$\beta_{10}$,2.0,2.01698010813446,True,-22188.856664954517,44397.713329909035,44469.816733628795
D1,Dataset 1,10000,96,beta_z[1],$\beta_{11}$,1.0,0.9702279038543464,True,-22188.856664954517,44397.713329909035,44469.816733628795
D1,Dataset 1,10000,96,gamma_z[0],$\gamma_{10}$,-2.0,-2.0212807893952682,True,-22188.856664954517,44397.713329909035,44469.816733628795
D1,Dataset 1,10000,96,gamma_z[1],$\gamma_{11}$,1.0,1.0168963639934236,True,-22188.856664954517,44397.713329909035,44469.816733628795
D1,Dataset 1,10000,96,beta_nb[0],$\beta_{20}$,4.0,5.292614010864079,True,-22188.856664954517,44397.713329909035,44469.816733628795
D1,Dataset 1,10000,96,beta_nb[1],$\beta_{21}$,3.5,3.2212258574623958,True,-22188.856664954517,44397.713329909035,44469.816733628795
D1,Dataset 1,10000,96,gamma_nb[0],$\gamma_{20}$,1.0,1.2366375409060437,True,-22188.856664954517,44397.713329909035,44469.816733628795
D1,Dataset 1,10000,96,gamma_nb[1],$\gamma_{21}$,-3.0,-2.7143323530758243,True,-22188.856664954517,44397.713329909035,44469.816733628795
D1,Dataset 1,10000,97,beta_z[0],$\beta_{10}$,2.0,1.948429311903715,True,-22115.78440330518,44251.56880661036,44323.67221033012
D1,Dataset 1,10000,97,beta_z[1],$\beta_{11}$,1.0,1.0212549601300913,True,-22115.78440330518,44251.56880661036,44323.67221033012
D1,Dataset 1,10000,97,gamma_z[0],$\gamma_{10}$,-2.0,-2.0029459203858937,True,-22115.78440330518,44251.56880661036,44323.67221033012
D1,Dataset 1,10000,97,gamma_z[1],$\gamma_{11}$,1.0,1.0354079717034828,True,-22115.78440330518,44251.56880661036,44323.67221033012
D1,Dataset 1,10000,97,beta_nb[0],$\beta_{20}$,4.0,4.712217175665068,True,-22115.78440330518,44251.56880661036,44323.67221033012
D1,Dataset 1,10000,97,beta_nb[1],$\beta_{21}$,3.5,3.6910910522908096,True,-22115.78440330518,44251.56880661036,44323.67221033012
D1,Dataset 1,10000,97,gamma_nb[0],$\gamma_{20}$,1.0,1.3123048126612493,True,-22115.78440330518,44251.56880661036,44323.67221033012
D1,Dataset 1,10000,97,gamma_nb[1],$\gamma_{21}$,-3.0,-3.136220401398311,True,-22115.78440330518,44251.56880661036,44323.67221033012
D1,Dataset 1,10000,99,beta_z[0],$\beta_{10}$,2.0,2.0826358420121966,True,-22617.931120810845,45255.86224162169,45327.96564534145
D1,Dataset 1,10000,99,beta_z[1],$\beta_{11}$,1.0,0.9333718602310728,True,-22617.931120810845,45255.86224162169,45327.96564534145
D1,Dataset 1,10000,99,gamma_z[0],$\gamma_{10}$,-2.0,-1.973681510752234,True,-22617.931120810845,45255.86224162169,45327.96564534145
D1,Dataset 1,10000,99,gamma_z[1],$\gamma_{11}$,1.0,0.9622366360544381,True,-22617.931120810845,45255.86224162169,45327.96564534145
D1,Dataset 1,10000,99,beta_nb[0],$\beta_{20}$,4.0,5.585994825564391,True,-22617.931120810845,45255.86224162169,45327.96564534145
D1,Dataset 1,10000,99,beta_nb[1],$\beta_{21}$,3.5,3.0884992389152695,True,-22617.931120810845,45255.86224162169,45327.96564534145
D1,Dataset 1,10000,99,gamma_nb[0],$\gamma_{20}$,1.0,0.940771557602919,True,-22617.931120810845,45255.86224162169,45327.96564534145
D1,Dataset 1,10000,99,gamma_nb[1],$\gamma_{21}$,-3.0,-2.5765406516797067,True,-22617.931120810845,45255.86224162169,45327.96564534145
D1,Dataset 1,10000,98,beta_z[0],$\beta_{10}$,2.0,1.9536736720660077,True,-22489.481524639876,44998.96304927975,45071.06645299951
D1,Dataset 1,10000,98,beta_z[1],$\beta_{11}$,1.0,1.0698865293273607,True,-22489.481524639876,44998.96304927975,45071.06645299951
D1,Dataset 1,10000,98,gamma_z[0],$\gamma_{10}$,-2.0,-2.1634504879317964,True,-22489.481524639876,44998.96304927975,45071.06645299951
D1,Dataset 1,10000,98,gamma_z[1],$\gamma_{11}$,1.0,1.0622245287701926,True,-22489.481524639876,44998.96304927975,45071.06645299951
D1,Dataset 1,10000,98,beta_nb[0],$\beta_{20}$,4.0,4.744259709748875,True,-22489.481524639876,44998.96304927975,45071.06645299951
D1,Dataset 1,10000,98,beta_nb[1],$\beta_{21}$,3.5,3.2557705547340294,True,-22489.481524639876,44998.96304927975,45071.06645299951
D1,Dataset 1,10000,98,gamma_nb[0],$\gamma_{20}$,1.0,1.205741165436727,True,-22489.481524639876,44998.96304927975,45071.06645299951
D1,Dataset 1,10000,98,gamma_nb[1],$\gamma_{21}$,-3.0,-2.6191136077219346,True,-22489.481524639876,44998.96304927975,45071.06645299951
D1,Dataset 1,15000,0,beta_z[0],$\beta_{10}$,2.0,2.0368519737643362,True,-33348.11148069815,66716.2229613963,66792.38101619715
D1,Dataset 1,15000,0,beta_z[1],$\beta_{11}$,1.0,1.0100499130287555,True,-33348.11148069815,66716.2229613963,66792.38101619715
D1,Dataset 1,15000,0,gamma_z[0],$\gamma_{10}$,-2.0,-2.0455754811056126,True,-33348.11148069815,66716.2229613963,66792.38101619715
D1,Dataset 1,15000,0,gamma_z[1],$\gamma_{11}$,1.0,1.0043016312146176,True,-33348.11148069815,66716.2229613963,66792.38101619715
D1,Dataset 1,15000,0,beta_nb[0],$\beta_{20}$,4.0,3.047641961161862,True,-33348.11148069815,66716.2229613963,66792.38101619715
D1,Dataset 1,15000,0,beta_nb[1],$\beta_{21}$,3.5,3.8288578433654283,True,-33348.11148069815,66716.2229613963,66792.38101619715
D1,Dataset 1,15000,0,gamma_nb[0],$\gamma_{20}$,1.0,0.7275613841660955,True,-33348.11148069815,66716.2229613963,66792.38101619715
D1,Dataset 1,15000,0,gamma_nb[1],$\gamma_{21}$,-3.0,-2.447895486339641,True,-33348.11148069815,66716.2229613963,66792.38101619715
D1,Dataset 1,15000,3,beta_z[0],$\beta_{10}$,2.0,2.0143408256634814,True,-33377.94462762137,66775.88925524274,66852.04731004359
D1,Dataset 1,15000,3,beta_z[1],$\beta_{11}$,1.0,0.9902028426420588,True,-33377.94462762137,66775.88925524274,66852.04731004359
D1,Dataset 1,15000,3,gamma_z[0],$\gamma_{10}$,-2.0,-2.199940511522273,True,-33377.94462762137,66775.88925524274,66852.04731004359
D1,Dataset 1,15000,3,gamma_z[1],$\gamma_{11}$,1.0,1.092589692680646,True,-33377.94462762137,66775.88925524274,66852.04731004359
D1,Dataset 1,15000,3,beta_nb[0],$\beta_{20}$,4.0,4.531702743470005,True,-33377.94462762137,66775.88925524274,66852.04731004359
D1,Dataset 1,15000,3,beta_nb[1],$\beta_{21}$,3.5,3.404317594888221,True,-33377.94462762137,66775.88925524274,66852.04731004359
D1,Dataset 1,15000,3,gamma_nb[0],$\gamma_{20}$,1.0,0.8708859331824017,True,-33377.94462762137,66775.88925524274,66852.04731004359
D1,Dataset 1,15000,3,gamma_nb[1],$\gamma_{21}$,-3.0,-1.9850827815445562,True,-33377.94462762137,66775.88925524274,66852.04731004359
D1,Dataset 1,15000,1,beta_z[0],$\beta_{10}$,2.0,2.0123216696659076,True,-33431.011982820506,66882.02396564101,66958.18202044186
D1,Dataset 1,15000,1,beta_z[1],$\beta_{11}$,1.0,0.9929396078695132,True,-33431.011982820506,66882.02396564101,66958.18202044186
D1,Dataset 1,15000,1,gamma_z[0],$\gamma_{10}$,-2.0,-2.0282896561886417,True,-33431.011982820506,66882.02396564101,66958.18202044186
D1,Dataset 1,15000,1,gamma_z[1],$\gamma_{11}$,1.0,1.003718476909768,True,-33431.011982820506,66882.02396564101,66958.18202044186
D1,Dataset 1,15000,1,beta_nb[0],$\beta_{20}$,4.0,4.813790430747778,True,-33431.011982820506,66882.02396564101,66958.18202044186
D1,Dataset 1,15000,1,beta_nb[1],$\beta_{21}$,3.5,3.250172825451515,True,-33431.011982820506,66882.02396564101,66958.18202044186
D1,Dataset 1,15000,1,gamma_nb[0],$\gamma_{20}$,1.0,1.3307417586467187,True,-33431.011982820506,66882.02396564101,66958.18202044186
D1,Dataset 1,15000,1,gamma_nb[1],$\gamma_{21}$,-3.0,-3.222716235287027,True,-33431.011982820506,66882.02396564101,66958.18202044186
D1,Dataset 1,15000,5,beta_z[0],$\beta_{10}$,2.0,1.9736209130060272,True,-33417.02178104691,66854.04356209382,66930.20161689467
D1,Dataset 1,15000,5,beta_z[1],$\beta_{11}$,1.0,1.0194499118192357,True,-33417.02178104691,66854.04356209382,66930.20161689467
D1,Dataset 1,15000,5,gamma_z[0],$\gamma_{10}$,-2.0,-2.0106228530129946,True,-33417.02178104691,66854.04356209382,66930.20161689467
D1,Dataset 1,15000,5,gamma_z[1],$\gamma_{11}$,1.0,0.9712205213231013,True,-33417.02178104691,66854.04356209382,66930.20161689467
D1,Dataset 1,15000,5,beta_nb[0],$\beta_{20}$,4.0,4.51639711607377,True,-33417.02178104691,66854.04356209382,66930.20161689467
D1,Dataset 1,15000,5,beta_nb[1],$\beta_{21}$,3.5,3.328105531186334,True,-33417.02178104691,66854.04356209382,66930.20161689467
D1,Dataset 1,15000,5,gamma_nb[0],$\gamma_{20}$,1.0,0.884729347642264,True,-33417.02178104691,66854.04356209382,66930.20161689467
D1,Dataset 1,15000,5,gamma_nb[1],$\gamma_{21}$,-3.0,-2.504057778532931,True,-33417.02178104691,66854.04356209382,66930.20161689467
D1,Dataset 1,15000,2,beta_z[0],$\beta_{10}$,2.0,2.1235822741097095,True,-33670.51391334529,67361.02782669058,67437.18588149143
D1,Dataset 1,15000,2,beta_z[1],$\beta_{11}$,1.0,0.9200960063350906,True,-33670.51391334529,67361.02782669058,67437.18588149143
D1,Dataset 1,15000,2,gamma_z[0],$\gamma_{10}$,-2.0,-2.0862829065457076,True,-33670.51391334529,67361.02782669058,67437.18588149143
D1,Dataset 1,15000,2,gamma_z[1],$\gamma_{11}$,1.0,1.0320947218148144,True,-33670.51391334529,67361.02782669058,67437.18588149143
D1,Dataset 1,15000,2,beta_nb[0],$\beta_{20}$,4.0,3.8786930610513553,True,-33670.51391334529,67361.02782669058,67437.18588149143
D1,Dataset 1,15000,2,beta_nb[1],$\beta_{21}$,3.5,3.399361002084109,True,-33670.51391334529,67361.02782669058,67437.18588149143
D1,Dataset 1,15000,2,gamma_nb[0],$\gamma_{20}$,1.0,0.9642025919868872,True,-33670.51391334529,67361.02782669058,67437.18588149143
D1,Dataset 1,15000,2,gamma_nb[1],$\gamma_{21}$,-3.0,-3.190591522432474,True,-33670.51391334529,67361.02782669058,67437.18588149143
D1,Dataset 1,15000,4,beta_z[0],$\beta_{10}$,2.0,1.952367754528266,True,-33200.64802148048,66421.29604296097,66497.45409776182
D1,Dataset 1,15000,4,beta_z[1],$\beta_{11}$,1.0,0.9987511169895954,True,-33200.64802148048,66421.29604296097,66497.45409776182
D1,Dataset 1,15000,4,gamma_z[0],$\gamma_{10}$,-2.0,-2.2066709878823825,True,-33200.64802148048,66421.29604296097,66497.45409776182
D1,Dataset 1,15000,4,gamma_z[1],$\gamma_{11}$,1.0,1.1169108033156434,True,-33200.64802148048,66421.29604296097,66497.45409776182
D1,Dataset 1,15000,4,beta_nb[0],$\beta_{20}$,4.0,4.998174993867559,True,-33200.64802148048,66421.29604296097,66497.45409776182
D1,Dataset 1,15000,4,beta_nb[1],$\beta_{21}$,3.5,3.2081390405172767,True,-33200.64802148048,66421.29604296097,66497.45409776182
D1,Dataset 1,15000,4,gamma_nb[0],$\gamma_{20}$,1.0,1.095853336561041,True,-33200.64802148048,66421.29604296097,66497.45409776182
D1,Dataset 1,15000,4,gamma_nb[1],$\gamma_{21}$,-3.0,-2.2709915883914094,True,-33200.64802148048,66421.29604296097,66497.45409776182
D1,Dataset 1,15000,7,beta_z[0],$\beta_{10}$,2.0,1.9628524449678504,True,-33452.46635473023,66924.93270946047,67001.09076426132
D1,Dataset 1,15000,7,beta_z[1],$\beta_{11}$,1.0,1.0222564278791673,True,-33452.46635473023,66924.93270946047,67001.09076426132
D1,Dataset 1,15000,7,gamma_z[0],$\gamma_{10}$,-2.0,-1.878957330884571,True,-33452.46635473023,66924.93270946047,67001.09076426132
D1,Dataset 1,15000,7,gamma_z[1],$\gamma_{11}$,1.0,0.9607172271009661,True,-33452.46635473023,66924.93270946047,67001.09076426132
D1,Dataset 1,15000,7,beta_nb[0],$\beta_{20}$,4.0,3.9990639357899633,True,-33452.46635473023,66924.93270946047,67001.09076426132
D1,Dataset 1,15000,7,beta_nb[1],$\beta_{21}$,3.5,3.733469222400676,True,-33452.46635473023,66924.93270946047,67001.09076426132
D1,Dataset 1,15000,7,gamma_nb[0],$\gamma_{20}$,1.0,0.8808079040201572,True,-33452.46635473023,66924.93270946047,67001.09076426132
D1,Dataset 1,15000,7,gamma_nb[1],$\gamma_{21}$,-3.0,-2.7935451778875184,True,-33452.46635473023,66924.93270946047,67001.09076426132
D1,Dataset 1,15000,6,beta_z[0],$\beta_{10}$,2.0,1.9908310954405632,True,-33682.563349515636,67385.12669903127,67461.28475383212
D1,Dataset 1,15000,6,beta_z[1],$\beta_{11}$,1.0,1.0213938004332703,True,-33682.563349515636,67385.12669903127,67461.28475383212
D1,Dataset 1,15000,6,gamma_z[0],$\gamma_{10}$,-2.0,-1.9931460050277552,True,-33682.563349515636,67385.12669903127,67461.28475383212
D1,Dataset 1,15000,6,gamma_z[1],$\gamma_{11}$,1.0,0.97645030759836,True,-33682.563349515636,67385.12669903127,67461.28475383212
D1,Dataset 1,15000,6,beta_nb[0],$\beta_{20}$,4.0,4.1534115343811715,True,-33682.563349515636,67385.12669903127,67461.28475383212
D1,Dataset 1,15000,6,beta_nb[1],$\beta_{21}$,3.5,3.3830107293365352,True,-33682.563349515636,67385.12669903127,67461.28475383212
D1,Dataset 1,15000,6,gamma_nb[0],$\gamma_{20}$,1.0,1.1727773811576088,True,-33682.563349515636,67385.12669903127,67461.28475383212
D1,Dataset 1,15000,6,gamma_nb[1],$\gamma_{21}$,-3.0,-3.4304256274428324,True,-33682.563349515636,67385.12669903127,67461.28475383212
D1,Dataset 1,15000,8,beta_z[0],$\beta_{10}$,2.0,1.9643678406063259,True,-33199.264819999604,66418.52963999921,66494.68769480006
D1,Dataset 1,15000,8,beta_z[1],$\beta_{11}$,1.0,1.0461087336651114,True,-33199.264819999604,66418.52963999921,66494.68769480006
D1,Dataset 1,15000,8,gamma_z[0],$\gamma_{10}$,-2.0,-4.017395822612114,True,-33199.264819999604,66418.52963999921,66494.68769480006
D1,Dataset 1,15000,8,gamma_z[1],$\gamma_{11}$,1.0,1.6375894909953945,True,-33199.264819999604,66418.52963999921,66494.68769480006
D1,Dataset 1,15000,8,beta_nb[0],$\beta_{20}$,4.0,2.2110236503626948,True,-33199.264819999604,66418.52963999921,66494.68769480006
D1,Dataset 1,15000,8,beta_nb[1],$\beta_{21}$,3.5,4.65943553347647,True,-33199.264819999604,66418.52963999921,66494.68769480006
D1,Dataset 1,15000,8,gamma_nb[0],$\gamma_{20}$,1.0,-0.09139092512556103,True,-33199.264819999604,66418.52963999921,66494.68769480006
D1,Dataset 1,15000,8,gamma_nb[1],$\gamma_{21}$,-3.0,-0.19880890513950097,True,-33199.264819999604,66418.52963999921,66494.68769480006
D1,Dataset 1,15000,9,beta_z[0],$\beta_{10}$,2.0,1.9946841397320436,True,-33276.75373088987,66573.50746177974,66649.66551658059
D1,Dataset 1,15000,9,beta_z[1],$\beta_{11}$,1.0,1.0218803212942484,True,-33276.75373088987,66573.50746177974,66649.66551658059
D1,Dataset 1,15000,9,gamma_z[0],$\gamma_{10}$,-2.0,-2.0230050349218094,True,-33276.75373088987,66573.50746177974,66649.66551658059
D1,Dataset 1,15000,9,gamma_z[1],$\gamma_{11}$,1.0,1.0192504376430847,True,-33276.75373088987,66573.50746177974,66649.66551658059
D1,Dataset 1,15000,9,beta_nb[0],$\beta_{20}$,4.0,3.812647834949477,True,-33276.75373088987,66573.50746177974,66649.66551658059
D1,Dataset 1,15000,9,beta_nb[1],$\beta_{21}$,3.5,3.44838328422599,True,-33276.75373088987,66573.50746177974,66649.66551658059
D1,Dataset 1,15000,9,gamma_nb[0],$\gamma_{20}$,1.0,1.1342035905046284,True,-33276.75373088987,66573.50746177974,66649.66551658059
D1,Dataset 1,15000,9,gamma_nb[1],$\gamma_{21}$,-3.0,-2.9962024319898592,True,-33276.75373088987,66573.50746177974,66649.66551658059
D1,Dataset 1,15000,10,beta_z[0],$\beta_{10}$,2.0,1.940575180213911,True,-33278.77431467097,66577.54862934194,66653.70668414279
D1,Dataset 1,15000,10,beta_z[1],$\beta_{11}$,1.0,1.0862056502304096,True,-33278.77431467097,66577.54862934194,66653.70668414279
D1,Dataset 1,15000,10,gamma_z[0],$\gamma_{10}$,-2.0,-2.1171578667984408,True,-33278.77431467097,66577.54862934194,66653.70668414279
D1,Dataset 1,15000,10,gamma_z[1],$\gamma_{11}$,1.0,1.0355988709683368,True,-33278.77431467097,66577.54862934194,66653.70668414279
D1,Dataset 1,15000,10,beta_nb[0],$\beta_{20}$,4.0,3.7550952118636207,True,-33278.77431467097,66577.54862934194,66653.70668414279
D1,Dataset 1,15000,10,beta_nb[1],$\beta_{21}$,3.5,3.0631177275295944,True,-33278.77431467097,66577.54862934194,66653.70668414279
D1,Dataset 1,15000,10,gamma_nb[0],$\gamma_{20}$,1.0,0.6934878521754487,True,-33278.77431467097,66577.54862934194,66653.70668414279
D1,Dataset 1,15000,10,gamma_nb[1],$\gamma_{21}$,-3.0,-2.4834314151267374,True,-33278.77431467097,66577.54862934194,66653.70668414279
D1,Dataset 1,15000,12,beta_z[0],$\beta_{10}$,2.0,1.9867068106427481,True,-33313.22723095561,66646.45446191121,66722.61251671206
D1,Dataset 1,15000,12,beta_z[1],$\beta_{11}$,1.0,0.955622999487843,True,-33313.22723095561,66646.45446191121,66722.61251671206
D1,Dataset 1,15000,12,gamma_z[0],$\gamma_{10}$,-2.0,-2.3146907725430554,True,-33313.22723095561,66646.45446191121,66722.61251671206
D1,Dataset 1,15000,12,gamma_z[1],$\gamma_{11}$,1.0,1.1333895720524658,True,-33313.22723095561,66646.45446191121,66722.61251671206
D1,Dataset 1,15000,12,beta_nb[0],$\beta_{20}$,4.0,5.289865154116042,True,-33313.22723095561,66646.45446191121,66722.61251671206
D1,Dataset 1,15000,12,beta_nb[1],$\beta_{21}$,3.5,2.7544380529509356,True,-33313.22723095561,66646.45446191121,66722.61251671206
D1,Dataset 1,15000,12,gamma_nb[0],$\gamma_{20}$,1.0,1.2414709378621915,True,-33313.22723095561,66646.45446191121,66722.61251671206
D1,Dataset 1,15000,12,gamma_nb[1],$\gamma_{21}$,-3.0,-2.459995082839013,True,-33313.22723095561,66646.45446191121,66722.61251671206
D1,Dataset 1,15000,14,beta_z[0],$\beta_{10}$,2.0,2.034922737052775,True,-33960.56432608566,67941.12865217132,68017.28670697217
D1,Dataset 1,15000,14,beta_z[1],$\beta_{11}$,1.0,0.9731321116235552,True,-33960.56432608566,67941.12865217132,68017.28670697217
D1,Dataset 1,15000,14,gamma_z[0],$\gamma_{10}$,-2.0,-2.081745776359492,True,-33960.56432608566,67941.12865217132,68017.28670697217
D1,Dataset 1,15000,14,gamma_z[1],$\gamma_{11}$,1.0,1.0017321752311852,True,-33960.56432608566,67941.12865217132,68017.28670697217
D1,Dataset 1,15000,14,beta_nb[0],$\beta_{20}$,4.0,4.175136280116762,True,-33960.56432608566,67941.12865217132,68017.28670697217
D1,Dataset 1,15000,14,beta_nb[1],$\beta_{21}$,3.5,3.483562772163915,True,-33960.56432608566,67941.12865217132,68017.28670697217
D1,Dataset 1,15000,14,gamma_nb[0],$\gamma_{20}$,1.0,0.9254278191385227,True,-33960.56432608566,67941.12865217132,68017.28670697217
