Scenario,Dataset,Rep,RestrictedModel,FullModel,RestrictedLogLik,FullLogLik,LRT,df,boundary_dim,p_value,reject,method
D2,Dataset 2,76,NB,ZIP--ZINB,-21283.0128151233,-18960.773489634492,4644.478650977617,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,76,P+NB,ZIP--ZINB,-21033.44281642062,-18960.773489634492,4145.338653572253,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,76,ZIP,ZIP--ZINB,-30015.715912289877,-18960.773489634492,22109.88484531077,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,76,ZINB,ZIP--ZINB,-19034.785637824745,-18960.773489634492,148.0242963805067,nan,1,2.3430957979775587e-34,True,chi-bar² heuristic; k=1
D2,Dataset 2,76,Z+P+NB,ZIP--ZINB,-18993.810404371612,-18960.773489634492,66.07382947424048,2,0,4.490040212782981e-15,True,chi²(df=2)
D2,Dataset 2,74,Poisson,ZIP--ZINB,-79668.6143110784,-18762.65930659783,121811.91000896115,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,74,NB,ZIP--ZINB,-20995.451158636723,-18762.65930659783,4465.583704077784,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,74,P+NB,ZIP--ZINB,-20795.76173046087,-18762.65930659783,4066.204847726076,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,74,ZIP,ZIP--ZINB,-29607.73563467146,-18762.65930659783,21690.152656147256,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,74,ZINB,ZIP--ZINB,-18848.101533665773,-18762.65930659783,170.88445413588488,nan,1,2.3711866980182476e-39,True,chi-bar² heuristic; k=1
D2,Dataset 2,74,Z+P+NB,ZIP--ZINB,-18793.38012689174,-18762.65930659783,61.441640587821894,2,0,4.551109311650641e-14,True,chi²(df=2)
D2,Dataset 2,73,Poisson,ZIP--ZINB,-82169.23404760342,-19789.552871183747,124759.36235283934,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,73,NB,ZIP--ZINB,-22126.26146880142,-19789.552871183747,4673.417195235343,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,73,P+NB,ZIP--ZINB,-21890.94777717107,-19789.552871183747,4202.789811974646,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,73,ZIP,ZIP--ZINB,-31342.04763007899,-19789.552871183747,23104.989517790484,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,73,ZINB,ZIP--ZINB,-19847.107477799756,-19789.552871183747,115.1092132320191,nan,1,3.724025986901592e-27,True,chi-bar² heuristic; k=1
D2,Dataset 2,73,Z+P+NB,ZIP--ZINB,-19820.043382812608,-19789.552871183747,60.98102325772197,2,0,5.729794539228887e-14,True,chi²(df=2)
D2,Dataset 2,71,Poisson,ZIP--ZINB,-82125.81400900982,-19062.782062033344,126126.06389395295,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,71,NB,ZIP--ZINB,-21343.541647562055,-19062.782062033344,4561.519171057422,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,71,P+NB,ZIP--ZINB,-21103.582356862244,-19062.782062033344,4081.600589657799,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,71,ZIP,ZIP--ZINB,-30966.571953977997,-19062.782062033344,23807.579783889305,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,71,ZINB,ZIP--ZINB,-19127.64709028755,-19062.782062033344,129.73005650841515,nan,1,2.347363948344364e-30,True,chi-bar² heuristic; k=1
D2,Dataset 2,71,Z+P+NB,ZIP--ZINB,-19073.472221796706,-19062.782062033344,21.380319526724634,2,0,2.276788054241095e-05,True,chi²(df=2)
D2,Dataset 2,77,Poisson,ZIP--ZINB,-82814.22033497819,-19039.10703443481,127550.22660108676,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,77,NB,ZIP--ZINB,-21517.357051879597,-19039.10703443481,4956.50003488957,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,77,P+NB,ZIP--ZINB,-21267.704134581632,-19039.10703443481,4457.194200293641,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,77,ZIP,ZIP--ZINB,-30806.43832058832,-19039.10703443481,23534.662572307017,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,77,ZINB,ZIP--ZINB,-19128.23125740466,-19039.10703443481,178.24844593969465,nan,1,5.845689675168876e-41,True,chi-bar² heuristic; k=1
D2,Dataset 2,77,Z+P+NB,ZIP--ZINB,-19067.4881686512,-19039.10703443481,56.76226843277982,2,0,4.723131308870431e-13,True,chi²(df=2)
D2,Dataset 2,78,Poisson,ZIP--ZINB,-78424.52807359447,-18792.07526655757,119264.9056140738,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,78,NB,ZIP--ZINB,-21005.892040320927,-18792.07526655757,4427.6335475267115,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,78,P+NB,ZIP--ZINB,-20829.1993833364,-18792.07526655757,4074.248233557657,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,78,ZIP,ZIP--ZINB,-29838.175551164753,-18792.07526655757,22092.200569214365,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,78,ZINB,ZIP--ZINB,-18884.432591410143,-18792.07526655757,184.71464970514353,nan,1,2.2649712172538528e-42,True,chi-bar² heuristic; k=1
D2,Dataset 2,78,Z+P+NB,ZIP--ZINB,-18829.809732275033,-18792.07526655757,75.46893143492343,2,0,4.093829595700929e-17,True,chi²(df=2)
D2,Dataset 2,79,Poisson,ZIP--ZINB,-80437.61484947015,-18911.856885619934,123051.51592770043,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,79,NB,ZIP--ZINB,-21120.867899087993,-18911.856885619934,4418.022026936116,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,79,P+NB,ZIP--ZINB,-20951.16284952969,-18911.856885619934,4078.611927819511,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,79,ZIP,ZIP--ZINB,-30258.57457571463,-18911.856885619934,22693.43538018939,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,79,ZINB,ZIP--ZINB,-18984.942103028407,-18911.856885619934,146.17043481694418,nan,1,5.957330525353073e-34,True,chi-bar² heuristic; k=1
D2,Dataset 2,79,Z+P+NB,ZIP--ZINB,-18934.516666609383,-18911.856885619934,45.31956197889667,2,0,1.4420560972406702e-10,True,chi²(df=2)
D2,Dataset 2,80,Poisson,ZIP--ZINB,-77493.90564181066,-18967.61750143116,117052.576280759,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,80,NB,ZIP--ZINB,-21283.78767819635,-18967.61750143116,4632.3403535303805,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,80,P+NB,ZIP--ZINB,-21158.240300712117,-18967.61750143116,4381.245598561916,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,80,ZIP,ZIP--ZINB,-29589.56772313937,-18967.61750143116,21243.900443416424,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,80,ZINB,ZIP--ZINB,-19044.345318806743,-18967.61750143116,153.45563475116796,nan,1,1.522879506177468e-35,True,chi-bar² heuristic; k=1
D2,Dataset 2,80,Z+P+NB,ZIP--ZINB,-18982.676367602886,-18967.61750143116,30.1177323434531,2,0,2.884147837078368e-07,True,chi²(df=2)
D2,Dataset 2,81,Poisson,ZIP--ZINB,-77708.23552923271,-19284.886638276606,116846.69778191221,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,81,NB,ZIP--ZINB,-21507.078030129436,-19284.886638276606,4444.38278370566,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,81,P+NB,ZIP--ZINB,-21324.974920508394,-19284.886638276606,4080.1765644635743,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,81,ZIP,ZIP--ZINB,-29729.75603299008,-19284.886638276606,20889.73878942695,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,81,ZINB,ZIP--ZINB,-19354.109335814494,-19284.886638276606,138.4453950757743,nan,1,2.9117429545409494e-32,True,chi-bar² heuristic; k=1
D2,Dataset 2,81,Z+P+NB,ZIP--ZINB,-19308.883866500637,-19284.886638276606,47.9944564480611,2,0,3.78561288659055e-11,True,chi²(df=2)
D2,Dataset 2,84,Poisson,ZIP--ZINB,-76156.85921583598,-18393.898031737193,115525.92236819759,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,84,NB,ZIP--ZINB,-20686.424375968563,-18393.898031737193,4585.05268846274,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,84,P+NB,ZIP--ZINB,-20554.28891215276,-18393.898031737193,4320.781760831131,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,84,ZIP,ZIP--ZINB,-28672.088673172242,-18393.898031737193,20556.381282870097,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,84,ZINB,ZIP--ZINB,-18468.515121675,-18393.898031737193,149.2341798756097,nan,1,1.2744492820175321e-34,True,chi-bar² heuristic; k=1
D2,Dataset 2,84,Z+P+NB,ZIP--ZINB,-18410.616464865096,-18393.898031737193,33.43686625580449,2,0,5.4862645606903907e-08,True,chi²(df=2)
D2,Dataset 2,83,Poisson,ZIP--ZINB,-80958.80984785987,-18889.932602181616,124137.7544913565,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,83,NB,ZIP--ZINB,-21291.483709255754,-18889.932602181616,4803.102214148275,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,83,P+NB,ZIP--ZINB,-21056.181746249364,-18889.932602181616,4332.498288135495,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,83,ZIP,ZIP--ZINB,-30231.826768520135,-18889.932602181616,22683.78833267704,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,83,ZINB,ZIP--ZINB,-18954.80500524112,-18889.932602181616,129.744806119008,nan,1,2.3299857912500643e-30,True,chi-bar² heuristic; k=1
D2,Dataset 2,83,Z+P+NB,ZIP--ZINB,-18906.78494577752,-18889.932602181616,33.70468719180644,2,0,4.7986620911424375e-08,True,chi²(df=2)
D2,Dataset 2,82,Poisson,ZIP--ZINB,-79247.77222276798,-19201.00301159455,120093.53842234686,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,82,NB,ZIP--ZINB,-21541.734714324433,-19201.00301159455,4681.46340545977,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,82,P+NB,ZIP--ZINB,-21331.133749478206,-19201.00301159455,4260.261475767315,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,82,ZIP,ZIP--ZINB,-29776.48724256124,-19201.00301159455,21150.968461933386,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,82,ZINB,ZIP--ZINB,-19263.61792753152,-19201.00301159455,125.2298318739413,nan,1,2.2664302682346057e-29,True,chi-bar² heuristic; k=1
D2,Dataset 2,82,Z+P+NB,ZIP--ZINB,-19231.84467650717,-19201.00301159455,61.68332982524589,2,0,4.033064017940224e-14,True,chi²(df=2)
D2,Dataset 2,85,Poisson,ZIP--ZINB,-79821.91432882225,-19133.681993312865,121376.46467101878,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,85,NB,ZIP--ZINB,-21460.362821923296,-19133.681993312865,4653.361657220863,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,85,P+NB,ZIP--ZINB,-21237.027421395396,-19133.681993312865,4206.690856165063,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,85,ZIP,ZIP--ZINB,-29688.995895344007,-19133.681993312865,21110.627804062286,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,85,ZINB,ZIP--ZINB,-19203.653503198897,-19133.681993312865,139.94301977206487,nan,1,1.3697585628285879e-32,True,chi-bar² heuristic; k=1
D2,Dataset 2,85,Z+P+NB,ZIP--ZINB,-19159.211892303087,-19133.681993312865,51.05979798044427,2,0,8.17533852495524e-12,True,chi²(df=2)
D2,Dataset 2,86,Poisson,ZIP--ZINB,-82785.05432271394,-19063.46633062016,127443.17598418758,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,86,NB,ZIP--ZINB,-21286.950919528932,-19063.46633062016,4446.9691778175475,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,86,P+NB,ZIP--ZINB,-21095.424672111567,-19063.46633062016,4063.9166829828173,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,86,ZIP,ZIP--ZINB,-31024.73200396666,-19063.46633062016,23922.531346693002,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,86,ZINB,ZIP--ZINB,-19127.551382038662,-19063.46633062016,128.17010283700802,nan,1,5.151192196630451e-30,True,chi-bar² heuristic; k=1
D2,Dataset 2,86,Z+P+NB,ZIP--ZINB,-19084.21510249887,-19063.46633062016,41.497543757424864,2,0,9.748164893348074e-10,True,chi²(df=2)
D2,Dataset 2,88,Poisson,ZIP--ZINB,-79285.03982650833,-19170.601276449182,120228.8771001183,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,88,NB,ZIP--ZINB,-21481.982216640372,-19170.601276449182,4622.761880382379,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,88,P+NB,ZIP--ZINB,-21287.632984761676,-19170.601276449182,4234.063416624987,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,88,ZIP,ZIP--ZINB,-29827.02764159615,-19170.601276449182,21312.852730293933,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,88,ZINB,ZIP--ZINB,-19213.815792259178,-19170.601276449182,86.42903161999129,nan,1,7.242146266427955e-21,True,chi-bar² heuristic; k=1
D2,Dataset 2,88,Z+P+NB,ZIP--ZINB,-19175.47013684554,-19170.601276449182,9.737720792712935,2,0,0.007682114867515217,True,chi²(df=2)
D2,Dataset 2,87,Poisson,ZIP--ZINB,-77153.55224393544,-18954.92701039143,116397.25046708802,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,87,NB,ZIP--ZINB,-21209.453274994004,-18954.92701039143,4509.052529205146,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,87,P+NB,ZIP--ZINB,-21004.526903420647,-18954.92701039143,4099.199786058431,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,87,ZIP,ZIP--ZINB,-29149.816270964613,-18954.92701039143,20389.778521146363,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,87,ZINB,ZIP--ZINB,-19025.97422709376,-18954.92701039143,142.09443340465805,nan,1,4.636635765925824e-33,True,chi-bar² heuristic; k=1
D2,Dataset 2,87,Z+P+NB,ZIP--ZINB,-18987.35889296278,-18954.92701039143,64.86376514269796,2,0,8.22266054160924e-15,True,chi²(df=2)
D2,Dataset 2,90,Poisson,ZIP--ZINB,-78560.73471298115,-18962.294118790178,119196.88118838196,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,90,NB,ZIP--ZINB,-21231.522675556702,-18962.294118790178,4538.457113533048,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,90,P+NB,ZIP--ZINB,-20974.028300042843,-18962.294118790178,4023.4683625053294,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,90,ZIP,ZIP--ZINB,-29485.34752234482,-18962.294118790178,21046.10680710928,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,90,ZINB,ZIP--ZINB,-19013.79002038908,-18962.294118790178,102.99180319780135,nan,1,1.6826888244908355e-24,True,chi-bar² heuristic; k=1
D2,Dataset 2,90,Z+P+NB,ZIP--ZINB,-18970.153825918707,-18962.294118790178,15.719414257058816,2,0,0.00038598689937075273,True,chi²(df=2)
D2,Dataset 2,89,Poisson,ZIP--ZINB,-80954.37663270588,-18983.876329442603,123941.00060652656,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,89,NB,ZIP--ZINB,-21300.39333127063,-18983.876329442603,4633.034003656052,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,89,P+NB,ZIP--ZINB,-21066.30436572706,-18983.876329442603,4164.856072568917,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,89,ZIP,ZIP--ZINB,-30358.196053045584,-18983.876329442603,22748.639447205962,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,89,ZINB,ZIP--ZINB,-19043.51096690585,-18983.876329442603,119.26927492649702,nan,1,4.571764445444918e-28,True,chi-bar² heuristic; k=1
D2,Dataset 2,89,Z+P+NB,ZIP--ZINB,-19008.721519003033,-18983.876329442603,49.6903791208606,2,0,1.621329452690338e-11,True,chi²(df=2)
D2,Dataset 2,91,Poisson,ZIP--ZINB,-79714.68440380703,-18793.335235075807,121842.69833746244,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,91,NB,ZIP--ZINB,-20959.210352486934,-18793.335235075807,4331.750234822255,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,91,P+NB,ZIP--ZINB,-20800.691523610134,-18793.335235075807,4014.7125770686544,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,91,ZIP,ZIP--ZINB,-30075.562542668595,-18793.335235075807,22564.454615185576,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,91,ZINB,ZIP--ZINB,-18867.642176051795,-18793.335235075807,148.6138819519765,nan,1,1.7414509400981536e-34,True,chi-bar² heuristic; k=1
D2,Dataset 2,91,Z+P+NB,ZIP--ZINB,-18817.89320538786,-18793.335235075807,49.11594062410586,2,0,2.1607723146795243e-11,True,chi²(df=2)
D2,Dataset 2,92,Poisson,ZIP--ZINB,-77202.75917566943,-18996.845552779112,116411.82724578065,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,92,NB,ZIP--ZINB,-21306.994016536504,-18996.845552779112,4620.296927514784,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,92,P+NB,ZIP--ZINB,-21058.2670962864,-18996.845552779112,4122.843087014575,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,92,ZIP,ZIP--ZINB,-28915.58886292657,-18996.845552779112,19837.486620294912,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,92,ZINB,ZIP--ZINB,-19062.629624007794,-18996.845552779112,131.56814245736314,nan,1,9.298976357956533e-31,True,chi-bar² heuristic; k=1
D2,Dataset 2,92,Z+P+NB,ZIP--ZINB,-19017.45396875251,-18996.845552779112,41.21683194679645,2,0,1.121705016118057e-09,True,chi²(df=2)
D2,Dataset 2,93,Poisson,ZIP--ZINB,-80206.06745264931,-18980.615783763395,122450.90333777183,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,93,NB,ZIP--ZINB,-21205.22557317213,-18980.615783763395,4449.219578817472,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,93,P+NB,ZIP--ZINB,-20987.318063978306,-18980.615783763395,4013.4045604298226,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,93,ZIP,ZIP--ZINB,-30274.8564433986,-18980.615783763395,22588.48131927041,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,93,ZINB,ZIP--ZINB,-19032.06823344779,-18980.615783763395,102.90489936879021,nan,1,1.7581448074861994e-24,True,chi-bar² heuristic; k=1
D2,Dataset 2,93,Z+P+NB,ZIP--ZINB,-18992.108398285793,-18980.615783763395,22.985229044796142,2,0,1.020518613379881e-05,True,chi²(df=2)
D2,Dataset 2,94,Poisson,ZIP--ZINB,-79150.69965719886,-18783.707474818795,120733.98436476012,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,94,NB,ZIP--ZINB,-21142.36365871026,-18783.707474818795,4717.312367782928,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,94,P+NB,ZIP--ZINB,-20904.61773423239,-18783.707474818795,4241.8205188271895,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,94,ZIP,ZIP--ZINB,-29737.9213313442,-18783.707474818795,21908.427713050813,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,94,ZINB,ZIP--ZINB,-18839.39989052713,-18783.707474818795,111.38483141666802,nan,1,2.4365371410620273e-26,True,chi-bar² heuristic; k=1
D2,Dataset 2,94,Z+P+NB,ZIP--ZINB,-18804.534301518885,-18783.707474818795,41.65365340017888,2,0,9.016211455751328e-10,True,chi²(df=2)
D2,Dataset 2,96,Poisson,ZIP--ZINB,-81111.03198235953,-19204.585829841963,123812.89230503514,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,96,NB,ZIP--ZINB,-21509.019705597864,-19204.585829841963,4608.867751511803,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,96,P+NB,ZIP--ZINB,-21289.427424585083,-19204.585829841963,4169.683189486241,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,96,ZIP,ZIP--ZINB,-30350.42157757564,-19204.585829841963,22291.67149546735,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,96,ZINB,ZIP--ZINB,-19269.78946002537,-19204.585829841963,130.40726036681735,nan,1,1.668835964418566e-30,True,chi-bar² heuristic; k=1
D2,Dataset 2,96,Z+P+NB,ZIP--ZINB,-19233.283358319735,-19204.585829841963,57.39505695554544,2,0,3.4420861659054395e-13,True,chi²(df=2)
D2,Dataset 2,98,Poisson,ZIP--ZINB,-82850.47156394491,-18881.2248817075,127938.49336447482,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,98,NB,ZIP--ZINB,-21087.52218074164,-18881.2248817075,4412.594598068274,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,98,P+NB,ZIP--ZINB,-20883.72712772138,-18881.2248817075,4005.004492027758,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,98,ZIP,ZIP--ZINB,-30299.296496920455,-18881.2248817075,22836.143230425907,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,98,ZINB,ZIP--ZINB,-18970.532563109737,-18881.2248817075,178.61536280447035,nan,1,4.86092715812482e-41,True,chi-bar² heuristic; k=1
D2,Dataset 2,98,Z+P+NB,ZIP--ZINB,-18920.0668907347,-18881.2248817075,77.68401805439498,2,0,1.3524767669042161e-17,True,chi²(df=2)
D2,Dataset 2,97,Poisson,ZIP--ZINB,-83248.24146835899,-18966.33128268682,128563.82037134434,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,97,NB,ZIP--ZINB,-21204.01469719134,-18966.33128268682,4475.366829009035,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,97,P+NB,ZIP--ZINB,-21002.55262686846,-18966.33128268682,4072.442688363277,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,97,ZIP,ZIP--ZINB,-30549.000396306874,-18966.33128268682,23165.338227240107,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,97,ZINB,ZIP--ZINB,-19037.245974990466,-18966.33128268682,141.829384607292,nan,1,5.298555633550226e-33,True,chi-bar² heuristic; k=1
D2,Dataset 2,97,Z+P+NB,ZIP--ZINB,-18976.390846817958,-18966.33128268682,20.1191282622749,2,0,4.277468376767145e-05,True,chi²(df=2)
D2,Dataset 2,95,Poisson,ZIP--ZINB,-82734.04322456513,-18973.25957426219,127521.56730060588,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,95,NB,ZIP--ZINB,-21137.165918316838,-18973.25957426219,4327.812688109298,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,95,P+NB,ZIP--ZINB,-20945.546883762574,-18973.25957426219,3944.5746190007703,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,95,ZIP,ZIP--ZINB,-30074.81993408897,-18973.25957426219,22203.12071965356,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,95,ZINB,ZIP--ZINB,-19021.354951275523,-18973.25957426219,96.19075402666931,nan,1,5.2165498720720567e-23,True,chi-bar² heuristic; k=1
D2,Dataset 2,95,Z+P+NB,ZIP--ZINB,-18986.369192344653,-18973.25957426219,26.21923616492859,2,0,2.025653724753799e-06,True,chi²(df=2)
D2,Dataset 2,99,Poisson,ZIP--ZINB,-79846.67501478619,-19142.223468188582,121408.90309319521,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,99,NB,ZIP--ZINB,-21379.91060705624,-19142.223468188582,4475.374277735318,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,99,P+NB,ZIP--ZINB,-21155.525219988158,-19142.223468188582,4026.6035035991517,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,99,ZIP,ZIP--ZINB,-30348.46801491242,-19142.223468188582,22412.48909344768,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,99,ZINB,ZIP--ZINB,-19216.66793672663,-19142.223468188582,148.88893707609532,nan,1,1.5163081977749814e-34,True,chi-bar² heuristic; k=1
D2,Dataset 2,99,Z+P+NB,ZIP--ZINB,-19171.12202411698,-19142.223468188582,57.7971118567948,2,0,2.8152477842026034e-13,True,chi²(df=2)
D3,Dataset 3,0,Poisson,ZIP--ZINB,-75436.22265626708,-29572.16094506411,91728.12342240594,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,0,NB,ZIP--ZINB,-33889.296531292115,-29572.16094506411,8634.271172456007,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,0,P+NB,ZIP--ZINB,-33042.38590282184,-29572.16094506411,6940.449915515463,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,0,ZIP,ZIP--ZINB,-43254.312440491565,-29572.16094506411,27364.302990854907,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,0,ZINB,ZIP--ZINB,-30189.493205345425,-29572.16094506411,1234.6645205626264,nan,1,8.928744569544113e-271,True,chi-bar² heuristic; k=1
D3,Dataset 3,0,Z+P+NB,ZIP--ZINB,-29582.185491572654,-29572.16094506411,20.049093017085397,2,0,4.429908620543726e-05,True,chi²(df=2)
D3,Dataset 3,1,Poisson,ZIP--ZINB,-71423.47006191601,-28850.697844729217,85145.54443437359,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,1,NB,ZIP--ZINB,-33033.568302202126,-28850.697844729217,8365.740914945818,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,1,P+NB,ZIP--ZINB,-32335.846893263322,-28850.697844729217,6970.298097068211,nan,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,1,ZIP,ZIP--ZINB,-41383.528076213515,-28850.697844729217,25065.660462968597,nan,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,1,ZINB,ZIP--ZINB,-29362.1513105789,-28850.697844729217,1022.90693169937,nan,1,9.422160545744133e-225,True,chi-bar² heuristic; k=1
D3,Dataset 3,1,Z+P+NB,ZIP--ZINB,-28861.635270218132,-28850.697844729217,21.874850977830647,2,0,1.7780192717809995e-05,True,chi²(df=2)
