Scenario,DatasetLabel,Rep,Dataset,Model,Link,Log-Likelihood,AIC,BIC,nobs,n_params,success,nit,grad_norm_inf,cov_status,min_info_eig,info_rank,message
D3,Dataset 3,21,D3,Poisson,identity,-74501.32443872889,149006.64887745777,149022.45585256285,20000,2,True,14,13069.665539076364,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,21,D3,NB,identity,-33467.485325067,66940.970650134,66964.6811127916,20000,3,True,12,3034.7471540896663,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,21,D3,ZIP,identity,-43081.64909599923,86171.29819199846,86202.9121422086,20000,4,True,15,0.00031688171594035364,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,21,D3,ZINB,identity,-29810.33144470669,59630.66288941338,59670.180327176065,20000,5,True,17,1.7825833712393352e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,21,D3,P+NB,identity,-32751.534780184444,65515.06956036889,65562.4904856841,20000,6,True,32,1654.5836004526855,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,21,D3,Z+P+NB,identity,-29248.94747127522,58513.89494255044,58577.122842970726,20000,8,True,26,77.19502967651933,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,21,D3,ZIP--ZINB,identity,-29219.09900992966,58458.19801985932,58537.23289538468,20000,10,True,35,91.71657555507045,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,20,D3,Poisson,identity,-71144.85590586482,142293.71181172965,142309.51878683473,20000,2,True,18,14501.976559315934,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,20,D3,NB,identity,-33392.88524504304,66791.77049008608,66815.48095274369,20000,3,True,29,3881.7474998952775,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,20,D3,ZIP,identity,-41694.59822284104,83397.19644568209,83428.81039589223,20000,4,True,14,2.479522915824206e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,20,D3,ZINB,identity,-29821.74430021555,59653.4886004311,59693.00603819378,20000,5,True,18,6.304700520582546e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,20,D3,P+NB,identity,-32647.760820255106,65307.52164051021,65354.942565825426,20000,6,True,31,1938.5134829664319,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,20,D3,Z+P+NB,identity,-29258.79682851291,58533.59365702582,58596.82155744611,20000,8,True,24,71.24318035176772,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,20,D3,ZIP--ZINB,identity,-29241.126381592527,58502.25276318505,58581.28763871041,20000,10,True,37,100.72229323691155,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,25,D3,Poisson,identity,-74006.84416512397,148017.68833024794,148033.49530535302,20000,2,True,13,8214.012612735618,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,25,D3,NB,identity,-33379.710178463836,66765.42035692767,66789.13081958528,20000,3,True,16,8.935813875260434e-06,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,25,D3,ZIP,identity,-42481.863960835704,84971.72792167141,85003.34187188155,20000,4,True,13,3.501079510134786e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,25,D3,ZINB,identity,-29602.718383823012,59215.436767646024,59254.95420540871,20000,5,True,27,0.0005977837350099047,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,25,D3,P+NB,identity,-32572.577018925032,65157.154037850065,65204.57496316528,20000,6,True,36,1726.9634920068324,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,25,D3,Z+P+NB,identity,-29018.252506422767,58052.50501284553,58115.73291326582,20000,8,True,14,68.06798009609768,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,25,D3,ZIP--ZINB,identity,-29006.177207101002,58032.354414202004,58111.38928972736,20000,10,True,45,86.3537224484032,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,23,D3,Poisson,identity,-72581.24097536207,145166.48195072415,145182.28892582923,20000,2,True,12,11928.757905564038,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,23,D3,NB,identity,-32683.534510222293,65373.069020444585,65396.7794831022,20000,3,True,19,1399.491191521237,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,23,D3,ZIP,identity,-41744.27147548861,83496.54295097722,83528.15690118737,20000,4,True,16,0.0002056716263821312,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,23,D3,ZINB,identity,-29109.49813507452,58228.99627014904,58268.51370791172,20000,5,True,22,0.000609791530227527,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,23,D3,P+NB,identity,-31972.447061141997,63956.89412228399,64004.31504759921,20000,6,True,42,1586.3498257249628,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,23,D3,Z+P+NB,identity,-28576.139174106313,57168.278348212625,57231.50624863291,20000,8,True,28,56.67015532004938,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,23,D3,ZIP--ZINB,identity,-28543.894113040245,57107.78822608049,57186.82310160585,20000,10,True,34,85.5056324798345,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,24,D3,Poisson,identity,-73163.67547888056,146331.3509577611,146347.1579328662,20000,2,True,24,14198.414206791545,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,24,D3,NB,identity,-32971.04780614923,65948.09561229846,65971.80607495607,20000,3,True,19,3743.227208391254,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,24,D3,ZIP,identity,-42105.57791071752,84219.15582143504,84250.76977164518,20000,4,True,15,0.00014934527578625012,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,24,D3,ZINB,identity,-29251.753103293544,58513.50620658709,58553.02364434977,20000,5,True,13,6.223971290849001e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,24,D3,P+NB,identity,-32181.10319931957,64374.20639863914,64421.62732395435,20000,6,True,28,1825.6279824464505,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,24,D3,Z+P+NB,identity,-28641.260104063284,57298.52020812657,57361.74810854685,20000,8,True,21,72.48460455496046,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,24,D3,ZIP--ZINB,identity,-28631.054787513476,57282.10957502695,57361.14445055231,20000,10,True,19,83.57397424646051,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,22,D3,Poisson,identity,-75133.64514249202,150271.29028498405,150287.09726008913,20000,2,True,11,485.9200218983026,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,22,D3,NB,identity,-32853.53979653692,65713.07959307384,65736.79005573144,20000,3,True,20,0.001283088105314495,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,22,D3,ZIP,identity,-43119.21709942115,86246.4341988423,86278.04814905244,20000,4,True,16,0.0001051708506203397,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,22,D3,ZINB,identity,-29405.414558273555,58820.82911654711,58860.34655430979,20000,5,True,18,0.00018802499500203407,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,22,D3,P+NB,identity,-32155.28210709061,64322.56421418122,64369.985139496435,20000,6,True,38,1528.8379513049101,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,22,D3,Z+P+NB,identity,-28838.361190343658,57692.722380687315,57755.9502811076,20000,8,True,26,75.44868256972335,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,22,D3,ZIP--ZINB,identity,-28810.16949793125,57640.3389958625,57719.373871387856,20000,10,True,18,120.15087391498774,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,26,D3,Poisson,identity,-70418.12387724526,140840.24775449053,140856.0547295956,20000,2,True,18,2845.739389597412,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,26,D3,NB,identity,-33066.797225826565,66139.59445165313,66163.30491431073,20000,3,True,17,0.0009227866146077623,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,26,D3,ZIP,identity,-41054.40118004863,82116.80236009727,82148.41631030741,20000,4,True,15,4.813537674863699e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,26,D3,ZINB,identity,-29338.63055641583,58687.26111283166,58726.77855059434,20000,5,True,15,5.860042605754234e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,26,D3,P+NB,identity,-32378.62342662309,64769.24685324618,64816.667778561394,20000,6,True,36,1581.672141398935,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,26,D3,Z+P+NB,identity,-28837.651929118234,57691.30385823647,57754.531758656754,20000,8,True,27,55.294378631157024,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,26,D3,ZIP--ZINB,identity,-28820.646250224447,57661.29250044889,57740.32737597425,20000,10,True,19,72.46298120284713,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,29,D3,Poisson,identity,-71737.52943362528,143479.05886725057,143494.86584235565,20000,2,True,11,0.0037388902793131784,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,29,D3,NB,identity,-33113.486280723904,66232.97256144781,66256.68302410541,20000,3,True,17,0.0038783530895539486,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,29,D3,ZIP,identity,-41286.83086191109,82581.66172382218,82613.27567403232,20000,4,True,15,0.0007257730997455858,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,29,D3,ZINB,identity,-29336.75953874616,58683.51907749232,58723.036515255,20000,5,True,18,0.00017358096884051433,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,29,D3,P+NB,identity,-32333.647124749332,64679.294249498664,64726.71517481388,20000,6,True,51,1659.28578426073,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,29,D3,Z+P+NB,identity,-28796.464137801315,57608.92827560263,57672.156176022916,20000,8,True,23,45.60822465398104,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,29,D3,ZIP--ZINB,identity,-28782.979605384604,57585.95921076921,57664.994086294566,20000,10,True,51,45.39711977874524,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,27,D3,Poisson,identity,-73705.2721626794,147414.5443253588,147430.35130046387,20000,2,True,13,13653.88128263672,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,27,D3,NB,identity,-33127.8033905623,66261.6067811246,66285.3172437822,20000,3,True,17,2417.2604478113885,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,27,D3,ZIP,identity,-42655.90623072692,85319.81246145384,85351.42641166398,20000,4,True,14,9.219860857756501e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,27,D3,ZINB,identity,-29586.46541865229,59182.93083730458,59222.44827506726,20000,5,True,17,0.0002240574164802389,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,27,D3,P+NB,identity,-32497.403854943426,65006.80770988685,65054.22863520207,20000,6,True,34,1461.8454353412371,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,27,D3,Z+P+NB,identity,-29094.256681467043,58204.513362934085,58267.74126335437,20000,8,True,34,51.724865068264656,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,27,D3,ZIP--ZINB,identity,-29079.019308536655,58178.03861707331,58257.07349259867,20000,10,True,19,56.98143311157112,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,28,D3,Poisson,identity,-73677.30763637334,147358.61527274668,147374.42224785176,20000,2,True,14,14981.43228811151,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,28,D3,NB,identity,-32700.97357723062,65407.94715446124,65431.65761711885,20000,3,True,12,4150.709375458539,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,28,D3,ZIP,identity,-42464.98472771725,84937.9694554345,84969.58340564465,20000,4,True,12,0.00011872643579802222,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,28,D3,ZINB,identity,-29206.131884550698,58422.263769101395,58461.78120686408,20000,5,True,14,0.0003659641998772778,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,28,D3,P+NB,identity,-32015.644924581116,64043.28984916223,64090.71077447745,20000,6,True,33,2352.106468779869,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,28,D3,Z+P+NB,identity,-28668.774370514744,57353.54874102949,57416.776641449775,20000,8,True,24,63.21174089105706,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,28,D3,ZIP--ZINB,identity,-28650.359396000975,57320.71879200195,57399.75366752731,20000,10,True,24,78.88838200119804,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,30,D3,Poisson,identity,-74621.85900292,149247.71800584,149263.52498094508,20000,2,True,12,14297.27285766135,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,30,D3,NB,identity,-33317.03227892691,66640.06455785382,66663.77502051143,20000,3,True,18,3502.8642051989723,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,30,D3,ZIP,identity,-43317.15701178543,86642.31402357086,86673.927973781,20000,4,True,15,3.8721066080826816e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,30,D3,ZINB,identity,-29731.49340669097,59472.98681338194,59512.50425114462,20000,5,True,18,0.00021635137473451083,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,30,D3,P+NB,identity,-32600.88945534886,65213.77891069772,65261.19983601294,20000,6,True,38,1742.3320977046712,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,30,D3,Z+P+NB,identity,-29160.107572813504,58336.21514562701,58399.443046047294,20000,8,True,24,46.794910340454834,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,30,D3,ZIP--ZINB,identity,-29145.036821462036,58310.07364292407,58389.10851844943,20000,10,True,37,57.68837558800856,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,31,D3,Poisson,identity,-73262.6197248667,146529.2394497334,146545.04642483848,20000,2,True,16,8803.811626907933,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,31,D3,NB,identity,-33825.57332243267,67657.14664486534,67680.85710752294,20000,3,True,15,0.0011006273951797568,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,31,D3,ZIP,identity,-42439.25595414672,84886.51190829344,84918.12585850358,20000,4,True,11,0.00011542805115873024,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,31,D3,ZINB,identity,-30043.317924737385,60096.63584947477,60136.15328723745,20000,5,True,20,0.0002322794106828785,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,31,D3,P+NB,identity,-33086.733879020234,66185.46775804047,66232.88868335569,20000,6,True,26,1635.1733797466861,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,31,D3,Z+P+NB,identity,-29523.612582846672,59063.225165693344,59126.45306611363,20000,8,True,29,61.92128652692715,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,31,D3,ZIP--ZINB,identity,-29505.752478321836,59031.50495664367,59110.53983216903,20000,10,True,16,91.61399984481152,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,32,D3,Poisson,identity,-73781.80317295977,147567.60634591954,147583.41332102462,20000,2,True,23,14194.88786926462,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,32,D3,NB,identity,-32956.312720403366,65918.62544080673,65942.33590346434,20000,3,True,18,3336.6186211631334,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,32,D3,ZIP,identity,-42642.839279583015,85293.67855916603,85325.29250937617,20000,4,True,13,0.0004428120905398125,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,32,D3,ZINB,identity,-29399.181482957832,58808.362965915665,58847.88040367835,20000,5,True,20,0.0001163889352466807,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,32,D3,P+NB,identity,-32224.86833709124,64461.73667418248,64509.157599497696,20000,6,True,31,1575.215056353464,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,32,D3,Z+P+NB,identity,-28843.841328843868,57703.682657687736,57766.91055810802,20000,8,True,25,65.27794985467402,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,32,D3,ZIP--ZINB,identity,-28837.67217822877,57695.34435645754,57774.3792319829,20000,10,True,29,71.17919635712485,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,33,D3,Poisson,identity,-73591.96915598672,147187.93831197344,147203.74528707852,20000,2,True,17,13930.097412529984,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,33,D3,NB,identity,-32993.4894398041,65992.9788796082,66016.6893422658,20000,3,True,16,3160.1652486167904,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,33,D3,ZIP,identity,-42795.195356337616,85598.39071267523,85630.00466288537,20000,4,True,11,0.0001218451690727651,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,33,D3,ZINB,identity,-29390.07060636228,58790.14121272456,58829.65865048724,20000,5,True,18,0.0006149713980327931,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,33,D3,P+NB,identity,-32261.563079376203,64535.126158752406,64582.54708406762,20000,6,True,88,1648.0346490570466,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,33,D3,Z+P+NB,identity,-28817.803098264514,57651.60619652903,57714.834096949315,20000,8,True,13,73.56691250763528,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,33,D3,ZIP--ZINB,identity,-28795.11952270879,57610.23904541758,57689.273920942935,20000,10,True,37,79.64469638188588,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,34,D3,Poisson,identity,-74732.18183024468,149468.36366048935,149484.17063559443,20000,2,True,17,11439.799199506955,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,34,D3,NB,identity,-33768.06421096911,67542.12842193822,67565.83888459583,20000,3,True,19,1484.2973275730135,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,34,D3,ZIP,identity,-43173.7619770936,86355.5239541872,86387.13790439734,20000,4,True,16,0.0001543136232028952,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,34,D3,ZINB,identity,-30076.364694359705,60162.72938871941,60202.24682648209,20000,5,True,20,0.0003823086553996855,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,34,D3,P+NB,identity,-33025.49205259317,66062.98410518633,66110.40503050156,20000,6,True,33,1603.9083543083184,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,34,D3,Z+P+NB,identity,-29517.47773845647,59050.95547691294,59114.183377333226,20000,8,True,32,57.48410792327073,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,34,D3,ZIP--ZINB,identity,-29504.02852582453,59028.05705164906,59107.09192717442,20000,10,True,19,75.2135159628853,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,36,D3,Poisson,identity,-72148.56447173655,144301.1289434731,144316.93591857818,20000,2,True,18,11372.005593631604,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,36,D3,NB,identity,-33305.93450532343,66617.86901064686,66641.57947330446,20000,3,True,14,1446.5191568389168,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,36,D3,ZIP,identity,-41812.60392317202,83633.20784634404,83664.82179655418,20000,4,True,10,0.0002071760335698447,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,36,D3,ZINB,identity,-29671.12873738423,59352.25747476846,59391.774912531146,20000,5,True,16,0.00020125404309648135,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,36,D3,P+NB,identity,-32539.69045214479,65091.38090428958,65138.801829604796,20000,6,True,53,1529.324925996347,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,36,D3,Z+P+NB,identity,-29134.322561664172,58284.645123328344,58347.87302374863,20000,8,True,25,19.448088336252844,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,36,D3,ZIP--ZINB,identity,-29119.380116014123,58258.760232028246,58337.795107553604,20000,10,True,41,0.0005938328889128763,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,37,D3,Poisson,identity,-73760.25165678537,147524.50331357075,147540.31028867583,20000,2,True,13,2817.26445278073,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,37,D3,NB,identity,-33316.08144058965,66638.1628811793,66661.87334383691,20000,3,True,14,0.005391072849204148,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,37,D3,ZIP,identity,-42689.807329534786,85387.61465906957,85419.22860927971,20000,4,True,15,0.00027176434787462567,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,37,D3,ZINB,identity,-29712.313662877048,59434.627325754096,59474.14476351678,20000,5,True,19,2.8092213409408595e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,37,D3,P+NB,identity,-32541.249556321334,65094.49911264267,65141.92003795788,20000,6,True,47,1641.975397513258,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,37,D3,Z+P+NB,identity,-29135.511256098493,58287.022512196985,58350.25041261727,20000,8,True,23,62.40316173567223,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,37,D3,ZIP--ZINB,identity,-29119.149413501356,58258.29882700271,58337.33370252807,20000,10,True,32,67.53433095733038,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,35,D3,Poisson,identity,-73816.46550116326,147636.9310023265,147652.7379774316,20000,2,True,16,14080.384060909088,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,35,D3,NB,identity,-32683.82135207729,65373.64270415458,65397.353166812194,20000,3,True,19,3540.3408375070076,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,35,D3,ZIP,identity,-42327.82465833488,84663.64931666976,84695.2632668799,20000,4,True,16,0.00013815447453352503,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,35,D3,ZINB,identity,-29171.04211062057,58352.08422124114,58391.60165900382,20000,5,True,18,6.850750425912988e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,35,D3,P+NB,identity,-31988.304616913683,63988.60923382737,64036.03015914258,20000,6,True,37,1864.7838459381508,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,35,D3,Z+P+NB,identity,-28620.637467932123,57257.27493586425,57320.50283628453,20000,8,True,26,92.8660652269659,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,35,D3,ZIP--ZINB,identity,-28596.041430845515,57212.08286169103,57291.11773721639,20000,10,True,48,110.45758593117259,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,38,D3,Poisson,identity,-74939.28864320242,149882.57728640485,149898.38426150993,20000,2,True,17,13686.716495712988,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,38,D3,NB,identity,-33447.65891854162,66901.31783708325,66925.02829974085,20000,3,True,26,2907.864312572789,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,38,D3,ZIP,identity,-43068.68381224059,86145.36762448118,86176.98157469132,20000,4,True,14,0.00019272465605824074,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,38,D3,ZINB,identity,-29717.519968119483,59445.039936238965,59484.55737400165,20000,5,True,20,0.00019527226687388044,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,38,D3,P+NB,identity,-32804.3662067785,65620.732413557,65668.15333887222,20000,6,True,29,1533.3710815948436,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,38,D3,Z+P+NB,identity,-29223.322897582115,58462.64579516423,58525.873695584516,20000,8,True,19,91.29947374413841,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,38,D3,ZIP--ZINB,identity,-29208.54901572926,58437.09803145852,58516.132906983876,20000,10,True,27,107.89702635729977,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,39,D3,Poisson,identity,-73013.24223760903,146030.48447521805,146046.29145032313,20000,2,True,17,14755.041319831504,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,39,D3,NB,identity,-32836.929897407805,65679.85979481561,65703.57025747321,20000,3,True,16,4216.194736261165,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,39,D3,ZIP,identity,-42307.48069472659,84622.96138945318,84654.57533966332,20000,4,True,14,2.5322005250627555e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,39,D3,ZINB,identity,-29419.137081532368,58848.274163064736,58887.79160082742,20000,5,True,14,5.38415563011152e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,39,D3,P+NB,identity,-32134.84237686989,64281.68475373978,64329.10567905499,20000,6,True,25,2434.058826678293,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,39,D3,Z+P+NB,identity,-28862.20637604931,57740.41275209862,57803.64065251891,20000,8,True,23,58.25841986152277,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,39,D3,ZIP--ZINB,identity,-28836.339209922065,57692.67841984413,57771.71329536949,20000,10,True,17,73.26037460116702,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,40,D3,Poisson,identity,-74480.29990246342,148964.59980492684,148980.40678003192,20000,2,True,14,6341.324554857776,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,40,D3,NB,identity,-33475.46001217388,66956.92002434775,66980.63048700536,20000,3,True,14,0.00013004114634287273,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,40,D3,ZIP,identity,-42638.7426740961,85285.4853481922,85317.09929840235,20000,4,True,12,0.0012413085901792908,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,40,D3,ZINB,identity,-29634.687261761355,59279.37452352271,59318.89196128539,20000,5,True,14,0.00015169686729404885,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,40,D3,P+NB,identity,-32675.89767496988,65363.79534993976,65411.21627525498,20000,6,True,38,1706.6365889752237,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,40,D3,Z+P+NB,identity,-29074.59722657386,58165.19445314772,58228.42235356801,20000,8,True,27,93.16408482862785,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,40,D3,ZIP--ZINB,identity,-29059.30225760704,58138.60451521408,58217.63939073944,20000,10,True,17,100.08147500235746,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,41,D3,Poisson,identity,-74513.22337085116,149030.44674170233,149046.2537168074,20000,2,True,14,14932.40700363113,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,41,D3,NB,identity,-33159.661171401065,66325.32234280213,66349.03280545973,20000,3,True,17,4178.0078985920145,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,41,D3,ZIP,identity,-43500.34401525225,87008.6880305045,87040.30198071465,20000,4,True,11,5.7178584627504137e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,41,D3,ZINB,identity,-29633.67434113826,59277.34868227652,59316.8661200392,20000,5,True,19,0.00013339802902165299,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,41,D3,P+NB,identity,-32437.251159744665,64886.50231948933,64933.923244804544,20000,6,True,44,2350.7948438344306,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,41,D3,Z+P+NB,identity,-29064.714400928362,58145.428801856724,58208.65670227701,20000,8,True,22,54.5517269949972,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,41,D3,ZIP--ZINB,identity,-29057.273024460505,58134.54604892101,58213.58092444637,20000,10,True,30,65.11319535792897,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,42,D3,Poisson,identity,-74028.01200780098,148060.02401560196,148075.83099070704,20000,2,True,12,13028.111288603714,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,42,D3,NB,identity,-33544.10390333277,67094.20780666554,67117.91826932314,20000,3,True,16,1949.7005831652843,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,42,D3,ZIP,identity,-43125.35893463543,86258.71786927085,86290.331819481,20000,4,True,14,5.284819306261568e-05,not_computed,nan,0,Optimization terminated successfully
D3,Dataset 3,42,D3,ZINB,identity,-29938.423596335248,59886.847192670495,59926.36463043318,20000,5,True,14,0.00010928657838888724,not_computed,nan,0,Optimization terminated successfully
