Scenario,Dataset,Rep,Coefficient,CoefficientLatex,true,estimate
D3,Dataset 3,79,gamma_z[0],$\gamma_{10}$,-2.5,-2.7948766105290597
D3,Dataset 3,79,gamma_z[1],$\gamma_{11}$,2.0,2.1240371914931218
D3,Dataset 3,79,beta_nb[0],$\beta_{20}$,8.0,8.114696978745425
D3,Dataset 3,79,beta_nb[1],$\beta_{21}$,2.5,2.5016058874590215
D3,Dataset 3,79,gamma_nb[0],$\gamma_{20}$,-2.5,-2.210592343381781
D3,Dataset 3,79,gamma_nb[1],$\gamma_{21}$,2.5,2.3561001596721534
D3,Dataset 3,83,beta_z[0],$\beta_{10}$,6.6,6.4430968973424125
D3,Dataset 3,83,beta_z[1],$\beta_{11}$,-2.1,-2.0138371704598756
D3,Dataset 3,83,gamma_z[0],$\gamma_{10}$,-2.5,-2.5494208433706897
D3,Dataset 3,83,gamma_z[1],$\gamma_{11}$,2.0,1.9957344645199704
D3,Dataset 3,83,beta_nb[0],$\beta_{20}$,8.0,7.540171048431589
D3,Dataset 3,83,beta_nb[1],$\beta_{21}$,2.5,3.656622764591104
D3,Dataset 3,83,gamma_nb[0],$\gamma_{20}$,-2.5,-2.4753113137358618
D3,Dataset 3,83,gamma_nb[1],$\gamma_{21}$,2.5,2.5031707118735875
D3,Dataset 3,80,beta_z[0],$\beta_{10}$,6.6,6.547919733055841
D3,Dataset 3,80,beta_z[1],$\beta_{11}$,-2.1,-2.02942410913707
D3,Dataset 3,80,gamma_z[0],$\gamma_{10}$,-2.5,-2.0501279954733262
D3,Dataset 3,80,gamma_z[1],$\gamma_{11}$,2.0,1.8425318374267807
D3,Dataset 3,80,beta_nb[0],$\beta_{20}$,8.0,8.489397757099297
D3,Dataset 3,80,beta_nb[1],$\beta_{21}$,2.5,2.028857028143138
D3,Dataset 3,80,gamma_nb[0],$\gamma_{20}$,-2.5,-2.8416096917646136
D3,Dataset 3,80,gamma_nb[1],$\gamma_{21}$,2.5,2.6574098694044537
D3,Dataset 3,81,beta_z[0],$\beta_{10}$,6.6,6.479889600365563
D3,Dataset 3,81,beta_z[1],$\beta_{11}$,-2.1,-1.9994260210132409
D3,Dataset 3,81,gamma_z[0],$\gamma_{10}$,-2.5,-2.5979037242906733
D3,Dataset 3,81,gamma_z[1],$\gamma_{11}$,2.0,2.026439323920518
D3,Dataset 3,81,beta_nb[0],$\beta_{20}$,8.0,8.337829461991568
D3,Dataset 3,81,beta_nb[1],$\beta_{21}$,2.5,1.8557974150307117
D3,Dataset 3,81,gamma_nb[0],$\gamma_{20}$,-2.5,-2.4208954296577625
D3,Dataset 3,81,gamma_nb[1],$\gamma_{21}$,2.5,2.4874335678173503
D3,Dataset 3,82,beta_z[0],$\beta_{10}$,6.6,6.434429306500426
D3,Dataset 3,82,beta_z[1],$\beta_{11}$,-2.1,-2.03613847938558
D3,Dataset 3,82,gamma_z[0],$\gamma_{10}$,-2.5,-2.291946265328949
D3,Dataset 3,82,gamma_z[1],$\gamma_{11}$,2.0,1.8853144055979647
D3,Dataset 3,82,beta_nb[0],$\beta_{20}$,8.0,7.930251184994999
D3,Dataset 3,82,beta_nb[1],$\beta_{21}$,2.5,3.0054890566816748
D3,Dataset 3,82,gamma_nb[0],$\gamma_{20}$,-2.5,-2.562496075347358
D3,Dataset 3,82,gamma_nb[1],$\gamma_{21}$,2.5,2.539879640132747
D3,Dataset 3,84,beta_z[0],$\beta_{10}$,6.6,6.594898656840176
D3,Dataset 3,84,beta_z[1],$\beta_{11}$,-2.1,-2.0766037766449337
D3,Dataset 3,84,gamma_z[0],$\gamma_{10}$,-2.5,-3.209758979391744
D3,Dataset 3,84,gamma_z[1],$\gamma_{11}$,2.0,2.3804965299375955
D3,Dataset 3,84,beta_nb[0],$\beta_{20}$,8.0,8.020806939710319
D3,Dataset 3,84,beta_nb[1],$\beta_{21}$,2.5,2.3443557541622186
D3,Dataset 3,84,gamma_nb[0],$\gamma_{20}$,-2.5,-2.272399613304957
D3,Dataset 3,84,gamma_nb[1],$\gamma_{21}$,2.5,2.430332230495768
D3,Dataset 3,86,beta_z[0],$\beta_{10}$,6.6,6.55237506676414
D3,Dataset 3,86,beta_z[1],$\beta_{11}$,-2.1,-2.127525425918657
D3,Dataset 3,86,gamma_z[0],$\gamma_{10}$,-2.5,-2.106770986182977
D3,Dataset 3,86,gamma_z[1],$\gamma_{11}$,2.0,1.8641107087099753
D3,Dataset 3,86,beta_nb[0],$\beta_{20}$,8.0,8.10761456395716
D3,Dataset 3,86,beta_nb[1],$\beta_{21}$,2.5,2.5848458922850632
D3,Dataset 3,86,gamma_nb[0],$\gamma_{20}$,-2.5,-2.7583055141250186
D3,Dataset 3,86,gamma_nb[1],$\gamma_{21}$,2.5,2.572531761562694
D3,Dataset 3,89,beta_z[0],$\beta_{10}$,6.6,6.583314024276804
D3,Dataset 3,89,beta_z[1],$\beta_{11}$,-2.1,-2.080099625546785
D3,Dataset 3,89,gamma_z[0],$\gamma_{10}$,-2.5,-3.166416942048489
D3,Dataset 3,89,gamma_z[1],$\gamma_{11}$,2.0,2.2582933716378477
D3,Dataset 3,89,beta_nb[0],$\beta_{20}$,8.0,7.662108923533575
D3,Dataset 3,89,beta_nb[1],$\beta_{21}$,2.5,3.163884039032882
D3,Dataset 3,89,gamma_nb[0],$\gamma_{20}$,-2.5,-2.3566404779010153
D3,Dataset 3,89,gamma_nb[1],$\gamma_{21}$,2.5,2.5077194721885974
D3,Dataset 3,87,beta_z[0],$\beta_{10}$,6.6,6.522686171600594
D3,Dataset 3,87,beta_z[1],$\beta_{11}$,-2.1,-1.9578541177632578
D3,Dataset 3,87,gamma_z[0],$\gamma_{10}$,-2.5,-2.9375676880700943
D3,Dataset 3,87,gamma_z[1],$\gamma_{11}$,2.0,2.246335607978854
D3,Dataset 3,87,beta_nb[0],$\beta_{20}$,8.0,8.414620247727077
D3,Dataset 3,87,beta_nb[1],$\beta_{21}$,2.5,2.167503905977032
D3,Dataset 3,87,gamma_nb[0],$\gamma_{20}$,-2.5,-2.285871218090944
D3,Dataset 3,87,gamma_nb[1],$\gamma_{21}$,2.5,2.420543657802588
D3,Dataset 3,88,beta_z[0],$\beta_{10}$,6.6,6.667113473213362
D3,Dataset 3,88,beta_z[1],$\beta_{11}$,-2.1,-2.152444810448554
D3,Dataset 3,88,gamma_z[0],$\gamma_{10}$,-2.5,-2.5090906190892004
D3,Dataset 3,88,gamma_z[1],$\gamma_{11}$,2.0,2.004925220807766
D3,Dataset 3,88,beta_nb[0],$\beta_{20}$,8.0,7.731817653146931
D3,Dataset 3,88,beta_nb[1],$\beta_{21}$,2.5,2.7076771600987857
D3,Dataset 3,88,gamma_nb[0],$\gamma_{20}$,-2.5,-2.4817561826364423
D3,Dataset 3,88,gamma_nb[1],$\gamma_{21}$,2.5,2.461531953696113
D3,Dataset 3,85,beta_z[0],$\beta_{10}$,6.6,6.461270063977885
D3,Dataset 3,85,beta_z[1],$\beta_{11}$,-2.1,-2.0240411098187425
D3,Dataset 3,85,gamma_z[0],$\gamma_{10}$,-2.5,-2.5886369279238797
D3,Dataset 3,85,gamma_z[1],$\gamma_{11}$,2.0,2.0024939886839945
D3,Dataset 3,85,beta_nb[0],$\beta_{20}$,8.0,8.163253748123138
D3,Dataset 3,85,beta_nb[1],$\beta_{21}$,2.5,2.1125128802343216
D3,Dataset 3,85,gamma_nb[0],$\gamma_{20}$,-2.5,-2.3962815008033247
D3,Dataset 3,85,gamma_nb[1],$\gamma_{21}$,2.5,2.4509229951033675
D3,Dataset 3,92,beta_z[0],$\beta_{10}$,6.6,6.5048859108708355
D3,Dataset 3,92,beta_z[1],$\beta_{11}$,-2.1,-2.022817197565757
D3,Dataset 3,92,gamma_z[0],$\gamma_{10}$,-2.5,-2.943616703121065
D3,Dataset 3,92,gamma_z[1],$\gamma_{11}$,2.0,2.1864599970862253
D3,Dataset 3,92,beta_nb[0],$\beta_{20}$,8.0,7.572335572459357
D3,Dataset 3,92,beta_nb[1],$\beta_{21}$,2.5,2.788473011395249
D3,Dataset 3,92,gamma_nb[0],$\gamma_{20}$,-2.5,-2.372855511625004
D3,Dataset 3,92,gamma_nb[1],$\gamma_{21}$,2.5,2.520005850299164
D3,Dataset 3,97,beta_z[0],$\beta_{10}$,6.6,6.768289762961808
D3,Dataset 3,97,beta_z[1],$\beta_{11}$,-2.1,-2.185365152842998
D3,Dataset 3,97,gamma_z[0],$\gamma_{10}$,-2.5,-2.8574619150482667
D3,Dataset 3,97,gamma_z[1],$\gamma_{11}$,2.0,2.103079288692012
D3,Dataset 3,97,beta_nb[0],$\beta_{20}$,8.0,8.124132758966795
D3,Dataset 3,97,beta_nb[1],$\beta_{21}$,2.5,2.642796972722397
D3,Dataset 3,97,gamma_nb[0],$\gamma_{20}$,-2.5,-2.252835062319523
D3,Dataset 3,97,gamma_nb[1],$\gamma_{21}$,2.5,2.425705299027409
D3,Dataset 3,91,beta_z[0],$\beta_{10}$,6.6,6.358094664963283
D3,Dataset 3,91,beta_z[1],$\beta_{11}$,-2.1,-2.003467302945507
D3,Dataset 3,91,gamma_z[0],$\gamma_{10}$,-2.5,-2.726924037674102
D3,Dataset 3,91,gamma_z[1],$\gamma_{11}$,2.0,2.111122521532442
D3,Dataset 3,91,beta_nb[0],$\beta_{20}$,8.0,7.815977004229662
D3,Dataset 3,91,beta_nb[1],$\beta_{21}$,2.5,2.908591573039728
D3,Dataset 3,91,gamma_nb[0],$\gamma_{20}$,-2.5,-2.3673630261615157
D3,Dataset 3,91,gamma_nb[1],$\gamma_{21}$,2.5,2.443417130387452
D3,Dataset 3,94,beta_z[0],$\beta_{10}$,6.6,6.608131957197646
D3,Dataset 3,94,beta_z[1],$\beta_{11}$,-2.1,-2.0812906030125298
D3,Dataset 3,94,gamma_z[0],$\gamma_{10}$,-2.5,-2.0821475285734983
D3,Dataset 3,94,gamma_z[1],$\gamma_{11}$,2.0,1.9030277728081701
D3,Dataset 3,94,beta_nb[0],$\beta_{20}$,8.0,8.132139407264281
D3,Dataset 3,94,beta_nb[1],$\beta_{21}$,2.5,1.7356152811970729
D3,Dataset 3,94,gamma_nb[0],$\gamma_{20}$,-2.5,-3.024843300860663
D3,Dataset 3,94,gamma_nb[1],$\gamma_{21}$,2.5,2.717826940104164
D3,Dataset 3,90,beta_z[0],$\beta_{10}$,6.6,6.575746255046166
D3,Dataset 3,90,beta_z[1],$\beta_{11}$,-2.1,-2.086766068715787
D3,Dataset 3,90,gamma_z[0],$\gamma_{10}$,-2.5,-1.8925608842745196
D3,Dataset 3,90,gamma_z[1],$\gamma_{11}$,2.0,1.838466510997508
D3,Dataset 3,90,beta_nb[0],$\beta_{20}$,8.0,8.179688668349378
D3,Dataset 3,90,beta_nb[1],$\beta_{21}$,2.5,2.1240395208534295
D3,Dataset 3,90,gamma_nb[0],$\gamma_{20}$,-2.5,-2.9264167496098774
D3,Dataset 3,90,gamma_nb[1],$\gamma_{21}$,2.5,2.594553561867642
D3,Dataset 3,95,beta_z[0],$\beta_{10}$,6.6,6.453477648105059
D3,Dataset 3,95,beta_z[1],$\beta_{11}$,-2.1,-2.0576775786757286
D3,Dataset 3,95,gamma_z[0],$\gamma_{10}$,-2.5,-2.4114949450189
D3,Dataset 3,95,gamma_z[1],$\gamma_{11}$,2.0,1.9576999568817561
D3,Dataset 3,95,beta_nb[0],$\beta_{20}$,8.0,7.993752005664063
D3,Dataset 3,95,beta_nb[1],$\beta_{21}$,2.5,2.4590648427503905
D3,Dataset 3,95,gamma_nb[0],$\gamma_{20}$,-2.5,-2.6455529325611216
D3,Dataset 3,95,gamma_nb[1],$\gamma_{21}$,2.5,2.588105745583423
D3,Dataset 3,93,beta_z[0],$\beta_{10}$,6.6,6.444735656731461
D3,Dataset 3,93,beta_z[1],$\beta_{11}$,-2.1,-1.9907194697256312
D3,Dataset 3,93,gamma_z[0],$\gamma_{10}$,-2.5,-3.1866574464345603
D3,Dataset 3,93,gamma_z[1],$\gamma_{11}$,2.0,2.2953996947481867
D3,Dataset 3,93,beta_nb[0],$\beta_{20}$,8.0,7.659361559130727
D3,Dataset 3,93,beta_nb[1],$\beta_{21}$,2.5,3.1661073642667534
D3,Dataset 3,93,gamma_nb[0],$\gamma_{20}$,-2.5,-2.1630366604911226
D3,Dataset 3,93,gamma_nb[1],$\gamma_{21}$,2.5,2.375830830479546
D3,Dataset 3,98,beta_z[0],$\beta_{10}$,6.6,6.514118024081116
D3,Dataset 3,98,beta_z[1],$\beta_{11}$,-2.1,-2.041887663764231
D3,Dataset 3,98,gamma_z[0],$\gamma_{10}$,-2.5,-2.9603866688288454
D3,Dataset 3,98,gamma_z[1],$\gamma_{11}$,2.0,2.2095001175737847
D3,Dataset 3,98,beta_nb[0],$\beta_{20}$,8.0,7.946658791550546
D3,Dataset 3,98,beta_nb[1],$\beta_{21}$,2.5,2.0517543915431795
D3,Dataset 3,98,gamma_nb[0],$\gamma_{20}$,-2.5,-2.4024960606263033
D3,Dataset 3,98,gamma_nb[1],$\gamma_{21}$,2.5,2.433333767079455
D3,Dataset 3,96,beta_z[0],$\beta_{10}$,6.6,6.569894052291207
D3,Dataset 3,96,beta_z[1],$\beta_{11}$,-2.1,-2.051703488777317
D3,Dataset 3,96,gamma_z[0],$\gamma_{10}$,-2.5,-2.653909258628666
D3,Dataset 3,96,gamma_z[1],$\gamma_{11}$,2.0,2.060924064799955
D3,Dataset 3,96,beta_nb[0],$\beta_{20}$,8.0,8.35776751373884
D3,Dataset 3,96,beta_nb[1],$\beta_{21}$,2.5,2.488225961336161
D3,Dataset 3,96,gamma_nb[0],$\gamma_{20}$,-2.5,-2.306302901080573
D3,Dataset 3,96,gamma_nb[1],$\gamma_{21}$,2.5,2.4271001518837267
D3,Dataset 3,99,beta_z[0],$\beta_{10}$,6.6,6.577217271591298
D3,Dataset 3,99,beta_z[1],$\beta_{11}$,-2.1,-2.064342409389675
D3,Dataset 3,99,gamma_z[0],$\gamma_{10}$,-2.5,-2.5527611171974147
D3,Dataset 3,99,gamma_z[1],$\gamma_{11}$,2.0,2.005274206894853
D3,Dataset 3,99,beta_nb[0],$\beta_{20}$,8.0,7.979081120582644
D3,Dataset 3,99,beta_nb[1],$\beta_{21}$,2.5,2.6152880713955455
D3,Dataset 3,99,gamma_nb[0],$\gamma_{20}$,-2.5,-2.4684672251917164
D3,Dataset 3,99,gamma_nb[1],$\gamma_{21}$,2.5,2.4653810085877157
