Scenario,Dataset,Rep,Model,Index,Value
D3,Dataset 3,84,ZIP--ZINB,3,-3.209758979391744
D3,Dataset 3,84,ZIP--ZINB,4,2.3804965299375955
D3,Dataset 3,84,ZIP--ZINB,5,8.020806939710319
D3,Dataset 3,84,ZIP--ZINB,6,2.3443557541622186
D3,Dataset 3,84,ZIP--ZINB,7,-2.272399613304957
D3,Dataset 3,84,ZIP--ZINB,8,2.430332230495768
D3,Dataset 3,84,ZIP--ZINB,9,-0.01081591657666303
D3,Dataset 3,86,ZIP--ZINB,0,-0.22471239915778252
D3,Dataset 3,86,ZIP--ZINB,1,6.55237506676414
D3,Dataset 3,86,ZIP--ZINB,2,-2.127525425918657
D3,Dataset 3,86,ZIP--ZINB,3,-2.106770986182977
D3,Dataset 3,86,ZIP--ZINB,4,1.8641107087099753
D3,Dataset 3,86,ZIP--ZINB,5,8.10761456395716
D3,Dataset 3,86,ZIP--ZINB,6,2.5848458922850632
D3,Dataset 3,86,ZIP--ZINB,7,-2.7583055141250186
D3,Dataset 3,86,ZIP--ZINB,8,2.572531761562694
D3,Dataset 3,86,ZIP--ZINB,9,-0.08436155011988988
D3,Dataset 3,89,ZIP--ZINB,0,-0.5249593914050703
D3,Dataset 3,89,ZIP--ZINB,1,6.583314024276804
D3,Dataset 3,89,ZIP--ZINB,2,-2.080099625546785
D3,Dataset 3,89,ZIP--ZINB,3,-3.166416942048489
D3,Dataset 3,89,ZIP--ZINB,4,2.2582933716378477
D3,Dataset 3,89,ZIP--ZINB,5,7.662108923533575
D3,Dataset 3,89,ZIP--ZINB,6,3.163884039032882
D3,Dataset 3,89,ZIP--ZINB,7,-2.3566404779010153
D3,Dataset 3,89,ZIP--ZINB,8,2.5077194721885974
D3,Dataset 3,89,ZIP--ZINB,9,-0.038763828861964215
D3,Dataset 3,87,ZIP--ZINB,0,-0.4262533895812754
D3,Dataset 3,87,ZIP--ZINB,1,6.522686171600594
D3,Dataset 3,87,ZIP--ZINB,2,-1.9578541177632578
D3,Dataset 3,87,ZIP--ZINB,3,-2.9375676880700943
D3,Dataset 3,87,ZIP--ZINB,4,2.246335607978854
D3,Dataset 3,87,ZIP--ZINB,5,8.414620247727077
D3,Dataset 3,87,ZIP--ZINB,6,2.167503905977032
D3,Dataset 3,87,ZIP--ZINB,7,-2.285871218090944
D3,Dataset 3,87,ZIP--ZINB,8,2.420543657802588
D3,Dataset 3,87,ZIP--ZINB,9,-0.0030929619808858907
D3,Dataset 3,88,ZIP--ZINB,0,-0.3507810177041161
D3,Dataset 3,88,ZIP--ZINB,1,6.667113473213362
D3,Dataset 3,88,ZIP--ZINB,2,-2.152444810448554
D3,Dataset 3,88,ZIP--ZINB,3,-2.5090906190892004
D3,Dataset 3,88,ZIP--ZINB,4,2.004925220807766
D3,Dataset 3,88,ZIP--ZINB,5,7.731817653146931
D3,Dataset 3,88,ZIP--ZINB,6,2.7076771600987857
D3,Dataset 3,88,ZIP--ZINB,7,-2.4817561826364423
D3,Dataset 3,88,ZIP--ZINB,8,2.461531953696113
D3,Dataset 3,88,ZIP--ZINB,9,-0.009477769278681774
D3,Dataset 3,85,ZIP--ZINB,0,-0.4813149752510878
D3,Dataset 3,85,ZIP--ZINB,1,6.461270063977885
D3,Dataset 3,85,ZIP--ZINB,2,-2.0240411098187425
D3,Dataset 3,85,ZIP--ZINB,3,-2.5886369279238797
D3,Dataset 3,85,ZIP--ZINB,4,2.0024939886839945
D3,Dataset 3,85,ZIP--ZINB,5,8.163253748123138
D3,Dataset 3,85,ZIP--ZINB,6,2.1125128802343216
D3,Dataset 3,85,ZIP--ZINB,7,-2.3962815008033247
D3,Dataset 3,85,ZIP--ZINB,8,2.4509229951033675
D3,Dataset 3,85,ZIP--ZINB,9,0.014708668496178382
D3,Dataset 3,92,ZIP--ZINB,0,-0.5847591546126191
D3,Dataset 3,92,ZIP--ZINB,1,6.5048859108708355
D3,Dataset 3,92,ZIP--ZINB,2,-2.022817197565757
D3,Dataset 3,92,ZIP--ZINB,3,-2.943616703121065
D3,Dataset 3,92,ZIP--ZINB,4,2.1864599970862253
D3,Dataset 3,92,ZIP--ZINB,5,7.572335572459357
D3,Dataset 3,92,ZIP--ZINB,6,2.788473011395249
D3,Dataset 3,92,ZIP--ZINB,7,-2.372855511625004
D3,Dataset 3,92,ZIP--ZINB,8,2.520005850299164
D3,Dataset 3,92,ZIP--ZINB,9,-0.022223143509302202
D3,Dataset 3,97,ZIP--ZINB,0,-0.4840417193533313
D3,Dataset 3,97,ZIP--ZINB,1,6.768289762961808
D3,Dataset 3,97,ZIP--ZINB,2,-2.185365152842998
D3,Dataset 3,97,ZIP--ZINB,3,-2.8574619150482667
D3,Dataset 3,97,ZIP--ZINB,4,2.103079288692012
D3,Dataset 3,97,ZIP--ZINB,5,8.124132758966795
D3,Dataset 3,97,ZIP--ZINB,6,2.642796972722397
D3,Dataset 3,97,ZIP--ZINB,7,-2.252835062319523
D3,Dataset 3,97,ZIP--ZINB,8,2.425705299027409
D3,Dataset 3,97,ZIP--ZINB,9,0.0025004469430328436
D3,Dataset 3,91,ZIP--ZINB,0,-0.47033510459302635
D3,Dataset 3,91,ZIP--ZINB,1,6.358094664963283
D3,Dataset 3,91,ZIP--ZINB,2,-2.003467302945507
D3,Dataset 3,91,ZIP--ZINB,3,-2.726924037674102
D3,Dataset 3,91,ZIP--ZINB,4,2.111122521532442
D3,Dataset 3,91,ZIP--ZINB,5,7.815977004229662
D3,Dataset 3,91,ZIP--ZINB,6,2.908591573039728
D3,Dataset 3,91,ZIP--ZINB,7,-2.3673630261615157
D3,Dataset 3,91,ZIP--ZINB,8,2.443417130387452
D3,Dataset 3,91,ZIP--ZINB,9,-0.13652422075300621
D3,Dataset 3,94,ZIP--ZINB,0,-0.23335179418130908
D3,Dataset 3,94,ZIP--ZINB,1,6.608131957197646
D3,Dataset 3,94,ZIP--ZINB,2,-2.0812906030125298
D3,Dataset 3,94,ZIP--ZINB,3,-2.0821475285734983
D3,Dataset 3,94,ZIP--ZINB,4,1.9030277728081701
D3,Dataset 3,94,ZIP--ZINB,5,8.132139407264281
D3,Dataset 3,94,ZIP--ZINB,6,1.7356152811970729
D3,Dataset 3,94,ZIP--ZINB,7,-3.024843300860663
D3,Dataset 3,94,ZIP--ZINB,8,2.717826940104164
D3,Dataset 3,94,ZIP--ZINB,9,0.09506067400905913
D3,Dataset 3,90,ZIP--ZINB,0,-0.12276388191888353
D3,Dataset 3,90,ZIP--ZINB,1,6.575746255046166
D3,Dataset 3,90,ZIP--ZINB,2,-2.086766068715787
D3,Dataset 3,90,ZIP--ZINB,3,-1.8925608842745196
D3,Dataset 3,90,ZIP--ZINB,4,1.838466510997508
D3,Dataset 3,90,ZIP--ZINB,5,8.179688668349378
D3,Dataset 3,90,ZIP--ZINB,6,2.1240395208534295
D3,Dataset 3,90,ZIP--ZINB,7,-2.9264167496098774
D3,Dataset 3,90,ZIP--ZINB,8,2.594553561867642
D3,Dataset 3,90,ZIP--ZINB,9,0.06617330956567638
D3,Dataset 3,95,ZIP--ZINB,0,-0.42809444843501265
D3,Dataset 3,95,ZIP--ZINB,1,6.453477648105059
D3,Dataset 3,95,ZIP--ZINB,2,-2.0576775786757286
D3,Dataset 3,95,ZIP--ZINB,3,-2.4114949450189
D3,Dataset 3,95,ZIP--ZINB,4,1.9576999568817561
D3,Dataset 3,95,ZIP--ZINB,5,7.993752005664063
D3,Dataset 3,95,ZIP--ZINB,6,2.4590648427503905
D3,Dataset 3,95,ZIP--ZINB,7,-2.6455529325611216
D3,Dataset 3,95,ZIP--ZINB,8,2.588105745583423
D3,Dataset 3,95,ZIP--ZINB,9,0.013065063247832196
D3,Dataset 3,93,ZIP--ZINB,0,-0.5824353535186821
D3,Dataset 3,93,ZIP--ZINB,1,6.444735656731461
D3,Dataset 3,93,ZIP--ZINB,2,-1.9907194697256312
D3,Dataset 3,93,ZIP--ZINB,3,-3.1866574464345603
D3,Dataset 3,93,ZIP--ZINB,4,2.2953996947481867
D3,Dataset 3,93,ZIP--ZINB,5,7.659361559130727
D3,Dataset 3,93,ZIP--ZINB,6,3.1661073642667534
D3,Dataset 3,93,ZIP--ZINB,7,-2.1630366604911226
D3,Dataset 3,93,ZIP--ZINB,8,2.375830830479546
D3,Dataset 3,93,ZIP--ZINB,9,-0.043236119588220476
D3,Dataset 3,98,ZIP--ZINB,0,-0.5407106806067978
D3,Dataset 3,98,ZIP--ZINB,1,6.514118024081116
D3,Dataset 3,98,ZIP--ZINB,2,-2.041887663764231
D3,Dataset 3,98,ZIP--ZINB,3,-2.9603866688288454
D3,Dataset 3,98,ZIP--ZINB,4,2.2095001175737847
D3,Dataset 3,98,ZIP--ZINB,5,7.946658791550546
D3,Dataset 3,98,ZIP--ZINB,6,2.0517543915431795
D3,Dataset 3,98,ZIP--ZINB,7,-2.4024960606263033
D3,Dataset 3,98,ZIP--ZINB,8,2.433333767079455
D3,Dataset 3,98,ZIP--ZINB,9,0.03546610159370427
D3,Dataset 3,96,ZIP--ZINB,0,-0.4243692558756727
D3,Dataset 3,96,ZIP--ZINB,1,6.569894052291207
D3,Dataset 3,96,ZIP--ZINB,2,-2.051703488777317
D3,Dataset 3,96,ZIP--ZINB,3,-2.653909258628666
D3,Dataset 3,96,ZIP--ZINB,4,2.060924064799955
D3,Dataset 3,96,ZIP--ZINB,5,8.35776751373884
D3,Dataset 3,96,ZIP--ZINB,6,2.488225961336161
D3,Dataset 3,96,ZIP--ZINB,7,-2.306302901080573
D3,Dataset 3,96,ZIP--ZINB,8,2.4271001518837267
D3,Dataset 3,96,ZIP--ZINB,9,-0.05579991564841854
D3,Dataset 3,99,ZIP--ZINB,0,-0.45008964687933467
D3,Dataset 3,99,ZIP--ZINB,1,6.577217271591298
D3,Dataset 3,99,ZIP--ZINB,2,-2.064342409389675
D3,Dataset 3,99,ZIP--ZINB,3,-2.5527611171974147
D3,Dataset 3,99,ZIP--ZINB,4,2.005274206894853
D3,Dataset 3,99,ZIP--ZINB,5,7.979081120582644
D3,Dataset 3,99,ZIP--ZINB,6,2.6152880713955455
D3,Dataset 3,99,ZIP--ZINB,7,-2.4684672251917164
D3,Dataset 3,99,ZIP--ZINB,8,2.4653810085877157
D3,Dataset 3,99,ZIP--ZINB,9,-0.03908685375283123
