Scenario,Dataset,Rep,Parameter,Scale,true,estimate,se,lower95,upper95,covered,CovarianceStatus
D3,Dataset 3,18,gamma_z[1],optimizer,2.0,2.235282627610777,0.23248258525482435,1.7796167605113211,2.6909484947102325,True,inverse
D3,Dataset 3,18,beta_nb[0],optimizer,8.0,7.928566454029955,0.29631313248526575,7.347792714358834,8.509340193701076,True,inverse
D3,Dataset 3,18,beta_nb[1],optimizer,2.5,2.6184988427961273,0.4430067388578868,1.7502056346346693,3.486792050957585,True,inverse
D3,Dataset 3,18,gamma_nb[0],optimizer,-2.5,-2.2860249180487546,0.1824834232218543,-2.643692427563589,-1.9283574085339201,True,inverse
D3,Dataset 3,18,gamma_nb[1],optimizer,2.5,2.392552377907697,0.07362328566289156,2.2482507380084296,2.5368540178069643,True,inverse
D3,Dataset 3,18,log_alpha,optimizer,0.0,-0.026512340207076938,0.05564730538236881,-0.1355810587565198,0.08255637834236593,True,inverse
D3,Dataset 3,18,rho,natural_delta,0.4,0.35206388649202913,0.030686203524233093,0.29191892758453225,0.412208845399526,True,inverse
D3,Dataset 3,18,alpha,natural_delta,1.0,0.9738360264231615,0.05419135075472225,0.8676209789439059,1.0800510739024172,True,inverse
D3,Dataset 3,29,logit_rho,optimizer,-0.4054651081081643,-0.3353064492166233,0.09636107022362554,-0.5241741468549294,-0.14643875157831723,True,inverse
D3,Dataset 3,29,beta_z[0],optimizer,6.6,6.66374107536333,0.10254185183964025,6.462759045757635,6.864723104969024,True,inverse
D3,Dataset 3,29,beta_z[1],optimizer,-2.1,-2.1920981872501777,0.05880973471291399,-2.307365267287489,-2.0768311072128665,True,inverse
D3,Dataset 3,29,gamma_z[0],optimizer,-2.5,-2.3930705981587663,0.22977334165674732,-2.843426347805991,-1.9427148485115415,True,inverse
D3,Dataset 3,29,gamma_z[1],optimizer,2.0,2.005455212475674,0.10079191096369736,1.8079030669868272,2.2030073579645206,True,inverse
D3,Dataset 3,29,beta_nb[0],optimizer,8.0,8.159823309409957,0.30034291824734904,7.571151189645152,8.74849542917476,True,inverse
D3,Dataset 3,29,beta_nb[1],optimizer,2.5,2.5258114246794157,0.39555580258045975,1.7505220516217146,3.3011007977371167,True,inverse
D3,Dataset 3,29,gamma_nb[0],optimizer,-2.5,-2.5436125843931072,0.16582333361338714,-2.868626318275346,-2.2185988505108685,True,inverse
D3,Dataset 3,29,gamma_nb[1],optimizer,2.5,2.4626896663969275,0.0823316458803133,2.3013196404715135,2.6240596923223416,True,inverse
D3,Dataset 3,29,log_alpha,optimizer,0.0,0.0008703008530199011,0.04852117380657351,-0.09423119980786418,0.09597180151390397,True,inverse
D3,Dataset 3,29,rho,natural_delta,0.4,0.4169500452697886,0.02342563682991904,0.3710357970831473,0.46286429345642993,True,inverse
D3,Dataset 3,29,alpha,natural_delta,1.0,1.0008706796746956,0.04856342020639926,0.905686376070153,1.0960549832792381,True,inverse
D3,Dataset 3,22,logit_rho,optimizer,-0.4054651081081643,-0.30726992753010435,0.12887075035673573,-0.5598565982293064,-0.054683256830902305,True,inverse
D3,Dataset 3,22,beta_z[0],optimizer,6.6,6.447720002280522,0.1105907182016218,6.230962194605343,6.6644778099557005,True,inverse
D3,Dataset 3,22,beta_z[1],optimizer,-2.1,-2.0755792826253434,0.06786289871645375,-2.208590564109593,-1.942568001141094,True,inverse
D3,Dataset 3,22,gamma_z[0],optimizer,-2.5,-2.179194792771464,0.28792970281153174,-2.743537010282066,-1.6148525752608616,True,inverse
D3,Dataset 3,22,gamma_z[1],optimizer,2.0,1.91627350049958,0.11217813577588631,1.6964043543788427,2.136142646620317,True,inverse
D3,Dataset 3,22,beta_nb[0],optimizer,8.0,7.998900284393296,0.308560006322133,7.394122672001916,8.603677896784678,True,inverse
D3,Dataset 3,22,beta_nb[1],optimizer,2.5,2.410571898869335,0.40764935655161555,1.6115791600281684,3.2095646377105016,True,inverse
D3,Dataset 3,22,gamma_nb[0],optimizer,-2.5,-2.6777655880369835,0.24911652820554564,-3.1660339833198528,-2.1894971927541143,True,inverse
D3,Dataset 3,22,gamma_nb[1],optimizer,2.5,2.5581555466923436,0.11026685701074705,2.3420325069512793,2.774278586433408,True,inverse
D3,Dataset 3,22,log_alpha,optimizer,0.0,-0.06720342576909534,0.05042839333381691,-0.16604307670337648,0.0316362251651858,True,inverse
D3,Dataset 3,22,rho,natural_delta,0.4,0.42378125807956585,0.031469039174728215,0.36210194129709855,0.48546057486203315,True,inverse
D3,Dataset 3,22,alpha,natural_delta,1.0,0.9350049778825226,0.047150798793736626,0.8425894122467987,1.0274205435182464,True,inverse
D3,Dataset 3,21,logit_rho,optimizer,-0.4054651081081643,-0.5914647935676639,0.13187982845088114,-0.8499492573313909,-0.3329803298039369,True,inverse
D3,Dataset 3,21,beta_z[0],optimizer,6.6,6.710809144305375,0.12169147408524329,6.4722938550982985,6.9493244335124515,True,inverse
D3,Dataset 3,21,beta_z[1],optimizer,-2.1,-2.145156207095969,0.07991022311646137,-2.3017802444042332,-1.9885321697877045,True,inverse
D3,Dataset 3,21,gamma_z[0],optimizer,-2.5,-2.858041982910749,0.5006751535215299,-3.8393652838129473,-1.8767186820085502,True,inverse
D3,Dataset 3,21,gamma_z[1],optimizer,2.0,2.055962451555957,0.19912122751275096,1.6656848456309652,2.446240057480949,True,inverse
D3,Dataset 3,21,beta_nb[0],optimizer,8.0,7.986668334268851,0.29908783810771883,7.400456171577722,8.57288049695998,True,inverse
D3,Dataset 3,21,beta_nb[1],optimizer,2.5,3.1112889250378957,0.44906256625675867,2.231126295174649,3.9914515549011425,True,inverse
D3,Dataset 3,21,gamma_nb[0],optimizer,-2.5,-2.385850299044877,0.1731190376939562,-2.725163612925031,-2.046536985164723,True,inverse
D3,Dataset 3,21,gamma_nb[1],optimizer,2.5,2.5298134060098594,0.07544526996146228,2.3819406768853932,2.6776861351343255,True,inverse
D3,Dataset 3,21,log_alpha,optimizer,0.0,-0.094733493096557,0.049754640386235865,-0.1922525882535793,0.0027856020604652976,True,inverse
D3,Dataset 3,21,rho,natural_delta,0.4,0.3562988332681011,0.030246635315997958,0.2970154280487451,0.41558223848745707,True,inverse
D3,Dataset 3,21,alpha,natural_delta,1.0,0.9096153209304695,0.045257583182706035,0.8209104578923656,0.9983201839685734,False,inverse
D3,Dataset 3,20,logit_rho,optimizer,-0.4054651081081643,-0.22137813171367815,0.12379337708941152,-0.4640131508089247,0.021256887381568418,True,inverse
D3,Dataset 3,20,beta_z[0],optimizer,6.6,6.578583720722844,0.10598636483953773,6.37085044563735,6.786316995808338,True,inverse
D3,Dataset 3,20,beta_z[1],optimizer,-2.1,-2.1251090534883312,0.06342093771100168,-2.2494140914018947,-2.0008040155747677,True,inverse
D3,Dataset 3,20,gamma_z[0],optimizer,-2.5,-1.9777352299350093,0.24144947867225175,-2.4509762081326225,-1.5044942517373958,False,inverse
D3,Dataset 3,20,gamma_z[1],optimizer,2.0,1.8198621616319282,0.09382661669605397,1.6359619929076623,2.003762330356194,True,inverse
D3,Dataset 3,20,beta_nb[0],optimizer,8.0,7.836774920867593,0.30388069307547266,7.241168762439667,8.432381079295519,True,inverse
D3,Dataset 3,20,beta_nb[1],optimizer,2.5,2.8677374548984527,0.4114102840167385,2.061373298225645,3.67410161157126,True,inverse
D3,Dataset 3,20,gamma_nb[0],optimizer,-2.5,-2.81581047893636,0.2732218510359088,-3.351325306966741,-2.2802956509059786,True,inverse
D3,Dataset 3,20,gamma_nb[1],optimizer,2.5,2.62973860218613,0.1239879151986712,2.3867222883967343,2.8727549159755257,True,inverse
D3,Dataset 3,20,log_alpha,optimizer,0.0,-0.0754461247118576,0.048850652093626365,-0.17119340281536527,0.020301153391650076,True,inverse
D3,Dataset 3,20,rho,natural_delta,0.4,0.44488039316277905,0.030572238816921386,0.3849588050816131,0.5048019812439449,True,inverse
D3,Dataset 3,20,alpha,natural_delta,1.0,0.9273296893424304,0.04530066003015769,0.8385403956833214,1.0161189830015396,True,inverse
D3,Dataset 3,19,logit_rho,optimizer,-0.4054651081081643,-0.4146300479182438,0.1216434863882983,-0.6530512812393086,-0.17620881459717913,True,inverse
D3,Dataset 3,19,beta_z[0],optimizer,6.6,6.444850387156596,0.11427380116760472,6.220873736868091,6.6688270374451015,True,inverse
D3,Dataset 3,19,beta_z[1],optimizer,-2.1,-1.9872006713745494,0.07973938330691101,-2.1434898626560948,-1.8309114800930038,True,inverse
D3,Dataset 3,19,gamma_z[0],optimizer,-2.5,-2.59254540376067,0.37110175502552467,-3.3199048436106984,-1.8651859639106418,True,inverse
D3,Dataset 3,19,gamma_z[1],optimizer,2.0,2.095896818171884,0.15015381965256563,1.8015953316528552,2.3901983046909123,True,inverse
D3,Dataset 3,19,beta_nb[0],optimizer,8.0,7.964976308709266,0.31288471748669655,7.351722262435341,8.57823035498319,True,inverse
D3,Dataset 3,19,beta_nb[1],optimizer,2.5,1.6874041119382956,0.4078171062735072,0.8880825836422216,2.48672564023437,False,inverse
D3,Dataset 3,19,gamma_nb[0],optimizer,-2.5,-2.459341978345128,0.21769343284940804,-2.8860211067299675,-2.032662849960288,True,inverse
D3,Dataset 3,19,gamma_nb[1],optimizer,2.5,2.3523584651915828,0.0926849110030405,2.170696039625623,2.5340208907575423,True,inverse
D3,Dataset 3,19,log_alpha,optimizer,0.0,0.1252818436840835,0.05205227071702989,0.023259393078704907,0.22730429428946208,False,inverse
D3,Dataset 3,19,rho,natural_delta,0.4,0.3978024438747038,0.02914038560830629,0.3406872880824235,0.45491759966698414,True,inverse
D3,Dataset 3,19,alpha,natural_delta,1.0,1.133467868811993,0.058999576356456786,1.0178286991533376,1.2491070384706484,False,inverse
D3,Dataset 3,26,logit_rho,optimizer,-0.4054651081081643,-0.3635511567236998,0.12999781946734928,-0.6183468828797044,-0.10875543056769521,True,inverse
D3,Dataset 3,26,beta_z[0],optimizer,6.6,6.363391036696036,0.11354846743860868,6.140836040516363,6.585946032875708,False,inverse
D3,Dataset 3,26,beta_z[1],optimizer,-2.1,-1.9774737223666738,0.0779071088169713,-2.1301716556479375,-1.8247757890854102,True,inverse
D3,Dataset 3,26,gamma_z[0],optimizer,-2.5,-2.4904386002289947,0.3634021971515397,-3.2027069066460125,-1.7781702938119768,True,inverse
D3,Dataset 3,26,gamma_z[1],optimizer,2.0,2.0142059498513905,0.1423787611768347,1.7351435779447946,2.2932683217579863,True,inverse
D3,Dataset 3,26,beta_nb[0],optimizer,8.0,8.177662154477092,0.3146500651797527,7.560948026724777,8.794376282229408,True,inverse
D3,Dataset 3,26,beta_nb[1],optimizer,2.5,2.9711978749706196,0.439121333475919,2.1105200613578186,3.8318756885834206,True,inverse
D3,Dataset 3,26,gamma_nb[0],optimizer,-2.5,-2.386152747939402,0.20959014361111686,-2.7969494294171913,-1.975356066461613,True,inverse
D3,Dataset 3,26,gamma_nb[1],optimizer,2.5,2.442837586824533,0.08855936344373197,2.2692612344748184,2.6164139391742474,True,inverse
D3,Dataset 3,26,log_alpha,optimizer,0.0,-0.12058933749834087,0.05079700455457929,-0.2201514664253163,-0.02102720857136546,False,inverse
D3,Dataset 3,26,rho,natural_delta,0.4,0.4101002036677028,0.031448815950367644,0.3484605244049822,0.47173988293042335,True,inverse
D3,Dataset 3,26,alpha,natural_delta,1.0,0.8863978952375234,0.04502635792154998,0.7981462337112855,0.9746495567637614,False,inverse
D3,Dataset 3,24,logit_rho,optimizer,-0.4054651081081643,-0.254896481163892,0.12609071637893662,-0.5020342852666078,-0.00775867706117625,True,inverse
D3,Dataset 3,24,beta_z[0],optimizer,6.6,6.685686780491081,0.1133099031849317,6.463599370248615,6.907774190733547,True,inverse
D3,Dataset 3,24,beta_z[1],optimizer,-2.1,-2.16320041287806,0.07766351194022507,-2.315420896280901,-2.010979929475219,True,inverse
D3,Dataset 3,24,gamma_z[0],optimizer,-2.5,-2.04817429725795,0.2691693868572145,-2.5757462954980905,-1.5206022990178099,True,inverse
D3,Dataset 3,24,gamma_z[1],optimizer,2.0,1.8577071847814262,0.10501177623285975,1.6518841033650211,2.0635302661978314,True,inverse
D3,Dataset 3,24,beta_nb[0],optimizer,8.0,8.456045936792373,0.33096963168501947,7.807345458689735,9.104746414895011,True,inverse
D3,Dataset 3,24,beta_nb[1],optimizer,2.5,1.7260142851802442,0.4153979027724021,0.9118343957463362,2.540194174614152,True,inverse
D3,Dataset 3,24,gamma_nb[0],optimizer,-2.5,-2.891208320597075,0.29277616483792807,-3.4650496036794136,-2.317367037514736,True,inverse
D3,Dataset 3,24,gamma_nb[1],optimizer,2.5,2.6298395829872843,0.13285349535123248,2.3694467320988686,2.8902324338757,True,inverse
D3,Dataset 3,24,log_alpha,optimizer,0.0,0.05001177667100357,0.0494152908032506,-0.04684219330336759,0.14686574664537475,True,inverse
D3,Dataset 3,24,rho,natural_delta,0.4,0.4366186774246937,0.03101614847114199,0.3758270264212554,0.497410328428132,True,inverse
D3,Dataset 3,24,alpha,natural_delta,1.0,1.0512834769227624,0.051949478728790695,0.9494624986143326,1.1531044552311922,True,inverse
D3,Dataset 3,28,logit_rho,optimizer,-0.4054651081081643,-0.4934532632783211,0.12322919590709448,-0.7349824872562263,-0.25192403930041596,True,inverse
D3,Dataset 3,28,beta_z[0],optimizer,6.6,6.39140263125039,0.11845704493233478,6.159226823183014,6.623578439317766,True,inverse
D3,Dataset 3,28,beta_z[1],optimizer,-2.1,-1.9902052472226985,0.07722427798863757,-2.1415648320804284,-1.838845662364969,True,inverse
D3,Dataset 3,28,gamma_z[0],optimizer,-2.5,-2.8089827091103263,0.4215100992706334,-3.635142503680768,-1.9828229145398848,True,inverse
D3,Dataset 3,28,gamma_z[1],optimizer,2.0,2.1072023330268648,0.16803754340549223,1.7778487479521,2.4365559181016296,True,inverse
D3,Dataset 3,28,beta_nb[0],optimizer,8.0,8.194839013495903,0.30246320861858333,7.60201112460348,8.787666902388326,True,inverse
D3,Dataset 3,28,beta_nb[1],optimizer,2.5,2.257357290255272,0.4218810846674022,1.4304703643071637,3.0842442162033805,True,inverse
D3,Dataset 3,28,gamma_nb[0],optimizer,-2.5,-2.234303426197653,0.16363805252364252,-2.5550340091439923,-1.9135728432513135,True,inverse
D3,Dataset 3,28,gamma_nb[1],optimizer,2.5,2.390201436368541,0.07220185700442279,2.2486857966398723,2.53171707609721,True,inverse
D3,Dataset 3,28,log_alpha,optimizer,0.0,-0.150056115528061,0.05366258283749567,-0.2552347778895525,-0.04487745316656949,False,inverse
D3,Dataset 3,28,rho,natural_delta,0.4,0.3790804051516489,0.02900549732227117,0.3222296303999974,0.43593117990330044,True,inverse
D3,Dataset 3,28,alpha,natural_delta,1.0,0.8606596786975933,0.04618522130300201,0.7701366449437094,0.9511827124514772,False,inverse
D3,Dataset 3,23,logit_rho,optimizer,-0.4054651081081643,-0.5068692012166499,0.1254690119030681,-0.7527884645466634,-0.26094993788663645,True,inverse
D3,Dataset 3,23,beta_z[0],optimizer,6.6,6.501937686549841,0.12022278395745721,6.266301029993224,6.737574343106457,True,inverse
D3,Dataset 3,23,beta_z[1],optimizer,-2.1,-1.9957056977330732,0.0751840482667261,-2.143066432335856,-1.84834496313029,True,inverse
D3,Dataset 3,23,gamma_z[0],optimizer,-2.5,-2.5693748996237047,0.3885204987564425,-3.330875077186332,-1.8078747220610774,True,inverse
D3,Dataset 3,23,gamma_z[1],optimizer,2.0,2.0119735240421655,0.15268067412522562,1.7127194027567232,2.3112276453276075,True,inverse
D3,Dataset 3,23,beta_nb[0],optimizer,8.0,7.921223103819015,0.304761816613875,7.3238899432558195,8.51855626438221,True,inverse
D3,Dataset 3,23,beta_nb[1],optimizer,2.5,2.564203053834997,0.4299272224421301,1.721545697848422,3.406860409821572,True,inverse
D3,Dataset 3,23,gamma_nb[0],optimizer,-2.5,-2.501477388269316,0.20003133035501658,-2.893538795765149,-2.1094159807734836,True,inverse
D3,Dataset 3,23,gamma_nb[1],optimizer,2.5,2.560164176266223,0.09022505450544444,2.383323069435552,2.737005283096894,True,inverse
D3,Dataset 3,23,log_alpha,optimizer,0.0,-0.0015129661076228882,0.05092255452766843,-0.10132117298185302,0.09829524076660724,True,inverse
D3,Dataset 3,23,rho,natural_delta,0.4,0.3759277441432966,0.02943579245768887,0.31823359092622644,0.43362189736036677,True,inverse
D3,Dataset 3,23,alpha,natural_delta,1.0,0.9984881778486034,0.0508455686817278,0.8988308632324169,1.09814549246479,True,inverse
D3,Dataset 3,27,logit_rho,optimizer,-0.4054651081081643,-0.20707179767242742,0.14883106709898178,-0.4987806891864317,0.08463709384157683,True,inverse
D3,Dataset 3,27,beta_z[0],optimizer,6.6,6.609699415353218,0.10993148847495507,6.394233697942306,6.82516513276413,True,inverse
D3,Dataset 3,27,beta_z[1],optimizer,-2.1,-2.127429083691361,0.07190554626339553,-2.2683639543676164,-1.986494213015106,True,inverse
D3,Dataset 3,27,gamma_z[0],optimizer,-2.5,-2.0101542117605398,0.3213890268757236,-2.640076704436958,-1.3802317190841213,True,inverse
D3,Dataset 3,27,gamma_z[1],optimizer,2.0,1.8261991748340354,0.12099253282008092,1.5890538105066767,2.063344539161394,True,inverse
D3,Dataset 3,27,beta_nb[0],optimizer,8.0,8.967880511066966,0.3570509446960267,8.268060659462753,9.667700362671178,False,inverse
D3,Dataset 3,27,beta_nb[1],optimizer,2.5,1.691345235213398,0.44248154891295616,0.8240813993440039,2.558609071082792,True,inverse
D3,Dataset 3,27,gamma_nb[0],optimizer,-2.5,-2.7026665347450414,0.3411779475163684,-3.3713753118771232,-2.0339577576129595,True,inverse
D3,Dataset 3,27,gamma_nb[1],optimizer,2.5,2.49390555460614,0.1474041194376666,2.2049934805083136,2.7828176287039663,True,inverse
D3,Dataset 3,27,log_alpha,optimizer,0.0,-0.0292061985087305,0.050154258222568256,-0.12750854462496428,0.06909614760750328,True,inverse
D3,Dataset 3,27,rho,natural_delta,0.4,0.448416239501359,0.03681174451792749,0.3762652202462211,0.5205672587564969,True,inverse
D3,Dataset 3,27,alpha,natural_delta,1.0,0.9712161804901138,0.04871062710623763,0.8757433513618881,1.0666890096183397,True,inverse
D3,Dataset 3,30,logit_rho,optimizer,-0.4054651081081643,-0.3892630174661584,0.1315714748610689,-0.6471431081938535,-0.13138292673846336,True,inverse
D3,Dataset 3,30,beta_z[0],optimizer,6.6,6.552577117382364,0.11794404111237476,6.321406796802109,6.783747437962618,True,inverse
D3,Dataset 3,30,beta_z[1],optimizer,-2.1,-1.9917228371539137,0.08269781926861736,-2.1538105629204036,-1.8296351113874236,True,inverse
D3,Dataset 3,30,gamma_z[0],optimizer,-2.5,-2.538946433712727,0.3781275022384779,-3.2800763381001437,-1.7978165293253106,True,inverse
D3,Dataset 3,30,gamma_z[1],optimizer,2.0,2.0551207351435643,0.14625984145763848,1.7684514458865928,2.341790024400536,True,inverse
D3,Dataset 3,30,beta_nb[0],optimizer,8.0,7.641807628335417,0.3189475892260373,7.016670353452383,8.26694490321845,True,inverse
D3,Dataset 3,30,beta_nb[1],optimizer,2.5,3.051139146665849,0.48121212600307534,2.107963379699821,3.9943149136318765,True,inverse
D3,Dataset 3,30,gamma_nb[0],optimizer,-2.5,-2.5313738253798648,0.22942159523103411,-2.9810401520326915,-2.081707498727038,True,inverse
D3,Dataset 3,30,gamma_nb[1],optimizer,2.5,2.5012030530497804,0.09676056955226685,2.3115523367273374,2.6908537693722234,True,inverse
D3,Dataset 3,30,log_alpha,optimizer,0.0,0.020068272554147847,0.0523475781543754,-0.08253298062842793,0.12266952573672363,True,inverse
D3,Dataset 3,30,rho,natural_delta,0.4,0.40389472682649924,0.03167764516304795,0.34180654230692525,0.4659829113460732,True,inverse
D3,Dataset 3,30,alpha,natural_delta,1.0,1.02027099415569,0.05340871560520727,0.9155899115694838,1.1249520767418963,True,inverse
D3,Dataset 3,31,logit_rho,optimizer,-0.4054651081081643,-0.34593315862771234,0.1404575750418018,-0.6212300057096438,-0.07063631154578082,True,inverse
D3,Dataset 3,31,beta_z[0],optimizer,6.6,6.385054157694244,0.11516793606315885,6.159325003010452,6.610783312378035,True,inverse
D3,Dataset 3,31,beta_z[1],optimizer,-2.1,-1.9676338138257734,0.07239727081045967,-2.1095324646142743,-1.8257351630372725,True,inverse
D3,Dataset 3,31,gamma_z[0],optimizer,-2.5,-2.053947641847222,0.3009412486486957,-2.6437924891986655,-1.4641027944957785,True,inverse
D3,Dataset 3,31,gamma_z[1],optimizer,2.0,1.8189302283047473,0.10932900916685989,1.604645370337702,2.0332150862717926,True,inverse
D3,Dataset 3,31,beta_nb[0],optimizer,8.0,8.10114462355999,0.3200674678790946,7.473812386516966,8.728476860603017,True,inverse
D3,Dataset 3,31,beta_nb[1],optimizer,2.5,2.68954269686945,0.4235953686611099,1.8592957742936747,3.519789619445225,True,inverse
D3,Dataset 3,31,gamma_nb[0],optimizer,-2.5,-2.7237814338908715,0.2706194633862432,-3.2541955821279083,-2.1933672856538347,True,inverse
D3,Dataset 3,31,gamma_nb[1],optimizer,2.5,2.582005138903794,0.11772292389527199,2.351268208069061,2.812742069738527,True,inverse
D3,Dataset 3,31,log_alpha,optimizer,0.0,-0.06753515737201844,0.04789874057513232,-0.1614166888992778,0.026346374155240895,True,inverse
D3,Dataset 3,31,rho,natural_delta,0.4,0.41436896568185305,0.03408446414644543,0.34756341595482,0.4811745154088861,True,inverse
D3,Dataset 3,31,alpha,natural_delta,1.0,0.9346948586234919,0.04477070655011662,0.8469442737852633,1.0224454434617205,True,inverse
D3,Dataset 3,34,logit_rho,optimizer,-0.4054651081081643,-0.07588767917019078,0.10153516555068293,-0.27489660364952934,0.12312124530914777,False,inverse
D3,Dataset 3,34,beta_z[0],optimizer,6.6,6.697720930217617,0.10167542967319743,6.49843708805815,6.897004772377084,True,inverse
D3,Dataset 3,34,beta_z[1],optimizer,-2.1,-2.129811302524757,0.06532662105687898,-2.2578514797962397,-2.001771125253274,True,inverse
D3,Dataset 3,34,gamma_z[0],optimizer,-2.5,-1.9853712654873503,0.1744691207157502,-2.3273307420902207,-1.64341178888448,False,inverse
D3,Dataset 3,34,gamma_z[1],optimizer,2.0,1.927155429331713,0.07772726636862427,1.7748099872492094,2.0795008714142167,True,inverse
D3,Dataset 3,34,beta_nb[0],optimizer,8.0,8.564817651958549,0.3509140319360437,7.877026149363903,9.252609154553195,True,inverse
D3,Dataset 3,34,beta_nb[1],optimizer,2.5,1.7994538651004959,0.4368614092203636,0.9432055030285832,2.6557022271724087,True,inverse
D3,Dataset 3,34,gamma_nb[0],optimizer,-2.5,-3.1101219384333176,0.2696657312632985,-3.638666771709383,-2.5815771051572525,False,inverse
D3,Dataset 3,34,gamma_nb[1],optimizer,2.5,2.6942663810030494,0.127915405399546,2.4435521864199394,2.9449805755861593,True,inverse
D3,Dataset 3,34,log_alpha,optimizer,0.0,0.05838503067077049,0.05040347364159702,-0.04040577766675967,0.15717583900830065,True,inverse
D3,Dataset 3,34,rho,natural_delta,0.4,0.48103717981249045,0.025347280504770794,0.4313565100231397,0.5307178496018412,False,inverse
D3,Dataset 3,34,alpha,natural_delta,1.0,1.0601230970466353,0.05343388657883828,0.9553926793521123,1.1648535147411583,True,inverse
D3,Dataset 3,36,logit_rho,optimizer,-0.4054651081081643,-0.4224540195243227,0.16054382752483254,-0.7371199214729944,-0.10778811757565093,True,inverse
D3,Dataset 3,36,beta_z[0],optimizer,6.6,6.572433713335566,0.11106693958039339,6.354742511757995,6.790124914913137,True,inverse
D3,Dataset 3,36,beta_z[1],optimizer,-2.1,-2.109468425000403,0.06777451970641747,-2.242306483624981,-1.9766303663758247,True,inverse
D3,Dataset 3,36,gamma_z[0],optimizer,-2.5,-2.3965516659246178,0.4604410881088153,-3.299016198617896,-1.4940871332313397,True,inverse
D3,Dataset 3,36,gamma_z[1],optimizer,2.0,1.9489384367725509,0.17538536405778332,1.6051831232192955,2.2926937503258062,True,inverse
D3,Dataset 3,36,beta_nb[0],optimizer,8.0,7.690251190734741,0.2935156054298211,7.114960604092292,8.26554177737719,True,inverse
D3,Dataset 3,36,beta_nb[1],optimizer,2.5,2.3879747635725552,0.4042884533700549,1.5955693949672476,3.180380132177863,True,inverse
D3,Dataset 3,36,gamma_nb[0],optimizer,-2.5,-2.4516916908446884,0.2679712676850307,-2.9769153755073487,-1.926468006182028,True,inverse
D3,Dataset 3,36,gamma_nb[1],optimizer,2.5,2.460463116921621,0.1079276958327844,2.248924833089364,2.6720014007538784,True,inverse
D3,Dataset 3,36,log_alpha,optimizer,0.0,-0.04338625148431716,0.05129500233202933,-0.14392445605509463,0.05715195308646031,True,inverse
D3,Dataset 3,36,rho,natural_delta,0.4,0.39592967419927205,0.038397165651064706,0.3206712295231852,0.4711881188753589,True,inverse
D3,Dataset 3,36,alpha,natural_delta,1.0,0.9575414668170742,0.049117091773396605,0.8612719669412169,1.0538109666929316,True,inverse
D3,Dataset 3,33,logit_rho,optimizer,-0.4054651081081643,-0.1508450899763755,0.10396799350849685,-0.3546223572530293,0.05293217730027833,False,inverse
D3,Dataset 3,33,beta_z[0],optimizer,6.6,6.71588734443558,0.10470121113531967,6.510672970610353,6.921101718260807,True,inverse
D3,Dataset 3,33,beta_z[1],optimizer,-2.1,-2.1390441184450832,0.07072047822261396,-2.2776562557614066,-2.00043198112876,True,inverse
D3,Dataset 3,33,gamma_z[0],optimizer,-2.5,-2.0599969256629604,0.20125215539232374,-2.454451150231915,-1.6655427010940058,False,inverse
D3,Dataset 3,33,gamma_z[1],optimizer,2.0,1.9149166839952951,0.08709228870771944,1.744215798128165,2.0856175698624253,True,inverse
D3,Dataset 3,33,beta_nb[0],optimizer,8.0,8.136911686983806,0.33708621819759343,7.476222699316523,8.79760067465109,True,inverse
D3,Dataset 3,33,beta_nb[1],optimizer,2.5,1.9912273318687723,0.41765141483952234,1.1726305587833086,2.8098241049542363,True,inverse
D3,Dataset 3,33,gamma_nb[0],optimizer,-2.5,-3.0115136644627296,0.2540158718817423,-3.5093847733509445,-2.5136425555745148,False,inverse
D3,Dataset 3,33,gamma_nb[1],optimizer,2.5,2.657605980418525,0.12064317540320975,2.4211453566282337,2.894066604208816,True,inverse
D3,Dataset 3,33,log_alpha,optimizer,0.0,0.14261996902768623,0.05050944727999513,0.04362145235889578,0.24161848569647668,False,inverse
D3,Dataset 3,33,rho,natural_delta,0.4,0.46236007278529634,0.025844700254217274,0.4117044602870305,0.5130156852835622,False,inverse
D3,Dataset 3,33,alpha,natural_delta,1.0,1.153291431910014,0.058252112778528944,1.0391172908640973,1.2674655729559308,False,inverse
D3,Dataset 3,39,logit_rho,optimizer,-0.4054651081081643,-0.32965465636336627,0.12523464187587932,-0.5751145544400897,-0.0841947582866428,True,inverse
D3,Dataset 3,39,beta_z[0],optimizer,6.6,6.404495646814803,0.1112677107951009,6.186410933656406,6.622580359973201,True,inverse
D3,Dataset 3,39,beta_z[1],optimizer,-2.1,-2.0151717744681035,0.07347850569376074,-2.1591896456278743,-1.8711539033083324,True,inverse
D3,Dataset 3,39,gamma_z[0],optimizer,-2.5,-2.4107934356113825,0.33545133975566843,-3.0682780615324927,-1.7533088096902723,True,inverse
D3,Dataset 3,39,gamma_z[1],optimizer,2.0,1.9667248893406022,0.13274462082397648,1.7065454325256084,2.226904346155596,True,inverse
D3,Dataset 3,39,beta_nb[0],optimizer,8.0,7.809770262608012,0.3144872654461634,7.193375222333532,8.426165302882492,True,inverse
D3,Dataset 3,39,beta_nb[1],optimizer,2.5,2.775779199343085,0.44692006883981306,1.8998158644170515,3.6517425342691188,True,inverse
D3,Dataset 3,39,gamma_nb[0],optimizer,-2.5,-2.591841062134412,0.23521722216243135,-3.0528668175727773,-2.1308153066960465,True,inverse
