Scenario,Dataset,Rep,Parameter,Scale,true,estimate,se,lower95,upper95,covered,CovarianceStatus
D1,Dataset 1,51,gamma_nb[0],optimizer,1.0,1.0006806935193404,0.24683072347871302,0.5168924755010629,1.484468911537618,True,inverse
D1,Dataset 1,51,gamma_nb[1],optimizer,-3.0,-3.478116107487169,0.5284371696562874,-4.513852960013493,-2.4423792549608456,True,inverse
D1,Dataset 1,51,log_alpha,optimizer,0.4054651081081644,0.44517899102558656,0.06869782172322834,0.310531260448059,0.5798267216031141,True,inverse
D1,Dataset 1,51,rho,natural_delta,0.7,0.6899750574065706,0.013167744412385185,0.6641662783582957,0.7157838364548456,True,inverse
D1,Dataset 1,51,alpha,natural_delta,1.5,1.5607695345720545,0.10722146723707708,1.3506154587873833,1.7709236103567256,True,inverse
D1,Dataset 1,55,logit_rho,optimizer,0.8472978603872034,0.8402558948280857,0.0646334000739741,0.7135744306830965,0.966937358973075,True,inverse
D1,Dataset 1,55,beta_z[0],optimizer,2.0,2.061639794958721,0.04351927539072729,1.9763420151928957,2.1469375747245465,True,inverse
D1,Dataset 1,55,beta_z[1],optimizer,1.0,0.9481994566074317,0.037046374449108486,0.875588562687179,1.0208103505276842,True,inverse
D1,Dataset 1,55,gamma_z[0],optimizer,-2.0,-2.0573022565363797,0.14515974035004886,-2.3418153476224752,-1.7727891654502839,True,inverse
D1,Dataset 1,55,gamma_z[1],optimizer,1.0,1.0260935083648894,0.06559750944390878,0.8975223898548282,1.1546646268749505,True,inverse
D1,Dataset 1,55,beta_nb[0],optimizer,4.0,4.268858780591651,0.5087834819604237,3.2716431559492203,5.266074405234081,True,inverse
D1,Dataset 1,55,beta_nb[1],optimizer,3.5,3.698789951236792,0.2727541829464447,3.1641917526617602,4.233388149811824,True,inverse
D1,Dataset 1,55,gamma_nb[0],optimizer,1.0,1.0244065738489978,0.2046319673943916,0.6233279177559903,1.4254852299420053,True,inverse
D1,Dataset 1,55,gamma_nb[1],optimizer,-3.0,-2.285901027709359,0.31126241823469536,-2.895975367449362,-1.6758266879693564,False,inverse
D1,Dataset 1,55,log_alpha,optimizer,0.4054651081081644,0.3360044698927388,0.06968458553098966,0.19942268225199905,0.47258625753347855,True,inverse
D1,Dataset 1,55,rho,natural_delta,0.7,0.698519107673727,0.013611158314244486,0.6718412373778079,0.7251969779696462,True,inverse
D1,Dataset 1,55,alpha,natural_delta,1.5,1.399345279720256,0.09751279583205283,1.2082201998894324,1.5904703595510794,True,inverse
D1,Dataset 1,53,logit_rho,optimizer,0.8472978603872034,0.8846183868031897,0.06669101106988817,0.7539040051062089,1.0153327685001705,True,inverse
D1,Dataset 1,53,beta_z[0],optimizer,2.0,1.9976882481225204,0.04346006426306086,1.912506522166921,2.0828699740781196,True,inverse
D1,Dataset 1,53,beta_z[1],optimizer,1.0,1.0132638580099709,0.03653344617172226,0.9416583035133952,1.0848694125065466,True,inverse
D1,Dataset 1,53,gamma_z[0],optimizer,-2.0,-2.0567662271248794,0.14893291771424483,-2.348674745844799,-1.7648577084049597,True,inverse
D1,Dataset 1,53,gamma_z[1],optimizer,1.0,1.0124837759109828,0.06747552379061553,0.8802317492813764,1.1447358025405892,True,inverse
D1,Dataset 1,53,beta_nb[0],optimizer,4.0,4.098534079347903,0.4430889342184812,3.2300797682796802,4.966988390416127,True,inverse
D1,Dataset 1,53,beta_nb[1],optimizer,3.5,3.502798548345905,0.26026369260046384,2.992681710848996,4.012915385842814,True,inverse
D1,Dataset 1,53,gamma_nb[0],optimizer,1.0,0.8882704616496377,0.19719139984042963,0.5017753179623956,1.2747656053368799,True,inverse
D1,Dataset 1,53,gamma_nb[1],optimizer,-3.0,-2.4969423280862904,0.40445725394840454,-3.289678545825163,-1.7042061103474175,True,inverse
D1,Dataset 1,53,log_alpha,optimizer,0.4054651081081644,0.38997320156496573,0.070455676251951,0.25188007611114177,0.5280663270187897,True,inverse
D1,Dataset 1,53,rho,natural_delta,0.7,0.7077783493288548,0.01379357894474339,0.6807429345971577,0.7348137640605518,True,inverse
D1,Dataset 1,53,alpha,natural_delta,1.5,1.4769412136391376,0.10405889199132266,1.2729857853361453,1.6808966419421298,True,inverse
D1,Dataset 1,49,logit_rho,optimizer,0.8472978603872034,0.8587544289179457,0.06212558078118667,0.7369882905868199,0.9805205672490716,True,inverse
D1,Dataset 1,49,beta_z[0],optimizer,2.0,2.0030922306358145,0.043845228869034414,1.917155582052507,2.089028879219122,True,inverse
D1,Dataset 1,49,beta_z[1],optimizer,1.0,0.9643322376915475,0.037015875725824064,0.8917811212689324,1.0368833541141627,True,inverse
D1,Dataset 1,49,gamma_z[0],optimizer,-2.0,-1.845203991064929,0.12033600432803469,-2.081062559547877,-1.609345422581981,True,inverse
D1,Dataset 1,49,gamma_z[1],optimizer,1.0,0.9364533781415851,0.056290045903154354,0.8261248881714026,1.0467818681117678,True,inverse
D1,Dataset 1,49,beta_nb[0],optimizer,4.0,4.132062606836015,0.4408799196050851,3.2679379644100477,4.996187249261982,True,inverse
D1,Dataset 1,49,beta_nb[1],optimizer,3.5,3.3420356707976326,0.2431742899842061,2.865414062428589,3.8186572791666764,True,inverse
