Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,grad_norm_inf
D3,Dataset 3,96,Z+P+NB,27.05174732208252,True,29,0.0006020582613335268
D3,Dataset 3,96,ZIP--ZINB,40.41024041175842,True,15,0.0002455221749455335
D3,Dataset 3,98,Poisson,1.0798876285552979,True,21,12609.013064776793
D3,Dataset 3,98,NB,4.6528661251068115,True,25,2497.053843600575
D3,Dataset 3,98,ZIP,4.9642088413238525,True,12,5.976919166339467e-05
D3,Dataset 3,98,ZINB,5.863649368286133,True,18,0.00015963869309093895
D3,Dataset 3,98,P+NB,15.637949228286743,True,40,1442.3350988981247
D3,Dataset 3,98,Z+P+NB,24.0057692527771,True,27,0.00041400168865085574
D3,Dataset 3,98,ZIP--ZINB,42.546475648880005,True,17,0.0001668270684258913
D4,Dataset 4,0,Poisson,0.7647688388824463,True,6,0.0004983445738377945
D4,Dataset 4,0,NB,2.1334614753723145,True,8,5.116908280200505e-06
D4,Dataset 4,0,ZIP,4.499762773513794,True,13,0.0002709502161521993
D4,Dataset 4,0,ZINB,4.423218727111816,True,19,0.0011554890156976194
D4,Dataset 4,0,P+NB,7.29060959815979,True,36,2913.6012776599305
D4,Dataset 4,0,Z+P+NB,18.635213613510132,True,13,0.00012755060796942885
D4,Dataset 4,0,ZIP--ZINB,36.05092668533325,True,16,0.0002683046320600263
D3,Dataset 3,99,Poisson,0.9730076789855957,True,12,0.008492795604875258
D3,Dataset 3,99,NB,3.1127686500549316,True,15,0.0005730661196602371
D3,Dataset 3,99,ZIP,4.356797695159912,True,10,6.338686603643562e-05
D3,Dataset 3,99,ZINB,8.27933955192566,True,18,0.00021943722212772881
D3,Dataset 3,99,P+NB,18.1355938911438,True,33,1556.7068091361853
D3,Dataset 3,99,Z+P+NB,18.736104488372803,True,23,0.00023439889036219047
D3,Dataset 3,99,ZIP--ZINB,37.72133493423462,True,14,0.00013023013007028642
D4,Dataset 4,1,Poisson,0.9941940307617188,True,6,2.082224621280382e-06
D4,Dataset 4,1,NB,1.6690397262573242,True,13,0.000154812136250293
D4,Dataset 4,1,ZIP,3.835965156555176,True,12,2.2440518106958685e-05
D4,Dataset 4,1,ZINB,3.5951876640319824,True,29,0.00018781485020732958
D4,Dataset 4,1,P+NB,13.544430017471313,True,31,0.03802573503077289
D4,Dataset 4,1,Z+P+NB,22.738372802734375,True,13,8.088817651219493e-05
D4,Dataset 4,1,ZIP--ZINB,35.03908371925354,True,23,0.0006933450978835465
D4,Dataset 4,4,Poisson,0.6869184970855713,True,9,1.0001762777767098e-05
D4,Dataset 4,4,NB,1.757828950881958,True,11,0.00037689041445959637
D4,Dataset 4,4,ZIP,4.49019455909729,True,12,0.0008114929348093103
D4,Dataset 4,4,ZINB,4.503487586975098,True,19,0.0003767663155799239
D4,Dataset 4,4,P+NB,8.630084991455078,True,35,2845.8797145149697
D4,Dataset 4,4,Z+P+NB,16.123921871185303,True,41,0.0003379504685069312
D4,Dataset 4,4,ZIP--ZINB,39.224515438079834,True,22,0.00010603210197898671
D4,Dataset 4,2,Poisson,0.6365377902984619,True,6,2.675504729245104e-06
D4,Dataset 4,2,NB,1.5280866622924805,True,10,0.0007217597753026439
D4,Dataset 4,2,ZIP,4.808209419250488,True,13,0.0005298312907437985
D4,Dataset 4,2,ZINB,3.212503671646118,True,17,7.995576645697389e-05
D4,Dataset 4,2,P+NB,9.39740514755249,True,32,2269.225294322214
D4,Dataset 4,2,Z+P+NB,22.02796983718872,True,14,0.00023712181278234823
D4,Dataset 4,2,ZIP--ZINB,41.87588906288147,True,16,0.00020245314821076832
D4,Dataset 4,3,Poisson,0.9726128578186035,True,7,1.690708355805981e-05
D4,Dataset 4,3,NB,2.091015338897705,True,11,0.0007231304256265503
D4,Dataset 4,3,ZIP,3.4687671661376953,True,11,0.00022430980967425018
D4,Dataset 4,3,ZINB,3.2683398723602295,True,14,0.00047513470789040113
D4,Dataset 4,3,P+NB,11.817330837249756,True,27,2912.2821141699387
D4,Dataset 4,3,Z+P+NB,16.353129386901855,True,17,5.884920430981877e-05
D4,Dataset 4,3,ZIP--ZINB,46.76162672042847,True,28,0.00048667920101092
D4,Dataset 4,6,Poisson,0.6113722324371338,True,9,7.495387200573411e-05
D4,Dataset 4,6,NB,1.5423393249511719,True,9,6.968613114111122e-06
D4,Dataset 4,6,ZIP,3.655409812927246,True,13,1.5665888736471345e-05
D4,Dataset 4,6,ZINB,4.88924765586853,True,16,9.635592449801916e-05
D4,Dataset 4,6,P+NB,7.783891201019287,True,31,1321.1512987445553
D4,Dataset 4,6,Z+P+NB,19.159555196762085,True,13,9.73905120977038e-05
D4,Dataset 4,6,ZIP--ZINB,34.776888847351074,True,18,0.0006360274531513922
D4,Dataset 4,5,Poisson,0.635322093963623,True,7,0.0008759310160706413
D4,Dataset 4,5,NB,2.484622001647949,True,10,6.0503524913713136e-05
D4,Dataset 4,5,ZIP,5.137603998184204,True,12,0.0003675886139966611
D4,Dataset 4,5,ZINB,5.249191522598267,True,13,0.0002099619078453907
D4,Dataset 4,5,P+NB,10.836276054382324,True,34,2834.2249469700055
D4,Dataset 4,5,Z+P+NB,21.021374702453613,True,13,0.0005969877873290841
D4,Dataset 4,5,ZIP--ZINB,41.333451986312866,True,16,0.00032088740112867775
D4,Dataset 4,8,Poisson,0.8740789890289307,True,10,0.0002745820303268198
D4,Dataset 4,8,NB,1.4878013134002686,True,8,3.632594567193337e-05
D4,Dataset 4,8,ZIP,3.713865041732788,True,13,0.00039624013068118025
D4,Dataset 4,8,ZINB,3.796610116958618,True,16,0.00020139654544376606
D4,Dataset 4,8,P+NB,12.815281867980957,True,28,2276.3726878589205
D4,Dataset 4,8,Z+P+NB,17.929980278015137,True,51,0.0002048023101041685
D4,Dataset 4,8,ZIP--ZINB,36.47771406173706,True,23,0.0001883073548399894
D4,Dataset 4,10,Poisson,0.6265418529510498,True,6,0.0006033051278278023
D4,Dataset 4,10,NB,2.268535614013672,True,9,0.000157330309889403
D4,Dataset 4,10,ZIP,4.5587427616119385,True,14,0.0002220027373017741
D4,Dataset 4,10,ZINB,3.7754125595092773,True,19,7.814822426396861e-05
D4,Dataset 4,10,P+NB,9.052862405776978,True,36,2935.350739568607
D4,Dataset 4,10,Z+P+NB,19.919349670410156,True,12,0.00033229456865707663
D4,Dataset 4,10,ZIP--ZINB,40.78870415687561,True,26,0.0009392580200891232
D4,Dataset 4,7,Poisson,0.47795581817626953,True,7,4.465216672350225e-05
D4,Dataset 4,7,NB,1.632659912109375,True,8,0.0007669180108436854
D4,Dataset 4,7,ZIP,5.553764343261719,True,12,0.0005209108465251688
D4,Dataset 4,7,ZINB,7.332785367965698,True,17,9.992727868662898e-05
D4,Dataset 4,7,P+NB,11.18019151687622,True,26,1662.6985012307646
D4,Dataset 4,7,Z+P+NB,20.56213641166687,True,12,1.8663585382938663e-05
D4,Dataset 4,7,ZIP--ZINB,43.37533354759216,True,31,0.00032480315400884585
D4,Dataset 4,11,Poisson,0.8786976337432861,True,7,2.8295474164163892e-05
D4,Dataset 4,11,NB,2.3094213008880615,True,8,0.0002276625697580359
D4,Dataset 4,11,ZIP,5.016924858093262,True,12,0.00010097940216713397
D4,Dataset 4,11,ZINB,4.817241191864014,True,18,0.00021759664396348022
D4,Dataset 4,11,P+NB,10.945006370544434,True,47,2524.133930683629
D4,Dataset 4,11,Z+P+NB,23.067469358444214,True,23,0.000779143731080012
D4,Dataset 4,11,ZIP--ZINB,36.49380922317505,True,33,0.0002880837487136412
D4,Dataset 4,9,Poisson,0.5773007869720459,True,9,7.146892878032163e-05
D4,Dataset 4,9,NB,1.9691696166992188,True,8,0.00019509654366626702
D4,Dataset 4,9,ZIP,5.609830617904663,True,13,3.782752118719479e-05
D4,Dataset 4,9,ZINB,4.182231664657593,True,19,0.00016772685048160874
D4,Dataset 4,9,P+NB,11.695441484451294,True,40,2836.8919269714897
D4,Dataset 4,9,Z+P+NB,22.263848304748535,True,13,0.00014995208354354195
D4,Dataset 4,9,ZIP--ZINB,44.28000020980835,True,15,0.00031000593850222247
D4,Dataset 4,12,Poisson,1.217043399810791,True,12,9.195694683605815e-05
D4,Dataset 4,12,NB,1.9190728664398193,True,8,0.0002169961264044673
D4,Dataset 4,12,ZIP,5.234105110168457,True,14,3.425770115542126e-05
D4,Dataset 4,12,ZINB,4.425564765930176,True,13,0.00023196933176032608
D4,Dataset 4,12,P+NB,11.077998399734497,True,42,2925.383993968695
D4,Dataset 4,12,Z+P+NB,23.865565061569214,True,14,0.00015903232895724678
D4,Dataset 4,12,ZIP--ZINB,43.78976321220398,True,16,0.0010482165012483998
D4,Dataset 4,13,Poisson,0.7450792789459229,True,7,0.00021744635948550695
D4,Dataset 4,13,NB,1.8593249320983887,True,9,1.2697014849294419e-05
D4,Dataset 4,13,ZIP,3.969871759414673,True,12,0.00025662908260304373
D4,Dataset 4,13,ZINB,11.38896131515503,True,12,0.0001867135407831455
D4,Dataset 4,13,P+NB,13.035493850708008,True,36,2318.045206055321
D4,Dataset 4,13,Z+P+NB,18.597256183624268,True,17,0.00026964423269459914
D4,Dataset 4,13,ZIP--ZINB,36.89601993560791,True,77,0.0002925918045928455
D4,Dataset 4,18,Poisson,0.7454133033752441,True,10,2.5305699707711682e-05
D4,Dataset 4,18,NB,1.6269619464874268,True,13,0.0002042442076491957
D4,Dataset 4,18,ZIP,3.0322117805480957,True,11,0.0002549228346176212
D4,Dataset 4,18,ZINB,5.143760442733765,True,13,0.00016211993299591887
D4,Dataset 4,18,P+NB,10.91236138343811,True,29,2779.454148366514
D4,Dataset 4,18,Z+P+NB,18.467779636383057,True,12,0.00018480860723246728
D4,Dataset 4,18,ZIP--ZINB,34.08712434768677,True,17,0.0002265664211971441
D4,Dataset 4,14,Poisson,0.8686084747314453,True,6,0.00015621201552429298
D4,Dataset 4,14,NB,2.3548569679260254,True,50,0.0011336608287475514
D4,Dataset 4,14,ZIP,4.991129159927368,True,14,0.00027115007381561806
D4,Dataset 4,14,ZINB,3.4337880611419678,True,16,3.0671409555593776e-05
D4,Dataset 4,14,P+NB,11.557372570037842,True,39,3201.690618956516
D4,Dataset 4,14,Z+P+NB,20.47485375404358,True,52,0.0016037934090639139
D4,Dataset 4,14,ZIP--ZINB,46.11574196815491,True,17,0.000690881329326154
D4,Dataset 4,17,Poisson,0.9003603458404541,True,12,0.0015679403958741567
D4,Dataset 4,17,NB,1.2846605777740479,True,7,1.2886996655470107e-05
D4,Dataset 4,17,ZIP,5.033265829086304,True,13,3.891935119559875e-05
D4,Dataset 4,17,ZINB,5.098839044570923,True,16,0.00017954772190598156
D4,Dataset 4,17,P+NB,13.507917165756226,True,24,2143.6684888589175
D4,Dataset 4,17,Z+P+NB,18.20306944847107,True,12,0.00013511407601818348
D4,Dataset 4,17,ZIP--ZINB,37.901721239089966,True,15,0.00027713336912021935
D4,Dataset 4,15,Poisson,1.093169927597046,True,38,0.00035832057836626685
D4,Dataset 4,15,NB,1.648787498474121,True,11,0.00031356493252232553
D4,Dataset 4,15,ZIP,5.469640016555786,True,12,0.0002553190069500971
D4,Dataset 4,15,ZINB,3.8258438110351562,True,20,3.416242827841698e-05
D4,Dataset 4,15,P+NB,10.815020322799683,True,61,2723.4070318482586
D4,Dataset 4,15,Z+P+NB,22.910475254058838,True,12,0.00047812632926585996
D4,Dataset 4,15,ZIP--ZINB,38.78127908706665,True,28,7.464971775794638e-05
D4,Dataset 4,16,Poisson,0.629948616027832,True,8,0.00036323366001056456
D4,Dataset 4,16,NB,1.4205904006958008,True,8,0.00013405556600076807
D4,Dataset 4,16,ZIP,6.412050247192383,True,12,7.169556776298602e-05
D4,Dataset 4,16,ZINB,4.666097164154053,True,14,0.00036298922185584725
D4,Dataset 4,16,P+NB,11.32857608795166,True,19,0.0015578186354410495
D4,Dataset 4,16,Z+P+NB,19.89417815208435,True,13,0.0004081539265645695
D4,Dataset 4,16,ZIP--ZINB,43.095449924468994,True,39,0.0002037674454936078
D4,Dataset 4,19,Poisson,0.9317378997802734,True,9,0.0008900360536214791
D4,Dataset 4,19,NB,1.586832046508789,True,7,3.347340877013494e-05
D4,Dataset 4,19,ZIP,4.310968399047852,True,13,4.330120784074021e-05
D4,Dataset 4,19,ZINB,4.383957147598267,True,30,0.00030723022376277775
D4,Dataset 4,19,P+NB,10.248011827468872,True,25,2240.48357788626
D4,Dataset 4,19,Z+P+NB,22.86355447769165,True,19,0.00013222130241530294
D4,Dataset 4,19,ZIP--ZINB,38.35015106201172,True,14,0.0008817448932027239
D4,Dataset 4,21,Poisson,1.061274766921997,True,7,0.0001312522364278479
D4,Dataset 4,21,NB,1.5328962802886963,True,7,0.00013419869096864545
D4,Dataset 4,21,ZIP,5.150864124298096,True,11,1.664091855308478e-05
D4,Dataset 4,21,ZINB,5.269971609115601,True,16,0.0008734852469500787
D4,Dataset 4,21,P+NB,10.99595832824707,True,32,2789.041405303035
D4,Dataset 4,21,Z+P+NB,19.193920850753784,True,13,0.00032433069403048354
D4,Dataset 4,21,ZIP--ZINB,34.30610179901123,True,26,0.00017069293835093868
D4,Dataset 4,20,Poisson,0.9973850250244141,True,6,0.0004848458749228124
D4,Dataset 4,20,NB,1.4136347770690918,True,9,0.00041085407727433493
D4,Dataset 4,20,ZIP,3.4516568183898926,True,14,0.0004625612560220649
D4,Dataset 4,20,ZINB,4.672377109527588,True,14,0.00017411844835665824
D4,Dataset 4,20,P+NB,13.858191967010498,True,37,2853.510327257471
D4,Dataset 4,20,Z+P+NB,22.17827868461609,True,13,0.0001417025486078194
D4,Dataset 4,20,ZIP--ZINB,42.12399077415466,True,19,0.00014983459130890608
D4,Dataset 4,23,Poisson,0.7498576641082764,True,10,1.2017034633160506e-05
D4,Dataset 4,23,NB,1.8677737712860107,True,7,0.00010030897034241093
D4,Dataset 4,23,ZIP,3.9926817417144775,True,12,0.0004358701055438563
D4,Dataset 4,23,ZINB,3.493252754211426,True,13,0.00021135067209035463
D4,Dataset 4,23,P+NB,8.201826095581055,True,35,877.0071467514713
D4,Dataset 4,23,Z+P+NB,16.726250410079956,True,22,0.00040976605765942475
D4,Dataset 4,23,ZIP--ZINB,34.2071008682251,True,19,0.0006885668070493733
D4,Dataset 4,22,Poisson,0.4404416084289551,True,7,0.0008251554897287239
D4,Dataset 4,22,NB,1.786696195602417,True,9,0.00013775393893238064
D4,Dataset 4,22,ZIP,5.43558144569397,True,15,0.00013298113929641198
D4,Dataset 4,22,ZINB,4.912691593170166,True,15,0.0003525583963388812
D4,Dataset 4,22,P+NB,8.273701429367065,True,34,2526.4795646283587
D4,Dataset 4,22,Z+P+NB,20.456570625305176,True,13,0.00027536389448581944
D4,Dataset 4,22,ZIP--ZINB,48.41943168640137,True,18,0.0001295196907775964
D4,Dataset 4,25,Poisson,0.43430280685424805,True,7,0.00020552794641459649
D4,Dataset 4,25,NB,2.0791311264038086,True,8,2.2425475381948612e-05
D4,Dataset 4,25,ZIP,3.378781318664551,True,12,0.00027999169997494633
D4,Dataset 4,25,ZINB,3.3943676948547363,True,13,0.0004343759894929189
D4,Dataset 4,25,P+NB,12.243510246276855,True,24,549.7205742627225
D4,Dataset 4,25,Z+P+NB,19.56536364555359,True,18,0.0003450186392370824
D4,Dataset 4,25,ZIP--ZINB,37.17996025085449,True,28,6.491717462137059e-05
D4,Dataset 4,26,Poisson,1.039156436920166,True,6,1.925447087325338e-06
D4,Dataset 4,26,NB,2.0175256729125977,True,13,0.00022708274903385228
D4,Dataset 4,26,ZIP,7.4695398807525635,True,13,0.0004247185591024216
D4,Dataset 4,26,ZINB,4.8841552734375,True,17,0.0001008501352992297
D4,Dataset 4,26,P+NB,9.408097982406616,True,32,2870.5212144606576
D4,Dataset 4,26,Z+P+NB,18.68523907661438,True,47,0.0014452053892399785
D4,Dataset 4,26,ZIP--ZINB,39.018659830093384,True,37,0.00021744578221047361
D4,Dataset 4,24,Poisson,1.0996737480163574,True,8,0.0002795386273803935
D4,Dataset 4,24,NB,1.687643051147461,True,7,0.00023388777651689452
D4,Dataset 4,24,ZIP,5.3172526359558105,True,11,5.317824898609658e-05
D4,Dataset 4,24,ZINB,5.6940224170684814,True,17,0.00035838002203814057
D4,Dataset 4,24,P+NB,12.743663549423218,True,36,2748.7674136155483
D4,Dataset 4,24,Z+P+NB,24.07931685447693,True,13,0.0003426543777368396
D4,Dataset 4,24,ZIP--ZINB,43.49853205680847,True,35,0.00022480218518014516
D4,Dataset 4,27,Poisson,0.7311649322509766,True,7,0.00033395373774292025
D4,Dataset 4,27,NB,1.5984406471252441,True,14,2.573980445186308e-05
D4,Dataset 4,27,ZIP,5.743131637573242,True,12,0.000387705229689117
D4,Dataset 4,27,ZINB,4.816993713378906,True,17,8.735109618584688e-05
D4,Dataset 4,27,P+NB,11.125680685043335,True,39,2298.616987363172
D4,Dataset 4,27,Z+P+NB,19.949460744857788,True,23,0.00047132350423251257
D4,Dataset 4,27,ZIP--ZINB,39.53437924385071,True,21,0.0006719199120304165
D4,Dataset 4,29,Poisson,1.2323715686798096,True,6,0.0009044517724503542
D4,Dataset 4,29,NB,1.440718412399292,True,7,5.435516771967741e-05
D4,Dataset 4,29,ZIP,3.7921485900878906,True,13,0.000784070039950624
D4,Dataset 4,29,ZINB,3.420463800430298,True,13,0.00025391708916522315
D4,Dataset 4,29,P+NB,10.696884632110596,True,47,1701.352817569069
D4,Dataset 4,29,Z+P+NB,19.672178268432617,True,51,5.68776011501404e-05
D4,Dataset 4,29,ZIP--ZINB,36.501959562301636,True,15,0.0001702426716031491
D4,Dataset 4,28,Poisson,0.7819244861602783,True,7,0.00042664789949146617
D4,Dataset 4,28,NB,1.668543815612793,True,14,0.0010839602032008018
D4,Dataset 4,28,ZIP,6.9885334968566895,True,13,0.00018472607464181667
D4,Dataset 4,28,ZINB,3.809703826904297,True,16,7.932718787123649e-05
D4,Dataset 4,28,P+NB,6.458487272262573,True,35,2434.801085134003
D4,Dataset 4,28,Z+P+NB,23.61380887031555,True,54,0.0004883853121527143
D4,Dataset 4,28,ZIP--ZINB,42.72352957725525,True,31,0.00016247310242439167
D4,Dataset 4,30,Poisson,0.6599843502044678,True,7,0.0038530801537790538
D4,Dataset 4,30,NB,1.7835094928741455,True,13,0.0004133180695049532
D4,Dataset 4,30,ZIP,5.049363374710083,True,12,0.00021019354183460237
D4,Dataset 4,30,ZINB,5.277474880218506,True,17,0.0019369975299576847
D4,Dataset 4,30,P+NB,10.506706953048706,True,26,3193.969857204956
D4,Dataset 4,30,Z+P+NB,20.67729353904724,True,13,6.134465629777097e-05
D4,Dataset 4,30,ZIP--ZINB,40.75182890892029,True,43,0.00045494564600356835
D4,Dataset 4,32,Poisson,0.390169620513916,True,7,0.00022911621159754647
D4,Dataset 4,32,NB,2.0314369201660156,True,15,0.0016843955288302279
D4,Dataset 4,32,ZIP,4.525876522064209,True,12,0.00019539318368152342
D4,Dataset 4,32,ZINB,3.9969260692596436,True,13,0.0002982501609730924
D4,Dataset 4,32,P+NB,11.628911256790161,True,58,1597.3097820488201
D4,Dataset 4,32,Z+P+NB,20.675167560577393,True,13,0.00036254691576331766
D4,Dataset 4,32,ZIP--ZINB,42.98734426498413,True,15,0.00012069426893074157
D4,Dataset 4,34,Poisson,0.7188136577606201,True,7,0.0001985896674492338
D4,Dataset 4,34,NB,1.8807413578033447,True,20,0.0001135575317895432
D4,Dataset 4,34,ZIP,6.2500951290130615,True,13,6.539831405028007e-05
D4,Dataset 4,34,ZINB,5.190006494522095,True,18,0.00018840752865462163
D4,Dataset 4,34,P+NB,7.0691118240356445,True,41,942.6335764911465
D4,Dataset 4,34,Z+P+NB,19.312228679656982,True,13,0.0001054023368229906
D4,Dataset 4,34,ZIP--ZINB,38.789799451828,True,17,0.0004003279898944223
D4,Dataset 4,31,Poisson,0.4785420894622803,True,7,0.00029913168967077297
D4,Dataset 4,31,NB,1.8927342891693115,True,12,0.0007347316496897349
D4,Dataset 4,31,ZIP,4.272593021392822,True,13,0.0002130953109122924
D4,Dataset 4,31,ZINB,6.546121835708618,True,39,4.052625590959813e-05
D4,Dataset 4,31,P+NB,9.114656686782837,True,29,907.0144175863657
D4,Dataset 4,31,Z+P+NB,23.62747597694397,True,26,0.0011494346902261032
D4,Dataset 4,31,ZIP--ZINB,43.17836856842041,True,20,0.0004912050556700742
D4,Dataset 4,33,Poisson,0.48278141021728516,True,6,0.0006601127984144917
D4,Dataset 4,33,NB,1.4685583114624023,True,16,7.783348062123663e-05
D4,Dataset 4,33,ZIP,5.707239151000977,True,12,7.081557639543323e-05
D4,Dataset 4,33,ZINB,4.711950063705444,True,17,0.0003604729659214406
D4,Dataset 4,33,P+NB,11.688043594360352,True,39,1351.859209609357
D4,Dataset 4,33,Z+P+NB,18.408788919448853,True,13,0.0001225734296057407
D4,Dataset 4,33,ZIP--ZINB,43.90303635597229,True,21,0.0004541103312350053
D4,Dataset 4,36,Poisson,0.9032337665557861,True,5,1.3055813035123265e-06
D4,Dataset 4,36,NB,1.6683473587036133,True,9,0.0003976590108553113
D4,Dataset 4,36,ZIP,4.866768836975098,True,13,0.00012496189890440928
D4,Dataset 4,36,ZINB,4.029963493347168,True,13,1.2952605267901873e-05
D4,Dataset 4,36,P+NB,10.151496648788452,True,38,0.020671745994630397
D4,Dataset 4,36,Z+P+NB,23.35334873199463,True,13,0.0003757246163132444
D4,Dataset 4,36,ZIP--ZINB,34.703890562057495,True,18,0.0003937096009101228
D4,Dataset 4,35,Poisson,0.5274612903594971,True,8,6.308678788702338e-05
D4,Dataset 4,35,NB,1.8649463653564453,True,7,6.317913717168722e-05
D4,Dataset 4,35,ZIP,5.209659814834595,True,12,6.0822824470396775e-05
D4,Dataset 4,35,ZINB,3.9833240509033203,True,15,0.0008233875226315579
D4,Dataset 4,35,P+NB,12.116458177566528,True,48,0.022182833434165494
D4,Dataset 4,35,Z+P+NB,21.396658897399902,True,26,0.0006659183619822651
D4,Dataset 4,35,ZIP--ZINB,37.50314903259277,True,53,0.0005648661715227377
D4,Dataset 4,37,Poisson,0.905038595199585,True,7,0.00023193567700063866
D4,Dataset 4,37,NB,1.7545957565307617,True,26,0.0001748095848452258
D4,Dataset 4,37,ZIP,4.2021849155426025,True,12,6.186986069844913e-05
D4,Dataset 4,37,ZINB,5.8702311515808105,True,25,0.00011075256247863874
D4,Dataset 4,37,P+NB,10.194628715515137,True,21,2025.8671542704521
D4,Dataset 4,37,Z+P+NB,22.452459812164307,True,21,0.0004441272117375883
D4,Dataset 4,37,ZIP--ZINB,37.17810893058777,True,18,0.00015121169562082315
D4,Dataset 4,38,Poisson,0.7440409660339355,True,6,8.21149227543394e-05
D4,Dataset 4,38,NB,1.2342159748077393,True,20,0.00018290095777406812
D4,Dataset 4,38,ZIP,4.73421311378479,True,13,0.0006278011508119574
D4,Dataset 4,38,ZINB,6.255895137786865,True,14,0.00030477073148738043
D4,Dataset 4,38,P+NB,7.908706903457642,True,29,1314.6553184688269
D4,Dataset 4,38,Z+P+NB,23.560707330703735,True,13,6.461039343080843e-05
D4,Dataset 4,38,ZIP--ZINB,35.58739423751831,True,14,0.00016847592020219349
D4,Dataset 4,39,Poisson,0.6945230960845947,True,6,0.0009290316923720177
D4,Dataset 4,39,NB,1.4149188995361328,True,11,0.00037161675190588994
D4,Dataset 4,39,ZIP,4.439722776412964,True,14,0.0001454207592135326
D4,Dataset 4,39,ZINB,7.706116199493408,True,17,5.619578210769305e-05
D4,Dataset 4,39,P+NB,12.576188087463379,True,27,3082.6569367910547
D4,Dataset 4,39,Z+P+NB,23.49319362640381,True,13,0.0010564960730857775
D4,Dataset 4,39,ZIP--ZINB,39.65713858604431,True,99,0.00013077583452120178
D4,Dataset 4,40,Poisson,0.8172862529754639,True,6,1.960133136691411e-06
D4,Dataset 4,40,NB,1.5725786685943604,True,8,2.4254060958316115e-05
D4,Dataset 4,40,ZIP,4.913834571838379,True,12,0.00024404205372441368
D4,Dataset 4,40,ZINB,5.481065273284912,True,15,0.00012134206665562197
D4,Dataset 4,40,P+NB,7.7226057052612305,True,29,2405.0722362799274
D4,Dataset 4,40,Z+P+NB,25.026008367538452,True,21,0.00022820175229101847
D4,Dataset 4,40,ZIP--ZINB,42.06290125846863,True,29,5.268067305053137e-05
D4,Dataset 4,42,Poisson,0.7633316516876221,True,5,0.0004277887239685363
D4,Dataset 4,42,NB,1.4390392303466797,True,16,0.0003359743746367272
D4,Dataset 4,42,ZIP,3.590352773666382,True,14,7.016635098989555e-05
D4,Dataset 4,42,ZINB,4.298868417739868,True,13,3.872936379500924e-05
D4,Dataset 4,42,P+NB,13.862793922424316,True,88,0.01760557390700257
D4,Dataset 4,42,Z+P+NB,18.6832058429718,True,49,0.0004022637051590561
D4,Dataset 4,42,ZIP--ZINB,36.247546911239624,True,31,0.0005181861922912145
D4,Dataset 4,41,Poisson,0.7903323173522949,True,6,0.001174268270902612
D4,Dataset 4,41,NB,1.576005458831787,True,12,0.00028161131262795236
D4,Dataset 4,41,ZIP,3.6506550312042236,True,14,3.9276463332349465e-05
D4,Dataset 4,41,ZINB,4.0577404499053955,True,13,0.0001984676389042428
D4,Dataset 4,41,P+NB,12.175737857818604,True,31,2837.9928443504023
D4,Dataset 4,41,Z+P+NB,23.60439133644104,True,13,0.0003109409877921354
D4,Dataset 4,41,ZIP--ZINB,36.50569987297058,True,32,0.0005710766767172554
D4,Dataset 4,43,Poisson,0.727259635925293,True,9,2.381057441169787e-05
D4,Dataset 4,43,NB,1.2907180786132812,True,10,0.00039791780905520935
D4,Dataset 4,43,ZIP,3.2960503101348877,True,14,0.00013794041357673148
D4,Dataset 4,43,ZINB,6.425657272338867,True,16,0.0007025326407517074
D4,Dataset 4,43,P+NB,10.301249742507935,True,37,1071.7102127198705
D4,Dataset 4,43,Z+P+NB,20.895029306411743,True,12,0.00010353604432578739
D4,Dataset 4,43,ZIP--ZINB,31.040504455566406,True,26,1.9272959656653488e-05
D4,Dataset 4,44,Poisson,0.9452829360961914,True,7,0.0005086955800939208
D4,Dataset 4,44,NB,1.2749669551849365,True,11,3.563159136879546e-05
D4,Dataset 4,44,ZIP,5.160884380340576,True,12,0.00015718415170429267
D4,Dataset 4,44,ZINB,4.9002392292022705,True,13,5.7960405107360113e-05
D4,Dataset 4,44,P+NB,11.857594728469849,True,39,0.01046156422188095
D4,Dataset 4,44,Z+P+NB,21.5232093334198,True,12,0.0002667467211416863
D4,Dataset 4,44,ZIP--ZINB,35.50227761268616,True,28,0.00037606669824380434
D4,Dataset 4,45,Poisson,0.9977080821990967,True,7,0.00023400515024663004
D4,Dataset 4,45,NB,2.213920831680298,True,14,0.00039649972627263386
D4,Dataset 4,45,ZIP,3.7867305278778076,True,13,0.00019330294853858732
D4,Dataset 4,45,ZINB,6.341639041900635,True,30,0.00028592908348197554
D4,Dataset 4,45,P+NB,8.206876039505005,True,37,2226.6930946737734
D4,Dataset 4,45,Z+P+NB,18.509705543518066,True,19,0.0005524028439241602
D4,Dataset 4,45,ZIP--ZINB,35.85307955741882,True,16,0.0002503829999694618
D4,Dataset 4,49,Poisson,0.6711001396179199,True,6,1.6063751009376404e-06
D4,Dataset 4,49,NB,1.5404493808746338,True,8,2.9664905881188197e-06
D4,Dataset 4,49,ZIP,5.117863655090332,True,12,8.373178358711542e-05
D4,Dataset 4,49,ZINB,3.2018775939941406,True,19,0.00015696716883939477
D4,Dataset 4,49,P+NB,9.335166215896606,True,32,2529.325540123887
D4,Dataset 4,49,Z+P+NB,22.95859956741333,True,12,0.0010586095523394956
D4,Dataset 4,49,ZIP--ZINB,32.84707808494568,True,27,0.00036701124380733585
D4,Dataset 4,48,Poisson,1.0417118072509766,True,33,0.00033763953274590364
D4,Dataset 4,48,NB,1.3931705951690674,True,7,0.00016428110599939205
