Dataset,Model,Link,Row,Col,Value,CovarianceStatus
C2,ZIP--ZINB,log,5,4,0.035433648359430914,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,5,5,0.1872356334480866,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,5,6,-0.11097210406762766,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,5,7,0.1735393933897215,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,5,8,-0.05099374440344676,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,5,9,0.025499083680654233,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,5,10,0.0325817444945868,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,5,11,-4.632096089372978e-05,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,0,-0.04988735224160329,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,1,-0.21073430823492284,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,2,0.1048669620335157,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,3,-0.012448892514979135,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,4,-0.018540485170979042,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,5,-0.11097210406762766,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,6,0.4278782529244728,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,7,-0.4661229959503218,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,8,0.11526008765420975,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,9,0.1901619441923071,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,10,-0.11987116416224977,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,6,11,3.290239038315478e-05,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,0,0.07837110229780483,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,1,0.9169636188607474,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,2,-0.44279885643372663,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,3,0.05181153405928745,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,4,0.030388828819312087,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,5,0.1735393933897215,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,6,-0.4661229959503218,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,7,0.6550262243095657,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,8,-0.187823497815701,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,9,0.09192090551994338,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,10,0.05392045392333361,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,7,11,-0.00012333792258837042,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,0,-0.023137213585642885,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,1,-0.34248645752672424,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,2,0.1644674178785392,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,3,-0.019179899537801092,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,4,-0.009083511923309005,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,5,-0.05099374440344676,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,6,0.11526008765420975,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,7,-0.187823497815701,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,8,0.05800101854495348,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,9,-0.07545970321060175,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,10,0.0017408641750660276,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,8,11,4.529673795763862e-05,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,0,0.012942422376074628,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,1,1.65906052733962,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,2,-0.7939634815204024,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,3,0.09265155767010473,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,4,0.006438545132016494,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,5,0.025499083680654233,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,6,0.1901619441923071,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,7,0.09192090551994338,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,8,-0.07545970321060175,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,9,0.8294376454538621,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,10,-0.2593331979210136,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,9,11,-0.0002058995376450634,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,0,0.013813955964634398,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,1,-0.2965054602107076,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,2,0.1407445536036329,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,3,-0.016362338608451352,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,4,0.005326053142592265,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,5,0.0325817444945868,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,6,-0.11987116416224977,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,7,0.05392045392333361,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,8,0.0017408641750660276,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,9,-0.2593331979210136,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,10,0.10911725000939027,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,10,11,3.707582698484094e-05,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,0,-2.070737966287086e-05,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,1,-0.0007044087919641747,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,2,0.00034040099857543234,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,3,-3.9987235405097605e-05,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,4,-8.701957026793124e-06,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,5,-4.632096089372978e-05,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,6,3.290239038315478e-05,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,7,-0.00012333792258837042,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,8,4.529673795763862e-05,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,9,-0.0002058995376450634,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,10,3.707582698484094e-05,singular_pinv_rank_10_of_12
C2,ZIP--ZINB,log,11,11,8.68501463612412e-08,singular_pinv_rank_10_of_12
C3,Poisson,identity,0,0,0.001035765655686825,inverse
C3,Poisson,identity,0,1,-0.0011236374436176043,inverse
C3,Poisson,identity,0,2,0.00021213247352224252,inverse
C3,Poisson,identity,1,0,-0.0011236374436176043,inverse
C3,Poisson,identity,1,1,0.001293543020050405,inverse
C3,Poisson,identity,1,2,-0.0002519227766052333,inverse
C3,Poisson,identity,2,0,0.00021213247352224252,inverse
C3,Poisson,identity,2,1,-0.0002519227766052333,inverse
C3,Poisson,identity,2,2,5.181439476297999e-05,inverse
C3,Poisson,log,0,0,0.01718923363092516,inverse
C3,Poisson,log,0,1,-0.011635544194406293,inverse
C3,Poisson,log,0,2,0.0017049994579062795,inverse
C3,Poisson,log,1,0,-0.011635544194406293,inverse
C3,Poisson,log,1,1,0.008810527195155703,inverse
C3,Poisson,log,1,2,-0.0013654463565289565,inverse
C3,Poisson,log,2,0,0.0017049994579062795,inverse
C3,Poisson,log,2,1,-0.0013654463565289565,inverse
C3,Poisson,log,2,2,0.00021948567151637265,inverse
C3,NB,identity,0,0,0.001874206436737393,inverse
C3,NB,identity,0,1,-0.0021472023768318808,inverse
C3,NB,identity,0,2,0.0004295901908040121,inverse
C3,NB,identity,0,3,9.89289347510359e-06,inverse
C3,NB,identity,1,0,-0.0021472023768318808,inverse
C3,NB,identity,1,1,0.002570626936404446,inverse
C3,NB,identity,1,2,-0.0005297091609655607,inverse
C3,NB,identity,1,3,-1.1806657404028418e-05,inverse
C3,NB,identity,2,0,0.0004295901908040121,inverse
C3,NB,identity,2,1,-0.0005297091609655607,inverse
C3,NB,identity,2,2,0.00011611548280308092,inverse
C3,NB,identity,2,3,2.4525697500523058e-06,inverse
C3,NB,identity,3,0,9.89289347510359e-06,inverse
C3,NB,identity,3,1,-1.1806657404028418e-05,inverse
C3,NB,identity,3,2,2.4525697500523058e-06,inverse
C3,NB,identity,3,3,0.005852449480323442,inverse
C3,NB,log,0,0,0.026344910309765105,inverse
C3,NB,log,0,1,-0.019398565231424608,inverse
C3,NB,log,0,2,0.0029784327130535585,inverse
C3,NB,log,0,3,-0.0001838205703691146,inverse
C3,NB,log,1,0,-0.019398565231424608,inverse
C3,NB,log,1,1,0.016022091811029673,inverse
C3,NB,log,1,2,-0.002597814175136385,inverse
C3,NB,log,1,3,0.00015390304980722062,inverse
C3,NB,log,2,0,0.0029784327130535585,inverse
C3,NB,log,2,1,-0.002597814175136385,inverse
C3,NB,log,2,2,0.0004381945040184153,inverse
C3,NB,log,2,3,-2.4927457262282543e-05,inverse
C3,NB,log,3,0,-0.0001838205703691146,inverse
C3,NB,log,3,1,0.00015390304980722062,inverse
C3,NB,log,3,2,-2.4927457262282543e-05,inverse
C3,NB,log,3,3,0.005848907548543906,inverse
C3,ZIP,identity,0,0,0.005317246056089552,inverse
C3,ZIP,identity,0,1,-0.006508435230939566,inverse
C3,ZIP,identity,0,2,0.0012965027625897129,inverse
C3,ZIP,identity,0,3,-0.004866463857320936,inverse
C3,ZIP,identity,0,4,0.0010057257233715635,inverse
C3,ZIP,identity,1,0,-0.006508435230939566,inverse
C3,ZIP,identity,1,1,0.008557868204140376,inverse
C3,ZIP,identity,1,2,-0.0017457263931959267,inverse
C3,ZIP,identity,1,3,0.010161955274991643,inverse
C3,ZIP,identity,1,4,-0.002238983063883519,inverse
C3,ZIP,identity,2,0,0.0012965027625897129,inverse
C3,ZIP,identity,2,1,-0.0017457263931959267,inverse
C3,ZIP,identity,2,2,0.0003775367513658236,inverse
C3,ZIP,identity,2,3,-0.002020307979905726,inverse
C3,ZIP,identity,2,4,0.00046316314351096445,inverse
C3,ZIP,identity,3,0,-0.004866463857320936,inverse
C3,ZIP,identity,3,1,0.010161955274991643,inverse
C3,ZIP,identity,3,2,-0.002020307979905726,inverse
C3,ZIP,identity,3,3,0.06055878471434786,inverse
C3,ZIP,identity,3,4,-0.014556595506626802,inverse
C3,ZIP,identity,4,0,0.0010057257233715635,inverse
C3,ZIP,identity,4,1,-0.002238983063883519,inverse
C3,ZIP,identity,4,2,0.00046316314351096445,inverse
C3,ZIP,identity,4,3,-0.014556595506626802,inverse
C3,ZIP,identity,4,4,0.003757962031876251,inverse
C3,ZIP,log,0,0,0.032538684766109854,inverse
C3,ZIP,log,0,1,-0.018263921844120953,inverse
C3,ZIP,log,0,2,0.002401744178722562,inverse
C3,ZIP,log,0,3,0.028525718823359452,inverse
C3,ZIP,log,0,4,-0.006956124157287347,inverse
C3,ZIP,log,1,0,-0.018263921844120953,inverse
C3,ZIP,log,1,1,0.012409398402461604,inverse
C3,ZIP,log,1,2,-0.001819185186528092,inverse
C3,ZIP,log,1,3,-0.010033366607800492,inverse
C3,ZIP,log,1,4,0.002628021466037266,inverse
C3,ZIP,log,2,0,0.002401744178722562,inverse
C3,ZIP,log,2,1,-0.001819185186528092,inverse
C3,ZIP,log,2,2,0.00028342027221329975,inverse
C3,ZIP,log,2,3,0.000817589195847227,inverse
C3,ZIP,log,2,4,-0.00023309486110254296,inverse
C3,ZIP,log,3,0,0.028525718823359452,inverse
C3,ZIP,log,3,1,-0.010033366607800492,inverse
C3,ZIP,log,3,2,0.000817589195847227,inverse
C3,ZIP,log,3,3,0.06439893446311212,inverse
C3,ZIP,log,3,4,-0.015555122600067434,inverse
C3,ZIP,log,4,0,-0.006956124157287347,inverse
C3,ZIP,log,4,1,0.002628021466037266,inverse
C3,ZIP,log,4,2,-0.00023309486110254296,inverse
C3,ZIP,log,4,3,-0.015555122600067434,inverse
C3,ZIP,log,4,4,0.004015206464476652,inverse
C3,ZINB,identity,0,0,0.00541860493575438,inverse
C3,ZINB,identity,0,1,-0.006751768190680966,inverse
C3,ZINB,identity,0,2,0.0013346486491153725,inverse
C3,ZINB,identity,0,3,-0.006894250285687207,inverse
C3,ZINB,identity,0,4,0.001402100732255674,inverse
C3,ZINB,identity,0,5,0.013542207571485216,inverse
C3,ZINB,identity,1,0,-0.006751768190680966,inverse
C3,ZINB,identity,1,1,0.008989821135522193,inverse
C3,ZINB,identity,1,2,-0.0018090533358758628,inverse
C3,ZINB,identity,1,3,0.013213781768276527,inverse
C3,ZINB,identity,1,4,-0.0028185076404736555,inverse
C3,ZINB,identity,1,5,-0.022226568297836813,inverse
C3,ZINB,identity,2,0,0.0013346486491153725,inverse
C3,ZINB,identity,2,1,-0.0018090533358758628,inverse
C3,ZINB,identity,2,2,0.0003913362750222288,inverse
C3,ZINB,identity,2,3,-0.0023905511731704895,inverse
C3,ZINB,identity,2,4,0.0005398655471338808,inverse
C3,ZINB,identity,2,5,0.00225663129057543,inverse
C3,ZINB,identity,3,0,-0.006894250285687207,inverse
C3,ZINB,identity,3,1,0.013213781768276527,inverse
C3,ZINB,identity,3,2,-0.0023905511731704895,inverse
C3,ZINB,identity,3,3,0.07827073207430389,inverse
C3,ZINB,identity,3,4,-0.01784152052163797,inverse
C3,ZINB,identity,3,5,-0.12029001613524574,inverse
C3,ZINB,identity,4,0,0.001402100732255674,inverse
C3,ZINB,identity,4,1,-0.0028185076404736555,inverse
C3,ZINB,identity,4,2,0.0005398655471338808,inverse
C3,ZINB,identity,4,3,-0.01784152052163797,inverse
C3,ZINB,identity,4,4,0.004385405090381463,inverse
C3,ZINB,identity,4,5,0.020475420185364156,inverse
C3,ZINB,identity,5,0,0.013542207571485216,inverse
C3,ZINB,identity,5,1,-0.022226568297836813,inverse
C3,ZINB,identity,5,2,0.00225663129057543,inverse
C3,ZINB,identity,5,3,-0.12029001613524574,inverse
C3,ZINB,identity,5,4,0.020475420185364156,inverse
C3,ZINB,identity,5,5,1.13724186295295,inverse
C3,ZINB,log,0,0,0.03309491855949648,inverse
C3,ZINB,log,0,1,-0.018107613881747045,inverse
C3,ZINB,log,0,2,0.002367367693109968,inverse
C3,ZINB,log,0,3,0.0317234410880983,inverse
C3,ZINB,log,0,4,-0.007465264841827076,inverse
C3,ZINB,log,0,5,-0.03947410104851555,inverse
C3,ZINB,log,1,0,-0.018107613881747045,inverse
C3,ZINB,log,1,1,0.012529120850629794,inverse
C3,ZINB,log,1,2,-0.0018546780108772757,inverse
C3,ZINB,log,1,3,-0.009414953318995535,inverse
C3,ZINB,log,1,4,0.002487520243319725,inverse
C3,ZINB,log,1,5,-0.00047408735253838704,inverse
C3,ZINB,log,2,0,0.002367367693109968,inverse
C3,ZINB,log,2,1,-0.0018546780108772757,inverse
C3,ZINB,log,2,2,0.00029288645881202333,inverse
C3,ZINB,log,2,3,0.0006091339145359721,inverse
C3,ZINB,log,2,4,-0.00019052119895283197,inverse
C3,ZINB,log,2,5,0.001063612909468284,inverse
C3,ZINB,log,3,0,0.0317234410880983,inverse
C3,ZINB,log,3,1,-0.009414953318995535,inverse
C3,ZINB,log,3,2,0.0006091339145359721,inverse
C3,ZINB,log,3,3,0.07921467875388187,inverse
C3,ZINB,log,3,4,-0.01824407958764076,inverse
C3,ZINB,log,3,5,-0.12793199264299787,inverse
C3,ZINB,log,4,0,-0.007465264841827076,inverse
C3,ZINB,log,4,1,0.002487520243319725,inverse
C3,ZINB,log,4,2,-0.00019052119895283197,inverse
C3,ZINB,log,4,3,-0.01824407958764076,inverse
C3,ZINB,log,4,4,0.004518261865523034,inverse
C3,ZINB,log,4,5,0.021398434556577212,inverse
C3,ZINB,log,5,0,-0.03947410104851555,inverse
C3,ZINB,log,5,1,-0.00047408735253838704,inverse
C3,ZINB,log,5,2,0.001063612909468284,inverse
C3,ZINB,log,5,3,-0.12793199264299787,inverse
C3,ZINB,log,5,4,0.021398434556577212,inverse
C3,ZINB,log,5,5,1.4936709000198445,inverse
C3,P+NB,identity,0,0,0.010860854174867917,inverse
C3,P+NB,identity,0,1,0.0032572557544640938,inverse
C3,P+NB,identity,0,2,-0.003194340251221287,inverse
C3,P+NB,identity,0,3,0.00019631719542575096,inverse
C3,P+NB,identity,0,4,0.0027853091417265035,inverse
C3,P+NB,identity,0,5,-0.0027017542473133814,inverse
C3,P+NB,identity,0,6,0.0003797673139780708,inverse
C3,P+NB,identity,0,7,-0.007654254591147018,inverse
C3,P+NB,identity,1,0,0.0032572557544640938,inverse
C3,P+NB,identity,1,1,0.027871174396937922,inverse
C3,P+NB,identity,1,2,-0.022865343069259022,inverse
C3,P+NB,identity,1,3,0.0037580721676286773,inverse
C3,P+NB,identity,1,4,-0.009599287851009672,inverse
C3,P+NB,identity,1,5,0.005762051822154051,inverse
C3,P+NB,identity,1,6,-0.0007753691577575797,inverse
C3,P+NB,identity,1,7,0.20235721788954716,inverse
C3,P+NB,identity,2,0,-0.003194340251221287,inverse
C3,P+NB,identity,2,1,-0.022865343069259022,inverse
C3,P+NB,identity,2,2,0.02073257976788373,inverse
C3,P+NB,identity,2,3,-0.00360932595593715,inverse
C3,P+NB,identity,2,4,0.006117483234334022,inverse
C3,P+NB,identity,2,5,-0.0036891741209061774,inverse
C3,P+NB,identity,2,6,0.0004938946244798048,inverse
C3,P+NB,identity,2,7,-0.13438516243061488,inverse
C3,P+NB,identity,3,0,0.00019631719542575096,inverse
C3,P+NB,identity,3,1,0.0037580721676286773,inverse
C3,P+NB,identity,3,2,-0.00360932595593715,inverse
C3,P+NB,identity,3,3,0.0006834179622451865,inverse
C3,P+NB,identity,3,4,-0.0009655419848405592,inverse
C3,P+NB,identity,3,5,0.0006107971654534872,inverse
C3,P+NB,identity,3,6,-8.010871109024978e-05,inverse
C3,P+NB,identity,3,7,0.020068499649680487,inverse
C3,P+NB,identity,4,0,0.0027853091417265035,inverse
C3,P+NB,identity,4,1,-0.009599287851009672,inverse
C3,P+NB,identity,4,2,0.006117483234334022,inverse
C3,P+NB,identity,4,3,-0.0009655419848405592,inverse
C3,P+NB,identity,4,4,0.0072686325908353,inverse
C3,P+NB,identity,4,5,-0.005059521793230657,inverse
C3,P+NB,identity,4,6,0.0007167377309201775,inverse
C3,P+NB,identity,4,7,-0.10813182505965815,inverse
C3,P+NB,identity,5,0,-0.0027017542473133814,inverse
C3,P+NB,identity,5,1,0.005762051822154051,inverse
C3,P+NB,identity,5,2,-0.0036891741209061774,inverse
C3,P+NB,identity,5,3,0.0006107971654534872,inverse
C3,P+NB,identity,5,4,-0.005059521793230657,inverse
C3,P+NB,identity,5,5,0.003798421849299348,inverse
C3,P+NB,identity,5,6,-0.000554209718424261,inverse
C3,P+NB,identity,5,7,0.06796259443965677,inverse
C3,P+NB,identity,6,0,0.0003797673139780708,inverse
C3,P+NB,identity,6,1,-0.0007753691577575797,inverse
C3,P+NB,identity,6,2,0.0004938946244798048,inverse
C3,P+NB,identity,6,3,-8.010871109024978e-05,inverse
C3,P+NB,identity,6,4,0.0007167377309201775,inverse
C3,P+NB,identity,6,5,-0.000554209718424261,inverse
C3,P+NB,identity,6,6,8.255667916162043e-05,inverse
C3,P+NB,identity,6,7,-0.00926975631003867,inverse
C3,P+NB,identity,7,0,-0.007654254591147018,inverse
C3,P+NB,identity,7,1,0.20235721788954716,inverse
C3,P+NB,identity,7,2,-0.13438516243061488,inverse
C3,P+NB,identity,7,3,0.020068499649680487,inverse
C3,P+NB,identity,7,4,-0.10813182505965815,inverse
C3,P+NB,identity,7,5,0.06796259443965677,inverse
C3,P+NB,identity,7,6,-0.00926975631003867,inverse
C3,P+NB,identity,7,7,2.619157018784839,inverse
C3,P+NB,log,0,0,0.008011138080061325,inverse
C3,P+NB,log,0,1,0.001429697070650624,inverse
C3,P+NB,log,0,2,-0.002671582178408749,inverse
C3,P+NB,log,0,3,0.0004552493639539937,inverse
C3,P+NB,log,0,4,-0.05612946903744283,inverse
C3,P+NB,log,0,5,0.052111657380597295,inverse
C3,P+NB,log,0,6,-0.013028586288598893,inverse
C3,P+NB,log,0,7,0.0075544314344752495,inverse
C3,P+NB,log,1,0,0.001429697070650624,inverse
C3,P+NB,log,1,1,0.09164741092343967,inverse
C3,P+NB,log,1,2,-0.051252047240322375,inverse
C3,P+NB,log,1,3,0.006679886044156315,inverse
C3,P+NB,log,1,4,-0.41813971824344476,inverse
C3,P+NB,log,1,5,0.29435008193047596,inverse
C3,P+NB,log,1,6,-0.05250378917936595,inverse
C3,P+NB,log,1,7,-0.09207202120835006,inverse
C3,P+NB,log,2,0,-0.002671582178408749,inverse
C3,P+NB,log,2,1,-0.051252047240322375,inverse
C3,P+NB,log,2,2,0.03168563605359803,inverse
C3,P+NB,log,2,3,-0.004379560129592683,inverse
C3,P+NB,log,2,4,0.24149806312952243,inverse
C3,P+NB,log,2,5,-0.18154314850264786,inverse
C3,P+NB,log,2,6,0.03433532509874736,inverse
C3,P+NB,log,2,7,0.03158473557335812,inverse
C3,P+NB,log,3,0,0.0004552493639539937,inverse
C3,P+NB,log,3,1,0.006679886044156315,inverse
C3,P+NB,log,3,2,-0.004379560129592683,inverse
C3,P+NB,log,3,3,0.0006276287957471513,inverse
C3,P+NB,log,3,4,-0.03160449624330295,inverse
C3,P+NB,log,3,5,0.02455342799715801,inverse
C3,P+NB,log,3,6,-0.004758850884204942,inverse
C3,P+NB,log,3,7,-0.002554151239439321,inverse
C3,P+NB,log,4,0,-0.05612946903744283,inverse
C3,P+NB,log,4,1,-0.41813971824344476,inverse
C3,P+NB,log,4,2,0.24149806312952243,inverse
C3,P+NB,log,4,3,-0.03160449624330295,inverse
C3,P+NB,log,4,4,3.583697769120211,inverse
C3,P+NB,log,4,5,-2.918624127616318,inverse
C3,P+NB,log,4,6,0.5919982985748693,inverse
C3,P+NB,log,4,7,0.3630136236233247,inverse
C3,P+NB,log,5,0,0.052111657380597295,inverse
C3,P+NB,log,5,1,0.29435008193047596,inverse
C3,P+NB,log,5,2,-0.18154314850264786,inverse
C3,P+NB,log,5,3,0.02455342799715801,inverse
C3,P+NB,log,5,4,-2.918624127616318,inverse
C3,P+NB,log,5,5,2.547329371778843,inverse
C3,P+NB,log,5,6,-0.5428192040748221,inverse
C3,P+NB,log,5,7,-0.14492602448332814,inverse
C3,P+NB,log,6,0,-0.013028586288598893,inverse
C3,P+NB,log,6,1,-0.05250378917936595,inverse
C3,P+NB,log,6,2,0.03433532509874736,inverse
C3,P+NB,log,6,3,-0.004758850884204942,inverse
C3,P+NB,log,6,4,0.5919982985748693,inverse
C3,P+NB,log,6,5,-0.5428192040748221,inverse
C3,P+NB,log,6,6,0.120666485882206,inverse
C3,P+NB,log,6,7,0.014225603819149897,inverse
C3,P+NB,log,7,0,0.0075544314344752495,inverse
C3,P+NB,log,7,1,-0.09207202120835006,inverse
C3,P+NB,log,7,2,0.03158473557335812,inverse
C3,P+NB,log,7,3,-0.002554151239439321,inverse
C3,P+NB,log,7,4,0.3630136236233247,inverse
C3,P+NB,log,7,5,-0.14492602448332814,inverse
C3,P+NB,log,7,6,0.014225603819149897,inverse
C3,P+NB,log,7,7,0.9424433510068269,inverse
C3,Z+P+NB,identity,0,0,1.331292122756674,inverse
C3,Z+P+NB,identity,0,1,-0.21073797529962943,inverse
C3,Z+P+NB,identity,0,2,0.1064038560613613,inverse
C3,Z+P+NB,identity,0,3,-0.016386232708637066,inverse
C3,Z+P+NB,identity,0,4,-0.30671610383227815,inverse
C3,Z+P+NB,identity,0,5,0.25772291790106644,inverse
C3,Z+P+NB,identity,0,6,-0.03949584215263658,inverse
C3,Z+P+NB,identity,0,7,-0.9615827591401749,inverse
C3,Z+P+NB,identity,0,8,-0.025882375296649895,inverse
C3,Z+P+NB,identity,0,9,-3.1517788485383216,inverse
C3,Z+P+NB,identity,1,0,-0.21073797529962943,inverse
C3,Z+P+NB,identity,1,1,0.0553829050558332,inverse
C3,Z+P+NB,identity,1,2,-0.04088764736654045,inverse
C3,Z+P+NB,identity,1,3,0.0065188921129465385,inverse
C3,Z+P+NB,identity,1,4,0.04643250312086339,inverse
C3,Z+P+NB,identity,1,5,-0.04290442053954212,inverse
C3,Z+P+NB,identity,1,6,0.006518765643619365,inverse
C3,Z+P+NB,identity,1,7,0.07109165891759484,inverse
C3,Z+P+NB,identity,1,8,0.019757997916279732,inverse
C3,Z+P+NB,identity,1,9,0.7792513779388845,inverse
C3,Z+P+NB,identity,2,0,0.1064038560613613,inverse
C3,Z+P+NB,identity,2,1,-0.04088764736654045,inverse
C3,Z+P+NB,identity,2,2,0.03819895840735952,inverse
C3,Z+P+NB,identity,2,3,-0.006293024897233633,inverse
C3,Z+P+NB,identity,2,4,-0.024569825859699596,inverse
C3,Z+P+NB,identity,2,5,0.02571603124965735,inverse
C3,Z+P+NB,identity,2,6,-0.003878511478350207,inverse
C3,Z+P+NB,identity,2,7,0.04165206561234372,inverse
C3,Z+P+NB,identity,2,8,-0.02529925077493557,inverse
C3,Z+P+NB,identity,2,9,-0.6475870375819768,inverse
C3,Z+P+NB,identity,3,0,-0.016386232708637066,inverse
C3,Z+P+NB,identity,3,1,0.0065188921129465385,inverse
C3,Z+P+NB,identity,3,2,-0.006293024897233633,inverse
C3,Z+P+NB,identity,3,3,0.0010654440338871774,inverse
C3,Z+P+NB,identity,3,4,0.003924941276239259,inverse
C3,Z+P+NB,identity,3,5,-0.004187247313316352,inverse
C3,Z+P+NB,identity,3,6,0.0006654222325774891,inverse
C3,Z+P+NB,identity,3,7,-0.00807144121277873,inverse
C3,Z+P+NB,identity,3,8,0.0043962755432421004,inverse
C3,Z+P+NB,identity,3,9,0.07484283565158849,inverse
C3,Z+P+NB,identity,4,0,-0.30671610383227815,inverse
C3,Z+P+NB,identity,4,1,0.04643250312086339,inverse
C3,Z+P+NB,identity,4,2,-0.024569825859699596,inverse
C3,Z+P+NB,identity,4,3,0.003924941276239259,inverse
C3,Z+P+NB,identity,4,4,0.07940894321229644,inverse
C3,Z+P+NB,identity,4,5,-0.06955096413692302,inverse
C3,Z+P+NB,identity,4,6,0.011079898689102816,inverse
C3,Z+P+NB,identity,4,7,0.2009201170945562,inverse
C3,Z+P+NB,identity,4,8,0.010604629729859113,inverse
C3,Z+P+NB,identity,4,9,0.7790314763333102,inverse
C3,Z+P+NB,identity,5,0,0.25772291790106644,inverse
C3,Z+P+NB,identity,5,1,-0.04290442053954212,inverse
C3,Z+P+NB,identity,5,2,0.02571603124965735,inverse
C3,Z+P+NB,identity,5,3,-0.004187247313316352,inverse
C3,Z+P+NB,identity,5,4,-0.06955096413692302,inverse
C3,Z+P+NB,identity,5,5,0.06344993466997326,inverse
C3,Z+P+NB,identity,5,6,-0.010317643398753115,inverse
C3,Z+P+NB,identity,5,7,-0.137181736745412,inverse
C3,Z+P+NB,identity,5,8,-0.015630563047866745,inverse
C3,Z+P+NB,identity,5,9,-0.7467645551915044,inverse
C3,Z+P+NB,identity,6,0,-0.03949584215263658,inverse
