Scenario,Dataset,Rep,Coefficient,CoefficientLatex,true,estimate
D3,Dataset 3,7,gamma_nb[1],$\gamma_{21}$,2.5,2.515343873269541
D3,Dataset 3,8,beta_z[0],$\beta_{10}$,7.0,6.671278677581671
D3,Dataset 3,8,beta_z[1],$\beta_{11}$,-2.5,-2.2239982314774625
D3,Dataset 3,8,gamma_z[0],$\gamma_{10}$,-2.5,-3.4279661175012586
D3,Dataset 3,8,gamma_z[1],$\gamma_{11}$,2.0,2.476081346961679
D3,Dataset 3,8,beta_nb[0],$\beta_{20}$,8.0,8.399491943360955
D3,Dataset 3,8,beta_nb[1],$\beta_{21}$,2.5,2.3603344648028624
D3,Dataset 3,8,gamma_nb[0],$\gamma_{20}$,-2.5,-2.254907764065021
D3,Dataset 3,8,gamma_nb[1],$\gamma_{21}$,2.5,2.422419199893062
D3,Dataset 3,9,beta_z[0],$\beta_{10}$,7.0,6.794857650204819
D3,Dataset 3,9,beta_z[1],$\beta_{11}$,-2.5,-2.26495271792239
D3,Dataset 3,9,gamma_z[0],$\gamma_{10}$,-2.5,-2.517393820789346
D3,Dataset 3,9,gamma_z[1],$\gamma_{11}$,2.0,2.017866938435741
D3,Dataset 3,9,beta_nb[0],$\beta_{20}$,8.0,8.642672037254117
D3,Dataset 3,9,beta_nb[1],$\beta_{21}$,2.5,1.7708784731624745
D3,Dataset 3,9,gamma_nb[0],$\gamma_{20}$,-2.5,-2.5906076037491825
D3,Dataset 3,9,gamma_nb[1],$\gamma_{21}$,2.5,2.536902940161651
D3,Dataset 3,10,beta_z[0],$\beta_{10}$,7.0,6.751712471247275
D3,Dataset 3,10,beta_z[1],$\beta_{11}$,-2.5,-2.250604580856776
D3,Dataset 3,10,gamma_z[0],$\gamma_{10}$,-2.5,-4.082203039248341
D3,Dataset 3,10,gamma_z[1],$\gamma_{11}$,2.0,2.67712033164347
D3,Dataset 3,10,beta_nb[0],$\beta_{20}$,8.0,7.81727337193742
D3,Dataset 3,10,beta_nb[1],$\beta_{21}$,2.5,2.713819590229248
D3,Dataset 3,10,gamma_nb[0],$\gamma_{20}$,-2.5,-2.1259842486100693
D3,Dataset 3,10,gamma_nb[1],$\gamma_{21}$,2.5,2.400542780149973
D3,Dataset 3,11,beta_z[0],$\beta_{10}$,7.0,7.011945039392886
D3,Dataset 3,11,beta_z[1],$\beta_{11}$,-2.5,-2.3374290791038788
D3,Dataset 3,11,gamma_z[0],$\gamma_{10}$,-2.5,-2.4303819452923268
D3,Dataset 3,11,gamma_z[1],$\gamma_{11}$,2.0,2.050902826484996
D3,Dataset 3,11,beta_nb[0],$\beta_{20}$,8.0,7.205894759333068
D3,Dataset 3,11,beta_nb[1],$\beta_{21}$,2.5,2.431927721767428
D3,Dataset 3,11,gamma_nb[0],$\gamma_{20}$,-2.5,-2.820626834589776
D3,Dataset 3,11,gamma_nb[1],$\gamma_{21}$,2.5,2.6682210512786
D3,Dataset 3,13,beta_z[0],$\beta_{10}$,7.0,6.772926703620232
D3,Dataset 3,13,beta_z[1],$\beta_{11}$,-2.5,-2.257968919439064
D3,Dataset 3,13,gamma_z[0],$\gamma_{10}$,-2.5,-3.4804292160991346
D3,Dataset 3,13,gamma_z[1],$\gamma_{11}$,2.0,2.4551813941585463
D3,Dataset 3,13,beta_nb[0],$\beta_{20}$,8.0,7.630485039380136
D3,Dataset 3,13,beta_nb[1],$\beta_{21}$,2.5,2.991194074574066
D3,Dataset 3,13,gamma_nb[0],$\gamma_{20}$,-2.5,-2.2143001223317302
D3,Dataset 3,13,gamma_nb[1],$\gamma_{21}$,2.5,2.3952828598489124
D3,Dataset 3,12,beta_z[0],$\beta_{10}$,7.0,6.966090150637926
D3,Dataset 3,12,beta_z[1],$\beta_{11}$,-2.5,-2.32210792398606
D3,Dataset 3,12,gamma_z[0],$\gamma_{10}$,-2.5,-1.7932432580052993
D3,Dataset 3,12,gamma_z[1],$\gamma_{11}$,2.0,1.871955134389639
D3,Dataset 3,12,beta_nb[0],$\beta_{20}$,8.0,8.346443652496715
D3,Dataset 3,12,beta_nb[1],$\beta_{21}$,2.5,2.3412178006070588
D3,Dataset 3,12,gamma_nb[0],$\gamma_{20}$,-2.5,-3.6373623398263417
D3,Dataset 3,12,gamma_nb[1],$\gamma_{21}$,2.5,3.0356057668322807
D3,Dataset 3,14,beta_z[0],$\beta_{10}$,7.0,6.728791286905764
D3,Dataset 3,14,beta_z[1],$\beta_{11}$,-2.5,-2.2429545213235764
D3,Dataset 3,14,gamma_z[0],$\gamma_{10}$,-2.5,-2.3903509690569864
D3,Dataset 3,14,gamma_z[1],$\gamma_{11}$,2.0,1.9771777410782616
D3,Dataset 3,14,beta_nb[0],$\beta_{20}$,8.0,8.106966475705429
D3,Dataset 3,14,beta_nb[1],$\beta_{21}$,2.5,2.7733505917694306
D3,Dataset 3,14,gamma_nb[0],$\gamma_{20}$,-2.5,-2.3832555032441887
D3,Dataset 3,14,gamma_nb[1],$\gamma_{21}$,2.5,2.4802431712815105
D3,Dataset 3,16,beta_z[0],$\beta_{10}$,7.0,6.670866196667133
D3,Dataset 3,16,beta_z[1],$\beta_{11}$,-2.5,-2.2237130633227107
D3,Dataset 3,16,gamma_z[0],$\gamma_{10}$,-2.5,-3.920262593773795
D3,Dataset 3,16,gamma_z[1],$\gamma_{11}$,2.0,2.658487080787156
D3,Dataset 3,16,beta_nb[0],$\beta_{20}$,8.0,8.257980106739163
D3,Dataset 3,16,beta_nb[1],$\beta_{21}$,2.5,3.0038794513852523
D3,Dataset 3,16,gamma_nb[0],$\gamma_{20}$,-2.5,-2.1246181468206453
D3,Dataset 3,16,gamma_nb[1],$\gamma_{21}$,2.5,2.4380389665595903
D3,Dataset 3,15,beta_z[0],$\beta_{10}$,7.0,6.720454750770943
D3,Dataset 3,15,beta_z[1],$\beta_{11}$,-2.5,-2.240164708685382
D3,Dataset 3,15,gamma_z[0],$\gamma_{10}$,-2.5,-3.0675653537860086
D3,Dataset 3,15,gamma_z[1],$\gamma_{11}$,2.0,2.2758907324409243
D3,Dataset 3,15,beta_nb[0],$\beta_{20}$,8.0,8.192722417419429
D3,Dataset 3,15,beta_nb[1],$\beta_{21}$,2.5,2.586092575649687
D3,Dataset 3,15,gamma_nb[0],$\gamma_{20}$,-2.5,-2.2731904739621664
D3,Dataset 3,15,gamma_nb[1],$\gamma_{21}$,2.5,2.435056701295537
D3,Dataset 3,18,beta_z[0],$\beta_{10}$,7.0,6.706120655747714
D3,Dataset 3,18,beta_z[1],$\beta_{11}$,-2.5,-2.2354219315596184
D3,Dataset 3,18,gamma_z[0],$\gamma_{10}$,-2.5,-3.60891801180356
D3,Dataset 3,18,gamma_z[1],$\gamma_{11}$,2.0,2.4729974161978223
D3,Dataset 3,18,beta_nb[0],$\beta_{20}$,8.0,8.313515790109728
D3,Dataset 3,18,beta_nb[1],$\beta_{21}$,2.5,2.957603623378315
D3,Dataset 3,18,gamma_nb[0],$\gamma_{20}$,-2.5,-2.1117382205583155
D3,Dataset 3,18,gamma_nb[1],$\gamma_{21}$,2.5,2.420174631810358
D3,Dataset 3,17,beta_z[0],$\beta_{10}$,7.0,6.963271673312704
D3,Dataset 3,17,beta_z[1],$\beta_{11}$,-2.5,-2.3211389854998554
D3,Dataset 3,17,gamma_z[0],$\gamma_{10}$,-2.5,-2.763526360584297
D3,Dataset 3,17,gamma_z[1],$\gamma_{11}$,2.0,2.25762675269422
D3,Dataset 3,17,beta_nb[0],$\beta_{20}$,8.0,7.624854931949423
D3,Dataset 3,17,beta_nb[1],$\beta_{21}$,2.5,3.0802988954979944
D3,Dataset 3,17,gamma_nb[0],$\gamma_{20}$,-2.5,-2.2611210508400834
D3,Dataset 3,17,gamma_nb[1],$\gamma_{21}$,2.5,2.361386017160049
D3,Dataset 3,19,beta_z[0],$\beta_{10}$,7.0,6.762381315645269
D3,Dataset 3,19,beta_z[1],$\beta_{11}$,-2.5,-2.25454328318808
D3,Dataset 3,19,gamma_z[0],$\gamma_{10}$,-2.5,-2.971910290185449
D3,Dataset 3,19,gamma_z[1],$\gamma_{11}$,2.0,2.2583290226837995
D3,Dataset 3,19,beta_nb[0],$\beta_{20}$,8.0,8.313701849829041
D3,Dataset 3,19,beta_nb[1],$\beta_{21}$,2.5,2.5506817688412715
D3,Dataset 3,19,gamma_nb[0],$\gamma_{20}$,-2.5,-2.17545546232264
D3,Dataset 3,19,gamma_nb[1],$\gamma_{21}$,2.5,2.3832358507789944
D3,Dataset 3,21,beta_z[0],$\beta_{10}$,7.0,6.627877135374775
D3,Dataset 3,21,beta_z[1],$\beta_{11}$,-2.5,-2.209353101505251
D3,Dataset 3,21,gamma_z[0],$\gamma_{10}$,-2.5,-3.649125170472304
D3,Dataset 3,21,gamma_z[1],$\gamma_{11}$,2.0,2.454622802342271
D3,Dataset 3,21,beta_nb[0],$\beta_{20}$,8.0,7.761887155595691
D3,Dataset 3,21,beta_nb[1],$\beta_{21}$,2.5,3.467042571756052
D3,Dataset 3,21,gamma_nb[0],$\gamma_{20}$,-2.5,-2.2227344974266448
D3,Dataset 3,21,gamma_nb[1],$\gamma_{21}$,2.5,2.461401752021668
D3,Dataset 3,20,beta_z[0],$\beta_{10}$,7.0,6.67450106953297
D3,Dataset 3,20,beta_z[1],$\beta_{11}$,-2.5,-2.2248528308270044
D3,Dataset 3,20,gamma_z[0],$\gamma_{10}$,-2.5,-2.5408264718426685
D3,Dataset 3,20,gamma_z[1],$\gamma_{11}$,2.0,2.044795630460249
D3,Dataset 3,20,beta_nb[0],$\beta_{20}$,8.0,8.296780295165274
D3,Dataset 3,20,beta_nb[1],$\beta_{21}$,2.5,2.1520787284265226
D3,Dataset 3,20,gamma_nb[0],$\gamma_{20}$,-2.5,-2.3706277314184634
D3,Dataset 3,20,gamma_nb[1],$\gamma_{21}$,2.5,2.4437636830294447
D3,Dataset 3,25,beta_z[0],$\beta_{10}$,7.0,6.732400509090693
D3,Dataset 3,25,beta_z[1],$\beta_{11}$,-2.5,-2.2442318785928776
D3,Dataset 3,25,gamma_z[0],$\gamma_{10}$,-2.5,-2.012051223227949
D3,Dataset 3,25,gamma_z[1],$\gamma_{11}$,2.0,1.918300796453144
D3,Dataset 3,25,beta_nb[0],$\beta_{20}$,8.0,8.893962391778942
D3,Dataset 3,25,beta_nb[1],$\beta_{21}$,2.5,1.879172064990403
D3,Dataset 3,25,gamma_nb[0],$\gamma_{20}$,-2.5,-2.8474094206771805
D3,Dataset 3,25,gamma_nb[1],$\gamma_{21}$,2.5,2.5818015679074056
D3,Dataset 3,23,beta_z[0],$\beta_{10}$,7.0,6.647863083950154
D3,Dataset 3,23,beta_z[1],$\beta_{11}$,-2.5,-2.2161598696272744
D3,Dataset 3,23,gamma_z[0],$\gamma_{10}$,-2.5,-2.9546792135283906
D3,Dataset 3,23,gamma_z[1],$\gamma_{11}$,2.0,2.1493133862480267
D3,Dataset 3,23,beta_nb[0],$\beta_{20}$,8.0,8.128581083164091
D3,Dataset 3,23,beta_nb[1],$\beta_{21}$,2.5,2.6951103631546625
D3,Dataset 3,23,gamma_nb[0],$\gamma_{20}$,-2.5,-2.2608993338113743
D3,Dataset 3,23,gamma_nb[1],$\gamma_{21}$,2.5,2.4907255011860374
D3,Dataset 3,24,beta_z[0],$\beta_{10}$,7.0,6.805632215039688
D3,Dataset 3,24,beta_z[1],$\beta_{11}$,-2.5,-2.268632039729701
D3,Dataset 3,24,gamma_z[0],$\gamma_{10}$,-2.5,-3.085257766604032
D3,Dataset 3,24,gamma_z[1],$\gamma_{11}$,2.0,2.386174611946053
D3,Dataset 3,24,beta_nb[0],$\beta_{20}$,8.0,7.609246747039601
D3,Dataset 3,24,beta_nb[1],$\beta_{21}$,2.5,3.288102529085185
D3,Dataset 3,24,gamma_nb[0],$\gamma_{20}$,-2.5,-2.287711614645002
D3,Dataset 3,24,gamma_nb[1],$\gamma_{21}$,2.5,2.4163643887635167
D3,Dataset 3,22,beta_z[0],$\beta_{10}$,7.0,6.603400352521819
D3,Dataset 3,22,beta_z[1],$\beta_{11}$,-2.5,-2.2012010406223106
D3,Dataset 3,22,gamma_z[0],$\gamma_{10}$,-2.5,-2.1661625153060173
D3,Dataset 3,22,gamma_z[1],$\gamma_{11}$,2.0,1.850022989830102
D3,Dataset 3,22,beta_nb[0],$\beta_{20}$,8.0,7.993132554502751
D3,Dataset 3,22,beta_nb[1],$\beta_{21}$,2.5,3.0509707783386646
D3,Dataset 3,22,gamma_nb[0],$\gamma_{20}$,-2.5,-2.594970381373808
D3,Dataset 3,22,gamma_nb[1],$\gamma_{21}$,2.5,2.571297069628911
D3,Dataset 3,26,beta_z[0],$\beta_{10}$,7.0,6.767967176753293
D3,Dataset 3,26,beta_z[1],$\beta_{11}$,-2.5,-2.2560567882861142
D3,Dataset 3,26,gamma_z[0],$\gamma_{10}$,-2.5,-3.135415964944209
D3,Dataset 3,26,gamma_z[1],$\gamma_{11}$,2.0,2.316785170321363
D3,Dataset 3,26,beta_nb[0],$\beta_{20}$,8.0,8.19780126915983
D3,Dataset 3,26,beta_nb[1],$\beta_{21}$,2.5,1.8526754175497289
D3,Dataset 3,26,gamma_nb[0],$\gamma_{20}$,-2.5,-2.4174797212489456
D3,Dataset 3,26,gamma_nb[1],$\gamma_{21}$,2.5,2.508387685525625
D3,Dataset 3,29,beta_z[0],$\beta_{10}$,7.0,6.812959211865779
D3,Dataset 3,29,beta_z[1],$\beta_{11}$,-2.5,-2.271098796944807
D3,Dataset 3,29,gamma_z[0],$\gamma_{10}$,-2.5,-3.3888352624224365
D3,Dataset 3,29,gamma_z[1],$\gamma_{11}$,2.0,2.479453212441737
D3,Dataset 3,29,beta_nb[0],$\beta_{20}$,8.0,8.026806870434692
D3,Dataset 3,29,beta_nb[1],$\beta_{21}$,2.5,2.436340428332477
D3,Dataset 3,29,gamma_nb[0],$\gamma_{20}$,-2.5,-2.17670438580222
D3,Dataset 3,29,gamma_nb[1],$\gamma_{21}$,2.5,2.382232025734832
D3,Dataset 3,27,beta_z[0],$\beta_{10}$,7.0,6.669239298314352
D3,Dataset 3,27,beta_z[1],$\beta_{11}$,-2.5,-2.223108714408907
D3,Dataset 3,27,gamma_z[0],$\gamma_{10}$,-2.5,-3.4203941127272515
D3,Dataset 3,27,gamma_z[1],$\gamma_{11}$,2.0,2.4414675240211947
D3,Dataset 3,27,beta_nb[0],$\beta_{20}$,8.0,8.197956561240176
D3,Dataset 3,27,beta_nb[1],$\beta_{21}$,2.5,2.2591252028005586
D3,Dataset 3,27,gamma_nb[0],$\gamma_{20}$,-2.5,-2.222349717717028
D3,Dataset 3,27,gamma_nb[1],$\gamma_{21}$,2.5,2.406482090180321
D3,Dataset 3,28,beta_z[0],$\beta_{10}$,7.0,6.867093493236049
D3,Dataset 3,28,beta_z[1],$\beta_{11}$,-2.5,-2.289032180977018
D3,Dataset 3,28,gamma_z[0],$\gamma_{10}$,-2.5,-3.089198165384209
D3,Dataset 3,28,gamma_z[1],$\gamma_{11}$,2.0,2.2779993180471627
D3,Dataset 3,28,beta_nb[0],$\beta_{20}$,8.0,7.826770283686113
D3,Dataset 3,28,beta_nb[1],$\beta_{21}$,2.5,2.944395538530248
D3,Dataset 3,28,gamma_nb[0],$\gamma_{20}$,-2.5,-2.2933935509281067
D3,Dataset 3,28,gamma_nb[1],$\gamma_{21}$,2.5,2.451071690319555
D3,Dataset 3,30,beta_z[0],$\beta_{10}$,7.0,6.798629735857071
D3,Dataset 3,30,beta_z[1],$\beta_{11}$,-2.5,-2.266690828208079
D3,Dataset 3,30,gamma_z[0],$\gamma_{10}$,-2.5,-2.718945029187856
D3,Dataset 3,30,gamma_z[1],$\gamma_{11}$,2.0,2.155632904070888
D3,Dataset 3,30,beta_nb[0],$\beta_{20}$,8.0,8.39429804727277
D3,Dataset 3,30,beta_nb[1],$\beta_{21}$,2.5,2.3427134675849057
D3,Dataset 3,30,gamma_nb[0],$\gamma_{20}$,-2.5,-2.450650218701724
D3,Dataset 3,30,gamma_nb[1],$\gamma_{21}$,2.5,2.4853818663444027
D3,Dataset 3,31,beta_z[0],$\beta_{10}$,7.0,6.808983013084117
D3,Dataset 3,31,beta_z[1],$\beta_{11}$,-2.5,-2.269702544463988
D3,Dataset 3,31,gamma_z[0],$\gamma_{10}$,-2.5,-2.60198172483802
D3,Dataset 3,31,gamma_z[1],$\gamma_{11}$,2.0,2.0563501930473542
D3,Dataset 3,31,beta_nb[0],$\beta_{20}$,8.0,8.15936925879909
D3,Dataset 3,31,beta_nb[1],$\beta_{21}$,2.5,2.2042518650308938
D3,Dataset 3,31,gamma_nb[0],$\gamma_{20}$,-2.5,-2.5788274801347497
D3,Dataset 3,31,gamma_nb[1],$\gamma_{21}$,2.5,2.512519980150346
D3,Dataset 3,32,beta_z[0],$\beta_{10}$,7.0,6.89393086913765
D3,Dataset 3,32,beta_z[1],$\beta_{11}$,-2.5,-2.2979836569554246
D3,Dataset 3,32,gamma_z[0],$\gamma_{10}$,-2.5,-2.917925916267943
D3,Dataset 3,32,gamma_z[1],$\gamma_{11}$,2.0,2.3184028833615744
D3,Dataset 3,32,beta_nb[0],$\beta_{20}$,8.0,8.499393788107119
D3,Dataset 3,32,beta_nb[1],$\beta_{21}$,2.5,1.6974319423888615
D3,Dataset 3,32,gamma_nb[0],$\gamma_{20}$,-2.5,-2.296848499641771
D3,Dataset 3,32,gamma_nb[1],$\gamma_{21}$,2.5,2.3655663041477326
D3,Dataset 3,33,beta_z[0],$\beta_{10}$,7.0,6.763932398496817
D3,Dataset 3,33,beta_z[1],$\beta_{11}$,-2.5,-2.254658397981227
D3,Dataset 3,33,gamma_z[0],$\gamma_{10}$,-2.5,-3.738181375248231
D3,Dataset 3,33,gamma_z[1],$\gamma_{11}$,2.0,2.5692348556699374
D3,Dataset 3,33,beta_nb[0],$\beta_{20}$,8.0,8.010580221516825
D3,Dataset 3,33,beta_nb[1],$\beta_{21}$,2.5,2.851732706935547
D3,Dataset 3,33,gamma_nb[0],$\gamma_{20}$,-2.5,-2.224312215284172
D3,Dataset 3,33,gamma_nb[1],$\gamma_{21}$,2.5,2.465513818232282
D3,Dataset 3,34,beta_z[0],$\beta_{10}$,7.0,6.673472038069866
D3,Dataset 3,34,beta_z[1],$\beta_{11}$,-2.5,-2.224629136160416
D3,Dataset 3,34,gamma_z[0],$\gamma_{10}$,-2.5,-2.6277285264689576
D3,Dataset 3,34,gamma_z[1],$\gamma_{11}$,2.0,2.1192698564260906
D3,Dataset 3,34,beta_nb[0],$\beta_{20}$,8.0,7.856240941535494
D3,Dataset 3,34,beta_nb[1],$\beta_{21}$,2.5,2.994171818137539
D3,Dataset 3,34,gamma_nb[0],$\gamma_{20}$,-2.5,-2.441339356549915
D3,Dataset 3,34,gamma_nb[1],$\gamma_{21}$,2.5,2.4469147436148724
D3,Dataset 3,36,beta_z[0],$\beta_{10}$,7.0,6.820486872657855
D3,Dataset 3,36,beta_z[1],$\beta_{11}$,-2.5,-2.2714202715210443
D3,Dataset 3,36,gamma_z[0],$\gamma_{10}$,-2.5,-2.961214898697276
D3,Dataset 3,36,gamma_z[1],$\gamma_{11}$,2.0,2.219238214741485
D3,Dataset 3,36,beta_nb[0],$\beta_{20}$,8.0,7.970296365470447
D3,Dataset 3,36,beta_nb[1],$\beta_{21}$,2.5,2.1836305266173093
D3,Dataset 3,36,gamma_nb[0],$\gamma_{20}$,-2.5,-2.278217473080163
D3,Dataset 3,36,gamma_nb[1],$\gamma_{21}$,2.5,2.3925293511178225
D3,Dataset 3,37,beta_z[0],$\beta_{10}$,7.0,6.791364567221274
D3,Dataset 3,37,beta_z[1],$\beta_{11}$,-2.5,-2.263975417862936
D3,Dataset 3,37,gamma_z[0],$\gamma_{10}$,-2.5,-3.5289345129636693
D3,Dataset 3,37,gamma_z[1],$\gamma_{11}$,2.0,2.4889724557270267
D3,Dataset 3,37,beta_nb[0],$\beta_{20}$,8.0,8.070636324457633
D3,Dataset 3,37,beta_nb[1],$\beta_{21}$,2.5,2.717918255572588
D3,Dataset 3,37,gamma_nb[0],$\gamma_{20}$,-2.5,-2.106452722646784
D3,Dataset 3,37,gamma_nb[1],$\gamma_{21}$,2.5,2.337218550308558
D3,Dataset 3,35,beta_z[0],$\beta_{10}$,7.0,6.68597103497248
D3,Dataset 3,35,beta_z[1],$\beta_{11}$,-2.5,-2.2287214111932023
D3,Dataset 3,35,gamma_z[0],$\gamma_{10}$,-2.5,-3.139298581580686
D3,Dataset 3,35,gamma_z[1],$\gamma_{11}$,2.0,2.266063833408797
D3,Dataset 3,35,beta_nb[0],$\beta_{20}$,8.0,7.722890629618309
D3,Dataset 3,35,beta_nb[1],$\beta_{21}$,2.5,3.4307722793502258
D3,Dataset 3,35,gamma_nb[0],$\gamma_{20}$,-2.5,-2.212971342539735
D3,Dataset 3,35,gamma_nb[1],$\gamma_{21}$,2.5,2.46224313230334
D3,Dataset 3,38,beta_z[0],$\beta_{10}$,7.0,6.712104190965216
D3,Dataset 3,38,beta_z[1],$\beta_{11}$,-2.5,-2.238017787677478
D3,Dataset 3,38,gamma_z[0],$\gamma_{10}$,-2.5,-3.2622722102817856
D3,Dataset 3,38,gamma_z[1],$\gamma_{11}$,2.0,2.381664782151925
D3,Dataset 3,38,beta_nb[0],$\beta_{20}$,8.0,8.556333625300377
D3,Dataset 3,38,beta_nb[1],$\beta_{21}$,2.5,2.2257269201086465
D3,Dataset 3,38,gamma_nb[0],$\gamma_{20}$,-2.5,-2.3179280649515017
D3,Dataset 3,38,gamma_nb[1],$\gamma_{21}$,2.5,2.431488573192831
D3,Dataset 3,39,beta_z[0],$\beta_{10}$,7.0,6.867872231980791
D3,Dataset 3,39,beta_z[1],$\beta_{11}$,-2.5,-2.289361322941184
D3,Dataset 3,39,gamma_z[0],$\gamma_{10}$,-2.5,-3.092443727079053
D3,Dataset 3,39,gamma_z[1],$\gamma_{11}$,2.0,2.227737134114649
D3,Dataset 3,39,beta_nb[0],$\beta_{20}$,8.0,7.358323784505713
D3,Dataset 3,39,beta_nb[1],$\beta_{21}$,2.5,3.282031098627533
D3,Dataset 3,39,gamma_nb[0],$\gamma_{20}$,-2.5,-2.316341827971826
D3,Dataset 3,39,gamma_nb[1],$\gamma_{21}$,2.5,2.4915790612367785
D3,Dataset 3,40,beta_z[0],$\beta_{10}$,7.0,6.65523275136233
D3,Dataset 3,40,beta_z[1],$\beta_{11}$,-2.5,-2.218573341752435
D3,Dataset 3,40,gamma_z[0],$\gamma_{10}$,-2.5,-3.39723961384626
D3,Dataset 3,40,gamma_z[1],$\gamma_{11}$,2.0,2.4468899676237887
D3,Dataset 3,40,beta_nb[0],$\beta_{20}$,8.0,7.521338706191966
D3,Dataset 3,40,beta_nb[1],$\beta_{21}$,2.5,3.4430628098247045
D3,Dataset 3,40,gamma_nb[0],$\gamma_{20}$,-2.5,-2.1859122486881457
D3,Dataset 3,40,gamma_nb[1],$\gamma_{21}$,2.5,2.3715098307744547
D3,Dataset 3,41,beta_z[0],$\beta_{10}$,7.0,7.007474222071751
D3,Dataset 3,41,beta_z[1],$\beta_{11}$,-2.5,-2.336185124944052
D3,Dataset 3,41,gamma_z[0],$\gamma_{10}$,-2.5,-2.928135743791961
D3,Dataset 3,41,gamma_z[1],$\gamma_{11}$,2.0,2.316970212310052
D3,Dataset 3,41,beta_nb[0],$\beta_{20}$,8.0,7.775938043652775
D3,Dataset 3,41,beta_nb[1],$\beta_{21}$,2.5,2.335797200841444
D3,Dataset 3,41,gamma_nb[0],$\gamma_{20}$,-2.5,-2.5062368323377644
D3,Dataset 3,41,gamma_nb[1],$\gamma_{21}$,2.5,2.4778969751560544
D3,Dataset 3,42,beta_z[0],$\beta_{10}$,7.0,6.611785417733204
D3,Dataset 3,42,beta_z[1],$\beta_{11}$,-2.5,-2.204000368185697
D3,Dataset 3,42,gamma_z[0],$\gamma_{10}$,-2.5,-3.293942097058049
D3,Dataset 3,42,gamma_z[1],$\gamma_{11}$,2.0,2.385348689184862
D3,Dataset 3,42,beta_nb[0],$\beta_{20}$,8.0,8.66312772195355
D3,Dataset 3,42,beta_nb[1],$\beta_{21}$,2.5,2.2772538020678685
D3,Dataset 3,42,gamma_nb[0],$\gamma_{20}$,-2.5,-2.166535790057021
D3,Dataset 3,42,gamma_nb[1],$\gamma_{21}$,2.5,2.350570330720613
D3,Dataset 3,44,beta_z[0],$\beta_{10}$,7.0,6.628729395679193
D3,Dataset 3,44,beta_z[1],$\beta_{11}$,-2.5,-2.209583789726904
D3,Dataset 3,44,gamma_z[0],$\gamma_{10}$,-2.5,-3.487657031676651
D3,Dataset 3,44,gamma_z[1],$\gamma_{11}$,2.0,2.428584700520613
D3,Dataset 3,44,beta_nb[0],$\beta_{20}$,8.0,7.95277312562272
D3,Dataset 3,44,beta_nb[1],$\beta_{21}$,2.5,2.793006221834623
D3,Dataset 3,44,gamma_nb[0],$\gamma_{20}$,-2.5,-2.0976674497239944
D3,Dataset 3,44,gamma_nb[1],$\gamma_{21}$,2.5,2.3550322777500505
D3,Dataset 3,47,beta_z[0],$\beta_{10}$,7.0,6.747665356231624
D3,Dataset 3,47,beta_z[1],$\beta_{11}$,-2.5,-2.2492432530780944
D3,Dataset 3,47,gamma_z[0],$\gamma_{10}$,-2.5,-3.73344954161474
D3,Dataset 3,47,gamma_z[1],$\gamma_{11}$,2.0,2.5558877229086248
D3,Dataset 3,47,beta_nb[0],$\beta_{20}$,8.0,8.022231013799642
D3,Dataset 3,47,beta_nb[1],$\beta_{21}$,2.5,3.0310212333628046
D3,Dataset 3,47,gamma_nb[0],$\gamma_{20}$,-2.5,-2.2258589745475885
D3,Dataset 3,47,gamma_nb[1],$\gamma_{21}$,2.5,2.4574715615403577
D3,Dataset 3,46,beta_z[0],$\beta_{10}$,7.0,6.706989814867407
D3,Dataset 3,46,beta_z[1],$\beta_{11}$,-2.5,-2.235748914900567
D3,Dataset 3,46,gamma_z[0],$\gamma_{10}$,-2.5,-3.567897546600564
D3,Dataset 3,46,gamma_z[1],$\gamma_{11}$,2.0,2.4294401071666614
D3,Dataset 3,46,beta_nb[0],$\beta_{20}$,8.0,7.837004169721926
D3,Dataset 3,46,beta_nb[1],$\beta_{21}$,2.5,3.617781220555747
D3,Dataset 3,46,gamma_nb[0],$\gamma_{20}$,-2.5,-2.231778861479875
D3,Dataset 3,46,gamma_nb[1],$\gamma_{21}$,2.5,2.5116115027955965
D3,Dataset 3,43,beta_z[0],$\beta_{10}$,7.0,6.861716889209454
D3,Dataset 3,43,beta_z[1],$\beta_{11}$,-2.5,-2.287277261879197
D3,Dataset 3,43,gamma_z[0],$\gamma_{10}$,-2.5,-2.535263831355376
D3,Dataset 3,43,gamma_z[1],$\gamma_{11}$,2.0,2.0969079146394227
D3,Dataset 3,43,beta_nb[0],$\beta_{20}$,8.0,7.914766618003274
D3,Dataset 3,43,beta_nb[1],$\beta_{21}$,2.5,2.578250846919435
D3,Dataset 3,43,gamma_nb[0],$\gamma_{20}$,-2.5,-2.639255697197533
D3,Dataset 3,43,gamma_nb[1],$\gamma_{21}$,2.5,2.5828577346233925
D3,Dataset 3,45,beta_z[0],$\beta_{10}$,7.0,6.884090568958838
D3,Dataset 3,45,beta_z[1],$\beta_{11}$,-2.5,-2.294739118632563
D3,Dataset 3,45,gamma_z[0],$\gamma_{10}$,-2.5,-2.5974275411222805
D3,Dataset 3,45,gamma_z[1],$\gamma_{11}$,2.0,2.0898749677357773
D3,Dataset 3,45,beta_nb[0],$\beta_{20}$,8.0,8.004696129471446
D3,Dataset 3,45,beta_nb[1],$\beta_{21}$,2.5,2.38156495483492
D3,Dataset 3,45,gamma_nb[0],$\gamma_{20}$,-2.5,-2.460725450518512
