Scenario,Dataset,Rep,RestrictedModel,FullModel,RestrictedLogLik,FullLogLik,LRT,df,boundary_dim,p_value,reject,method
D3,Dataset 3,25,ZIP,ZIP--ZINB,-42481.8639608357,-29006.177207101,26951.373507469405,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,25,ZINB,ZIP--ZINB,-29602.71838382301,-29006.177207101,1193.0823534440206,,1,9.720090878493148e-262,True,chi-bar² heuristic; k=1
D3,Dataset 3,25,Z+P+NB,ZIP--ZINB,-29018.252506422767,-29006.177207101,24.15059864352952,2.0,0,5.698547034962689e-06,True,chi²(df=2)
D3,Dataset 3,23,Poisson,ZIP--ZINB,-72581.24097536207,-28543.894113040245,88074.69372464366,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,23,NB,ZIP--ZINB,-32683.534510222293,-28543.894113040245,8279.280794364095,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,23,P+NB,ZIP--ZINB,-31972.447061142,-28543.894113040245,6857.105896203502,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,23,ZIP,ZIP--ZINB,-41744.27147548861,-28543.894113040245,26400.75472489673,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,23,ZINB,ZIP--ZINB,-29109.49813507452,-28543.894113040245,1131.208044068546,,1,2.7230150113485497e-248,True,chi-bar² heuristic; k=1
D3,Dataset 3,23,Z+P+NB,ZIP--ZINB,-28576.13917410632,-28543.894113040245,64.49012213213427,2.0,0,9.911694561635752e-15,True,chi²(df=2)
D3,Dataset 3,24,Poisson,ZIP--ZINB,-73163.67547888056,-28631.05478751348,89065.24138273415,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,24,NB,ZIP--ZINB,-32971.04780614923,-28631.05478751348,8679.986037271512,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,24,P+NB,ZIP--ZINB,-32181.10319931957,-28631.05478751348,7100.096823612184,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,24,ZIP,ZIP--ZINB,-42105.57791071752,-28631.05478751348,26949.046246408085,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,24,ZINB,ZIP--ZINB,-29251.753103293544,-28631.05478751348,1241.3966315601356,,1,3.0743419623018435e-272,True,chi-bar² heuristic; k=1
D3,Dataset 3,24,Z+P+NB,ZIP--ZINB,-28641.260104063284,-28631.05478751348,20.410633099614643,2.0,0,3.6973225226329584e-05,True,chi²(df=2)
D3,Dataset 3,22,Poisson,ZIP--ZINB,-75133.64514249202,-28810.16949793125,92646.95128912156,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,22,NB,ZIP--ZINB,-32853.53979653692,-28810.16949793125,8086.740597211341,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,22,P+NB,ZIP--ZINB,-32155.28210709061,-28810.16949793125,6690.225218318723,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,22,ZIP,ZIP--ZINB,-43119.21709942115,-28810.16949793125,28618.0952029798,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,22,ZINB,ZIP--ZINB,-29405.414558273555,-28810.16949793125,1190.4901206846116,,1,3.5566247056977927e-261,True,chi-bar² heuristic; k=1
D3,Dataset 3,22,Z+P+NB,ZIP--ZINB,-28838.361190343658,-28810.16949793125,56.38338482481777,2.0,0,5.708257418904539e-13,True,chi²(df=2)
D3,Dataset 3,26,Poisson,ZIP--ZINB,-70418.12387724526,-28820.646250224447,83194.95525404163,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,26,NB,ZIP--ZINB,-33066.797225826565,-28820.646250224447,8492.301951204237,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,26,P+NB,ZIP--ZINB,-32378.62342662309,-28820.646250224447,7115.9543527972855,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,26,ZIP,ZIP--ZINB,-41054.40118004863,-28820.646250224447,24467.509859648373,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,26,ZINB,ZIP--ZINB,-29338.63055641583,-28820.646250224447,1035.9686123827632,,1,1.3648743328236858e-227,True,chi-bar² heuristic; k=1
D3,Dataset 3,26,Z+P+NB,ZIP--ZINB,-28837.65192911824,-28820.646250224447,34.011357787574525,2.0,0,4.116494082159916e-08,True,chi²(df=2)
D3,Dataset 3,29,Poisson,ZIP--ZINB,-71737.52943362528,-28782.979605384604,85909.09965648135,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,29,NB,ZIP--ZINB,-33113.486280723904,-28782.979605384604,8661.0133506786,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,29,P+NB,ZIP--ZINB,-32333.64712474933,-28782.979605384604,7101.335038729456,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,29,ZIP,ZIP--ZINB,-41286.83086191109,-28782.979605384604,25007.702513052973,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,29,ZINB,ZIP--ZINB,-29336.75953874616,-28782.979605384604,1107.5598667231095,,1,3.756349349066487e-243,True,chi-bar² heuristic; k=1
D3,Dataset 3,29,Z+P+NB,ZIP--ZINB,-28796.464137801315,-28782.979605384604,26.96906483342173,2.0,0,1.392329357400969e-06,True,chi²(df=2)
D3,Dataset 3,27,Poisson,ZIP--ZINB,-73705.2721626794,-29079.01930853665,89252.50570828548,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,27,NB,ZIP--ZINB,-33127.8033905623,-29079.01930853665,8097.568164051292,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,27,P+NB,ZIP--ZINB,-32497.403854943423,-29079.01930853665,6836.769092813542,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,27,ZIP,ZIP--ZINB,-42655.90623072692,-29079.01930853665,27153.77384438053,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,27,ZINB,ZIP--ZINB,-29586.46541865229,-29079.01930853665,1014.892220231268,,1,5.2026875496633785e-223,True,chi-bar² heuristic; k=1
D3,Dataset 3,27,Z+P+NB,ZIP--ZINB,-29094.256681467043,-29079.01930853665,30.47474586077442,2.0,0,2.4126427430182576e-07,True,chi²(df=2)
D3,Dataset 3,28,Poisson,ZIP--ZINB,-73677.30763637334,-28650.35939600097,90053.89648074473,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,28,NB,ZIP--ZINB,-32700.97357723062,-28650.35939600097,8101.228362459289,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,28,P+NB,ZIP--ZINB,-32015.64492458112,-28650.35939600097,6730.571057160283,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,28,ZIP,ZIP--ZINB,-42464.98472771725,-28650.35939600097,27629.250663432555,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,28,ZINB,ZIP--ZINB,-29206.131884550698,-28650.35939600097,1111.5449770994455,,1,5.112481355438378e-244,True,chi-bar² heuristic; k=1
D3,Dataset 3,28,Z+P+NB,ZIP--ZINB,-28668.774370514744,-28650.35939600097,36.82994902753853,2.0,0,1.0057225417255968e-08,True,chi²(df=2)
D3,Dataset 3,30,Poisson,ZIP--ZINB,-74621.85900292,-29145.03682146204,90953.64436291592,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,30,NB,ZIP--ZINB,-33317.03227892691,-29145.03682146204,8343.990914929753,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,30,P+NB,ZIP--ZINB,-32600.88945534886,-29145.03682146204,6911.70526777365,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,30,ZIP,ZIP--ZINB,-43317.15701178543,-29145.03682146204,28344.240380646785,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,30,ZINB,ZIP--ZINB,-29731.49340669097,-29145.03682146204,1172.9131704578683,,1,2.3498969067142328e-257,True,chi-bar² heuristic; k=1
D3,Dataset 3,30,Z+P+NB,ZIP--ZINB,-29160.107572813504,-29145.03682146204,30.141502702936123,2.0,0,2.850072120760157e-07,True,chi²(df=2)
D3,Dataset 3,31,Poisson,ZIP--ZINB,-73262.6197248667,-29505.75247832184,87513.73449308972,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,31,NB,ZIP--ZINB,-33825.57332243267,-29505.75247832184,8639.641688221665,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,31,P+NB,ZIP--ZINB,-33086.733879020234,-29505.75247832184,7161.962801396796,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,31,ZIP,ZIP--ZINB,-42439.25595414672,-29505.75247832184,25867.006951649768,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,31,ZINB,ZIP--ZINB,-30043.317924737385,-29505.75247832184,1075.1308928310973,,1,4.198260129243965e-236,True,chi-bar² heuristic; k=1
D3,Dataset 3,31,Z+P+NB,ZIP--ZINB,-29523.612582846672,-29505.75247832184,35.72020904967212,2.0,0,1.7516815619495484e-08,True,chi²(df=2)
D3,Dataset 3,32,Poisson,ZIP--ZINB,-73781.80317295977,-28837.67217822877,89888.261989462,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,32,NB,ZIP--ZINB,-32956.312720403366,-28837.67217822877,8237.28108434919,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,32,P+NB,ZIP--ZINB,-32224.86833709124,-28837.67217822877,6774.392317724938,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,32,ZIP,ZIP--ZINB,-42642.839279583015,-28837.67217822877,27610.334202708487,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,32,ZINB,ZIP--ZINB,-29399.181482957832,-28837.67217822877,1123.0186094581222,,1,1.6403561252521183e-246,True,chi-bar² heuristic; k=1
D3,Dataset 3,32,Z+P+NB,ZIP--ZINB,-28843.841328843868,-28837.67217822877,12.338301230192885,2.0,0,0.0020930130193833,True,chi²(df=2)
D3,Dataset 3,33,Poisson,ZIP--ZINB,-73591.96915598672,-28795.11952270879,89593.69926655586,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,33,NB,ZIP--ZINB,-32993.4894398041,-28795.11952270879,8396.739834190623,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,33,P+NB,ZIP--ZINB,-32261.563079376203,-28795.11952270879,6932.887113334829,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,33,ZIP,ZIP--ZINB,-42795.195356337616,-28795.11952270879,28000.15166725765,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,33,ZINB,ZIP--ZINB,-29390.07060636228,-28795.11952270879,1189.90216730698,,1,4.773287413594707e-261,True,chi-bar² heuristic; k=1
D3,Dataset 3,33,Z+P+NB,ZIP--ZINB,-28817.80309826452,-28795.11952270879,45.36715111145168,2.0,0,1.4081480117812063e-10,True,chi²(df=2)
D3,Dataset 3,34,Poisson,ZIP--ZINB,-74732.18183024468,-29504.02852582453,90456.3066088403,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,34,NB,ZIP--ZINB,-33768.06421096911,-29504.02852582453,8528.071370289159,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,34,P+NB,ZIP--ZINB,-33025.49205259317,-29504.02852582453,7042.927053537271,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,34,ZIP,ZIP--ZINB,-43173.7619770936,-29504.02852582453,27339.466902538137,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,34,ZINB,ZIP--ZINB,-30076.364694359705,-29504.02852582453,1144.6723370703476,,1,3.2266443853748576e-251,True,chi-bar² heuristic; k=1
D3,Dataset 3,34,Z+P+NB,ZIP--ZINB,-29517.47773845647,-29504.02852582453,26.89842526387656,2.0,0,1.44238490264989e-06,True,chi²(df=2)
D3,Dataset 3,36,Poisson,ZIP--ZINB,-72148.56447173655,-29119.380116014123,86058.36871144485,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,36,NB,ZIP--ZINB,-33305.93450532343,-29119.380116014123,8373.10877861861,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,36,P+NB,ZIP--ZINB,-32539.69045214479,-29119.380116014123,6840.620672261335,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,36,ZIP,ZIP--ZINB,-41812.60392317202,-29119.380116014123,25386.447614315795,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,36,ZINB,ZIP--ZINB,-29671.12873738423,-29119.380116014123,1103.4972427402172,,1,2.869129207922043e-242,True,chi-bar² heuristic; k=1
D3,Dataset 3,36,Z+P+NB,ZIP--ZINB,-29134.32256166417,-29119.380116014123,29.88489130009839,2.0,0,3.2402484239031786e-07,True,chi²(df=2)
D3,Dataset 3,37,Poisson,ZIP--ZINB,-73760.25165678537,-29119.14941350136,89282.20448656804,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,37,NB,ZIP--ZINB,-33316.08144058965,-29119.14941350136,8393.864054176593,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,37,P+NB,ZIP--ZINB,-32541.24955632133,-29119.14941350136,6844.200285639956,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,37,ZIP,ZIP--ZINB,-42689.80732953479,-29119.14941350136,27141.31583206686,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,37,ZINB,ZIP--ZINB,-29712.313662877048,-29119.14941350136,1186.3284987513834,,1,2.854183580519603e-260,True,chi-bar² heuristic; k=1
D3,Dataset 3,37,Z+P+NB,ZIP--ZINB,-29135.511256098493,-29119.14941350136,32.72368519427255,2.0,0,7.83685923891155e-08,True,chi²(df=2)
D3,Dataset 3,35,Poisson,ZIP--ZINB,-73816.46550116326,-28596.041430845515,90440.84814063548,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,35,NB,ZIP--ZINB,-32683.82135207729,-28596.041430845515,8175.559842463554,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,35,P+NB,ZIP--ZINB,-31988.304616913683,-28596.041430845515,6784.526372136337,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,35,ZIP,ZIP--ZINB,-42327.82465833488,-28596.041430845515,27463.566454978733,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,35,ZINB,ZIP--ZINB,-29171.04211062057,-28596.041430845515,1150.0013595501075,,1,2.2416187083806943e-252,True,chi-bar² heuristic; k=1
D3,Dataset 3,35,Z+P+NB,ZIP--ZINB,-28620.637467932123,-28596.041430845515,49.19207417321741,2.0,0,2.0800645696363523e-11,True,chi²(df=2)
D3,Dataset 3,38,Poisson,ZIP--ZINB,-74939.28864320242,-29208.54901572926,91461.47925494632,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,38,NB,ZIP--ZINB,-33447.65891854162,-29208.54901572926,8478.219805624729,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,38,P+NB,ZIP--ZINB,-32804.3662067785,-29208.54901572926,7191.634382098477,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,38,ZIP,ZIP--ZINB,-43068.68381224059,-29208.54901572926,27720.269593022666,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,38,ZINB,ZIP--ZINB,-29717.519968119483,-29208.54901572926,1017.9419047804475,,1,1.1306987191950171e-223,True,chi-bar² heuristic; k=1
D3,Dataset 3,38,Z+P+NB,ZIP--ZINB,-29223.322897582115,-29208.54901572926,29.547763705711983,2.0,0,3.835170136964607e-07,True,chi²(df=2)
D3,Dataset 3,39,Poisson,ZIP--ZINB,-73013.24223760903,-28836.339209922065,88353.80605537392,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,39,NB,ZIP--ZINB,-32836.929897407805,-28836.339209922065,8001.181374971478,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,39,P+NB,ZIP--ZINB,-32134.84237686989,-28836.339209922065,6597.006333895646,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,39,ZIP,ZIP--ZINB,-42307.48069472659,-28836.339209922065,26942.28296960905,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,39,ZINB,ZIP--ZINB,-29419.137081532368,-28836.339209922065,1165.595743220605,,1,9.148809518221604e-256,True,chi-bar² heuristic; k=1
D3,Dataset 3,39,Z+P+NB,ZIP--ZINB,-28862.20637604931,-28836.339209922065,51.73433225449117,2.0,0,5.834887519465001e-12,True,chi²(df=2)
D3,Dataset 3,40,Poisson,ZIP--ZINB,-74480.29990246342,-29059.30225760704,90841.99528971277,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,40,NB,ZIP--ZINB,-33475.46001217388,-29059.30225760704,8832.315509133674,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,40,P+NB,ZIP--ZINB,-32675.89767496988,-29059.30225760704,7233.190834725683,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,40,ZIP,ZIP--ZINB,-42638.7426740961,-29059.30225760704,27158.880832978124,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,40,ZINB,ZIP--ZINB,-29634.687261761355,-29059.30225760704,1150.770008308631,,1,1.5258327987270926e-252,True,chi-bar² heuristic; k=1
D3,Dataset 3,40,Z+P+NB,ZIP--ZINB,-29074.59722657386,-29059.30225760704,30.589937933640613,2.0,0,2.277610083313562e-07,True,chi²(df=2)
D3,Dataset 3,41,Poisson,ZIP--ZINB,-74513.22337085116,-29057.273024460505,90911.90069278132,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,41,NB,ZIP--ZINB,-33159.661171401065,-29057.273024460505,8204.776293881121,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,41,P+NB,ZIP--ZINB,-32437.251159744665,-29057.273024460505,6759.95627056832,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,41,ZIP,ZIP--ZINB,-43500.34401525225,-29057.273024460505,28886.141981583496,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,41,ZINB,ZIP--ZINB,-29633.67434113826,-29057.273024460505,1152.80263335551,,1,5.517539808297127e-253,True,chi-bar² heuristic; k=1
D3,Dataset 3,41,Z+P+NB,ZIP--ZINB,-29064.71440092836,-29057.273024460505,14.88275293571496,2.0,0,0.0005864773744472,True,chi²(df=2)
D3,Dataset 3,42,Poisson,ZIP--ZINB,-74028.01200780098,-29366.29970307973,89323.4246094425,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,42,NB,ZIP--ZINB,-33544.10390333277,-29366.29970307973,8355.608400506077,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,42,P+NB,ZIP--ZINB,-32845.76740046502,-29366.29970307973,6958.935394770575,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,42,ZIP,ZIP--ZINB,-43125.35893463543,-29366.29970307973,27518.1184631114,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,42,ZINB,ZIP--ZINB,-29938.423596335248,-29366.29970307973,1144.247786511034,,1,3.990446561799516e-251,True,chi-bar² heuristic; k=1
D3,Dataset 3,42,Z+P+NB,ZIP--ZINB,-29380.628120562324,-29366.29970307973,28.65683496518613,2.0,0,5.987525181251904e-07,True,chi²(df=2)
D3,Dataset 3,44,Poisson,ZIP--ZINB,-73104.47678274952,-28866.60430787904,88475.74494974097,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,44,NB,ZIP--ZINB,-33014.63782805436,-28866.60430787904,8296.067040350637,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,44,P+NB,ZIP--ZINB,-32312.65763662826,-28866.60430787904,6892.106657498443,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,44,ZIP,ZIP--ZINB,-42061.554773358606,-28866.60430787904,26389.90093095913,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,44,ZINB,ZIP--ZINB,-29411.766369659585,-28866.60430787904,1090.3241235610913,,1,2.0934359280259374e-239,True,chi-bar² heuristic; k=1
D3,Dataset 3,44,Z+P+NB,ZIP--ZINB,-28885.397082622832,-28866.60430787904,37.58554948758683,2.0,0,6.8928944638045885e-09,True,chi²(df=2)
D3,Dataset 3,47,Poisson,ZIP--ZINB,-73869.21204615198,-29110.253266698623,89517.91755890672,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,47,NB,ZIP--ZINB,-33372.13802888166,-29110.253266698623,8523.769524366071,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,47,P+NB,ZIP--ZINB,-32672.104826016053,-29110.253266698623,7123.703118634861,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,47,ZIP,ZIP--ZINB,-42878.719916965936,-29110.253266698623,27536.933300534627,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,47,ZINB,ZIP--ZINB,-29673.85669936837,-29110.253266698623,1127.2068653395108,,1,2.0168009166474752e-247,True,chi-bar² heuristic; k=1
D3,Dataset 3,47,Z+P+NB,ZIP--ZINB,-29132.11751390941,-29110.253266698623,43.72849442157167,2.0,0,3.1950531375256436e-10,True,chi²(df=2)
D3,Dataset 3,46,Poisson,ZIP--ZINB,-75782.36528912077,-28888.57346756574,93787.58364311006,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,46,NB,ZIP--ZINB,-32995.42988704292,-28888.57346756574,8213.712838954358,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,46,P+NB,ZIP--ZINB,-32342.61518431069,-28888.57346756574,6908.083433489897,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,46,ZIP,ZIP--ZINB,-43640.89826007346,-28888.57346756574,29504.64958501544,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,46,ZINB,ZIP--ZINB,-29471.47297409104,-28888.57346756574,1165.799013050586,,1,8.263942793398263e-256,True,chi-bar² heuristic; k=1
D3,Dataset 3,46,Z+P+NB,ZIP--ZINB,-28923.151032281217,-28888.57346756574,69.15512943095382,2.0,0,9.619543135405813e-16,True,chi²(df=2)
D3,Dataset 3,43,Poisson,ZIP--ZINB,-73033.45770233701,-29089.247077828568,87888.42124901689,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,43,NB,ZIP--ZINB,-33340.86599627017,-29089.247077828568,8503.237836883207,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,43,P+NB,ZIP--ZINB,-32603.244970251,-29089.247077828568,7027.9957848448685,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,43,ZIP,ZIP--ZINB,-42409.07385140694,-29089.247077828568,26639.65354715674,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,43,ZINB,ZIP--ZINB,-29681.27113535292,-29089.247077828568,1184.0481150486958,,1,8.93466013398693e-260,True,chi-bar² heuristic; k=1
D3,Dataset 3,43,Z+P+NB,ZIP--ZINB,-29105.003883831603,-29089.247077828568,31.513612006070616,2.0,0,1.4351790973262226e-07,True,chi²(df=2)
D3,Dataset 3,45,Poisson,ZIP--ZINB,-73481.22156783588,-28880.72852817445,89200.98607932284,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,45,NB,ZIP--ZINB,-32957.89589020387,-28880.72852817445,8154.334724058834,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,45,P+NB,ZIP--ZINB,-32217.70512186752,-28880.72852817445,6673.953187386127,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,45,ZIP,ZIP--ZINB,-42648.949315586426,-28880.72852817445,27536.44157482394,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,45,ZINB,ZIP--ZINB,-29466.567874175395,-28880.72852817445,1171.6786920018783,,1,4.3585364001708404e-257,True,chi-bar² heuristic; k=1
D3,Dataset 3,45,Z+P+NB,ZIP--ZINB,-28897.03392823712,-28880.72852817445,32.61080012533057,2.0,0,8.291912824286985e-08,True,chi²(df=2)
D3,Dataset 3,48,Poisson,ZIP--ZINB,-74006.71881607723,-29127.83685702037,89757.76391811372,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,48,NB,ZIP--ZINB,-33332.50459718211,-29127.83685702037,8409.335480323469,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,48,P+NB,ZIP--ZINB,-32637.75890117713,-29127.83685702037,7019.844088313519,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,48,ZIP,ZIP--ZINB,-43249.79030264359,-29127.83685702037,28243.906891246428,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,48,ZINB,ZIP--ZINB,-29685.492287766094,-29127.83685702037,1115.310861491438,,1,7.76510262027564e-245,True,chi-bar² heuristic; k=1
D3,Dataset 3,48,Z+P+NB,ZIP--ZINB,-29142.40329789764,-29127.83685702037,29.132881754521804,2.0,0,4.719273053737496e-07,True,chi²(df=2)
D3,Dataset 3,49,Poisson,ZIP--ZINB,-72364.80342140177,-29072.67474087006,86584.25736106341,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,49,NB,ZIP--ZINB,-33192.627476773385,-29072.67474087006,8239.905471806647,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,49,P+NB,ZIP--ZINB,-32497.61633064082,-29072.67474087006,6849.883179541517,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,49,ZIP,ZIP--ZINB,-41820.30884896754,-29072.67474087006,25495.268216194963,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,49,ZINB,ZIP--ZINB,-29591.04673896909,-29072.67474087006,1036.7439961980565,,1,9.258871500281634e-228,True,chi-bar² heuristic; k=1
D3,Dataset 3,49,Z+P+NB,ZIP--ZINB,-29087.398273597013,-29072.67474087006,29.44706545390364,2.0,0,4.033211367467529e-07,True,chi²(df=2)
D3,Dataset 3,50,Poisson,ZIP--ZINB,-74229.31807824888,-28999.598838169368,90459.43848015902,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,50,NB,ZIP--ZINB,-33108.095531500985,-28999.598838169368,8216.993386663235,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,50,P+NB,ZIP--ZINB,-32420.55984261237,-28999.598838169368,6841.922008886002,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,50,ZIP,ZIP--ZINB,-42854.32903808914,-28999.598838169368,27709.460399839547,,1,0.0,True,chi-bar² heuristic; k=1
D3,Dataset 3,50,ZINB,ZIP--ZINB,-29535.99505872655,-28999.598838169368,1072.7924411143613,,1,1.3530991603831872e-235,True,chi-bar² heuristic; k=1
D3,Dataset 3,50,Z+P+NB,ZIP--ZINB,-29017.25943617902,-28999.598838169368,35.321196019307536,2.0,0,2.1384531365985432e-08,True,chi²(df=2)
D3,Dataset 3,51,Poisson,ZIP--ZINB,-73390.15429865575,-28540.60303555984,89699.10252619183,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,51,NB,ZIP--ZINB,-32823.854086220585,-28540.60303555984,8566.502101321501,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,51,P+NB,ZIP--ZINB,-32042.86303034467,-28540.60303555984,7004.519989569671,,2,0.0,True,chi-bar² heuristic; k=2
D3,Dataset 3,51,ZIP,ZIP--ZINB,-42146.79342318452,-28540.60303555984,27212.38077524937,,1,0.0,True,chi-bar² heuristic; k=1
