Scenario,DatasetLabel,Rep,Dataset,Model,Link,Log-Likelihood,AIC,BIC,nobs,n_params,success,nit,grad_norm_inf,cov_status,min_info_eig,info_rank,message
D4,Dataset 4,48,D4,ZINB,identity,-40637.13115422215,81284.2623084443,81323.77974620699,20000,5,True,16,0.00019589950968568193,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,48,D4,P+NB,identity,-41654.537595569374,83321.07519113875,83368.49611645397,20000,6,True,35,1751.4253505232582,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,48,D4,Z+P+NB,identity,-40385.566837623745,80787.13367524749,80850.36157566778,20000,8,True,53,0.00026268530051609673,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,48,D4,ZIP--ZINB,identity,-40362.11028355388,80744.22056710775,80823.25544263312,20000,10,True,14,0.0010246252662009236,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,51,D4,Poisson,identity,-70693.18100067704,141390.36200135408,141406.16897645916,20000,2,True,6,2.046660833476821e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,51,D4,NB,identity,-43100.949100759564,86207.89820151913,86231.60866417673,20000,3,True,10,0.00034249628962967904,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,51,D4,ZIP,identity,-46700.4436132384,93408.8872264768,93440.50117668694,20000,4,True,13,0.0018632205982018757,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,51,D4,ZINB,identity,-40260.98989782615,80531.9797956523,80571.49723341498,20000,5,True,13,7.174469954029927e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,51,D4,P+NB,identity,-41291.47807006794,82594.95614013588,82642.3770654511,20000,6,True,33,0.004374008659875528,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,51,D4,Z+P+NB,identity,-40044.25445352659,80104.50890705318,80167.73680747347,20000,8,True,52,3.062272292486592e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,51,D4,ZIP--ZINB,identity,-40021.04888974302,80062.09777948604,80141.1326550114,20000,10,True,14,0.00021714512971049681,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,46,D4,Poisson,identity,-70346.48228035595,140696.9645607119,140712.77153581698,20000,2,True,7,0.00013234305632403576,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,46,D4,NB,identity,-43148.50764954279,86303.01529908559,86326.72576174319,20000,3,True,8,8.565346120874284e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,46,D4,ZIP,identity,-46242.74074398297,92493.48148796594,92525.09543817608,20000,4,True,12,0.0002280034731412528,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,46,D4,ZINB,identity,-40168.327230180854,80346.65446036171,80386.17189812439,20000,5,True,13,7.64719019794094e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,46,D4,P+NB,identity,-41268.5070982806,82549.0141965612,82596.43512187642,20000,6,True,43,3489.9419936864524,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,46,D4,Z+P+NB,identity,-39972.09856095318,79960.19712190636,80023.42502232664,20000,8,True,13,0.0005595449337588813,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,46,D4,ZIP--ZINB,identity,-39939.32482510641,79898.64965021281,79977.68452573818,20000,10,True,15,0.00012590794884540304,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,49,D4,Poisson,identity,-70332.99706523275,140669.9941304655,140685.80110557057,20000,2,True,6,1.6063751009376404e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,49,D4,NB,identity,-43447.869896190416,86901.73979238083,86925.45025503843,20000,3,True,8,2.9664905881188197e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,49,D4,ZIP,identity,-46538.41497535501,93084.82995071002,93116.44390092016,20000,4,True,12,8.373178358711542e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,49,D4,ZINB,identity,-40428.16162287992,80866.32324575984,80905.84068352252,20000,5,True,19,0.00015696716883939477,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,49,D4,P+NB,identity,-41588.552013726156,83189.10402745231,83236.52495276753,20000,6,True,32,2529.325540123887,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,49,D4,Z+P+NB,identity,-40259.858159824056,80535.71631964811,80598.9442200684,20000,8,True,12,0.0010586095523394956,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,49,D4,ZIP--ZINB,identity,-40228.894427368105,80477.78885473621,80556.82373026157,20000,10,True,27,0.00036701124380733585,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,52,D4,Poisson,identity,-69800.53981185227,139605.07962370454,139620.88659880962,20000,2,True,6,4.1047563363649786e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,52,D4,NB,identity,-43115.55035422549,86237.10070845098,86260.81117110858,20000,3,True,36,0.0004530832119193223,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,52,D4,ZIP,identity,-46534.88108441389,93077.76216882779,93109.37611903793,20000,4,True,12,0.00033366386833089123,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,52,D4,ZINB,identity,-40205.453548905396,80420.90709781079,80460.42453557347,20000,5,True,17,0.001191453871886572,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,52,D4,P+NB,identity,-41376.517537613494,82765.03507522699,82812.45600054221,20000,6,True,26,2913.8139826526735,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,52,D4,Z+P+NB,identity,-40024.99720370373,80065.99440740746,80129.22230782775,20000,8,True,23,0.00044667276602528005,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,52,D4,ZIP--ZINB,identity,-39999.33372776495,80018.6674555299,80097.70233105526,20000,10,True,15,9.029290354622965e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,47,D4,Poisson,identity,-70508.88120085328,141021.76240170657,141037.56937681165,20000,2,True,5,3.212021268073073e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,47,D4,NB,identity,-43164.3387759381,86334.6775518762,86358.3880145338,20000,3,True,12,0.0002315878989131992,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,47,D4,ZIP,identity,-46568.431702311565,93144.86340462313,93176.47735483327,20000,4,True,13,3.777233300961136e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,47,D4,ZINB,identity,-40181.46826617397,80372.93653234794,80412.45397011063,20000,5,True,16,6.501318650172991e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,47,D4,P+NB,identity,-41295.7075398288,82603.4150796576,82650.83600497282,20000,6,True,42,2600.055394426415,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,47,D4,Z+P+NB,identity,-39976.08506920075,79968.1701384015,80031.39803882179,20000,8,True,23,0.0005543938503164703,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,47,D4,ZIP--ZINB,identity,-39930.37326285055,79880.7465257011,79959.78140122647,20000,10,True,15,0.0001468282267394483,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,50,D4,Poisson,identity,-69802.76292974848,139609.52585949696,139625.33283460204,20000,2,True,6,2.0608641584374254e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,50,D4,NB,identity,-43410.35524669486,86826.71049338972,86850.42095604732,20000,3,True,8,0.00045928607671363864,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,50,D4,ZIP,identity,-46265.589909414346,92539.17981882869,92570.79376903884,20000,4,True,13,3.769045397494786e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,50,D4,ZINB,identity,-40434.46557959743,80878.93115919486,80918.44859695755,20000,5,True,25,0.0017476761449550793,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,50,D4,P+NB,identity,-41545.59767136788,83103.19534273577,83150.61626805099,20000,6,True,29,2585.8078974075333,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,50,D4,Z+P+NB,identity,-40246.7646771124,80509.5293542248,80572.75725464508,20000,8,True,23,0.00038168688729767197,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,50,D4,ZIP--ZINB,identity,-40228.23955079784,80476.47910159569,80555.51397712105,20000,10,True,14,0.0001056937904473608,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,53,D4,Poisson,identity,-70491.09645595125,140986.1929119025,141001.99988700758,20000,2,True,8,0.00027450848742516243,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,53,D4,NB,identity,-42899.9306825398,85805.8613650796,85829.5718277372,20000,3,True,14,0.00031480420702223455,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,53,D4,ZIP,identity,-46431.48185903185,92870.9637180637,92902.57766827384,20000,4,True,10,0.00018511256048636682,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,53,D4,ZINB,identity,-39925.98171219861,79861.96342439723,79901.48086215991,20000,5,True,13,0.0004462957320682248,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,53,D4,P+NB,identity,-41078.922313762836,82169.84462752567,82217.2655528409,20000,6,True,33,3232.883306629317,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,53,D4,Z+P+NB,identity,-39705.218336824255,79426.43667364851,79489.6645740688,20000,8,True,13,0.0006663050418043159,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,53,D4,ZIP--ZINB,identity,-39678.99514906318,79377.99029812636,79457.02517365172,20000,10,True,36,0.0008109028042476429,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,55,D4,Poisson,identity,-70205.44791931206,140414.89583862413,140430.7028137292,20000,2,True,6,0.001194337242861998,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,55,D4,NB,identity,-43012.311666386246,86030.62333277249,86054.3337954301,20000,3,True,13,6.049007494766945e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,55,D4,ZIP,identity,-46440.2804077106,92888.5608154212,92920.17476563134,20000,4,True,12,0.0007105671202383146,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,55,D4,ZINB,identity,-40156.25887510899,80322.51775021799,80362.03518798067,20000,5,True,16,0.0008409731366385564,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,55,D4,P+NB,identity,-41252.45479435469,82516.90958870939,82564.33051402461,20000,6,True,24,2525.7643010475063,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,55,D4,Z+P+NB,identity,-39962.66523278823,79941.33046557647,80004.55836599675,20000,8,True,24,0.0005870647087951042,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,55,D4,ZIP--ZINB,identity,-39941.47576331272,79902.95152662545,79981.98640215081,20000,10,True,34,0.0007545663828892879,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,56,D4,Poisson,identity,-70239.32490120007,140482.64980240015,140498.45677750523,20000,2,True,11,1.1758845990250677e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,56,D4,NB,identity,-43279.245188761546,86564.49037752309,86588.2008401807,20000,3,True,12,0.0008816320370184649,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,56,D4,ZIP,identity,-46162.01162527398,92332.02325054797,92363.63720075811,20000,4,True,12,6.079418277699089e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,56,D4,ZINB,identity,-40151.39543656049,80312.79087312098,80352.30831088366,20000,5,True,16,0.00033232419467132956,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,56,D4,P+NB,identity,-41343.93386998191,82699.86773996383,82747.28866527905,20000,6,True,32,2368.841030836218,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,56,D4,Z+P+NB,identity,-39931.13155695336,79878.26311390672,79941.49101432701,20000,8,True,18,0.0002894504151287336,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,56,D4,ZIP--ZINB,identity,-39899.45193570977,79818.90387141953,79897.9387469449,20000,10,True,17,0.00016791056139087157,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,58,D4,Poisson,identity,-69184.1941873412,138372.3883746824,138388.19534978748,20000,2,True,7,0.00020605126774508875,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,58,D4,NB,identity,-43051.530143741824,86109.06028748365,86132.77075014125,20000,3,True,8,9.213546106323633e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,58,D4,ZIP,identity,-46092.42506187064,92192.85012374129,92224.46407395143,20000,4,True,13,0.0002805634547113911,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,58,D4,ZINB,identity,-40118.61806545929,80247.23613091858,80286.75356868126,20000,5,True,32,5.409095317976398e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,58,D4,P+NB,identity,-41245.60533761573,82503.21067523146,82550.63160054668,20000,6,True,34,1786.385087551817,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,58,D4,Z+P+NB,identity,-39949.33792208908,79914.67584417816,79977.90374459844,20000,8,True,11,3.9348935482408365e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,58,D4,ZIP--ZINB,identity,-39915.64850853087,79851.29701706173,79930.3318925871,20000,10,True,22,0.0005053410878614328,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,54,D4,Poisson,identity,-69932.87758078551,139869.75516157103,139885.5621366761,20000,2,True,7,0.00019492810932023041,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,54,D4,NB,identity,-42706.33965038028,85418.67930076056,85442.38976341816,20000,3,True,12,3.180713065731051e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,54,D4,ZIP,identity,-46346.08598290186,92700.17196580372,92731.78591601386,20000,4,True,13,7.16379223303365e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,54,D4,ZINB,identity,-39863.16374035938,79736.32748071876,79775.84491848144,20000,5,True,16,0.00041724026094264177,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,54,D4,P+NB,identity,-40893.37567128307,81798.75134256615,81846.17226788137,20000,6,True,28,2249.9407911246885,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,54,D4,Z+P+NB,identity,-39634.96881427923,79285.93762855846,79349.16552897874,20000,8,True,14,0.0001506592809636942,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,54,D4,ZIP--ZINB,identity,-39607.391187235706,79234.78237447141,79313.81724999678,20000,10,True,21,0.00016212051114250503,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,57,D4,Poisson,identity,-70705.43444755438,141414.86889510875,141430.67587021383,20000,2,True,7,0.0004512265141558558,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,57,D4,NB,identity,-43752.86209868666,87511.72419737332,87535.43466003092,20000,3,True,9,8.943502376479451e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,57,D4,ZIP,identity,-47108.733584974005,94225.46716994801,94257.08112015815,20000,4,True,13,6.668820586197555e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,57,D4,ZINB,identity,-40765.423031008795,81540.84606201759,81580.36349978027,20000,5,True,18,1.1696420940510155e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,57,D4,P+NB,identity,-41774.84497448291,83561.68994896582,83609.11087428105,20000,6,True,28,1784.4297064833604,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,57,D4,Z+P+NB,identity,-40476.24331179203,80968.48662358406,81031.71452400435,20000,8,True,14,9.001775689654323e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,57,D4,ZIP--ZINB,identity,-40451.2892723261,80922.5785446522,81001.61342017757,20000,10,True,17,0.00028818217295700777,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,59,D4,Poisson,identity,-69653.79823759905,139311.5964751981,139327.4034503032,20000,2,True,7,7.75687788920898e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,59,D4,NB,identity,-43457.57057676828,86921.14115353656,86944.85161619417,20000,3,True,11,0.0002670343903758976,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,59,D4,ZIP,identity,-46378.09928801344,92764.19857602689,92795.81252623703,20000,4,True,11,0.00018950098447323427,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,59,D4,ZINB,identity,-40421.99528579852,80853.99057159704,80893.50800935972,20000,5,True,16,0.0007053557949081579,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,59,D4,P+NB,identity,-41568.20514970064,83148.41029940128,83195.8312247165,20000,6,True,29,2450.1471872222924,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,59,D4,Z+P+NB,identity,-40222.978459118734,80461.95691823747,80525.18481865776,20000,8,True,12,0.0007026953504876143,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,59,D4,ZIP--ZINB,identity,-40196.94727378222,80413.89454756444,80492.92942308981,20000,10,True,27,0.00027857455855995195,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,62,D4,Poisson,identity,-71085.94703966468,142175.89407932936,142191.70105443444,20000,2,True,5,1.0860107363397375e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,62,D4,NB,identity,-43794.33818800664,87594.67637601327,87618.38683867088,20000,3,True,12,0.00044332754964791776,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,62,D4,ZIP,identity,-47423.63006473979,94855.26012947957,94886.87407968972,20000,4,True,13,0.0004997246465737182,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,62,D4,ZINB,identity,-40837.86636914121,81685.73273828242,81725.2501760451,20000,5,True,18,0.00021062125172760515,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,62,D4,P+NB,identity,-41969.35078930937,83950.70157861874,83998.12250393396,20000,6,True,36,1937.5328336267587,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,62,D4,Z+P+NB,identity,-40623.46903280171,81262.93806560342,81326.1659660237,20000,8,True,12,0.00021206379837224176,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,62,D4,ZIP--ZINB,identity,-40602.41429019384,81224.82858038768,81303.86345591304,20000,10,True,33,0.00029760721827321035,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,61,D4,Poisson,identity,-69618.28559447899,139240.57118895798,139256.37816406306,20000,2,True,7,3.382304952559423e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,61,D4,NB,identity,-43542.14488750454,87090.28977500908,87114.00023766668,20000,3,True,9,0.00010641658940357956,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,61,D4,ZIP,identity,-46411.87205014168,92831.74410028337,92863.35805049351,20000,4,True,12,0.00027339236337253683,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,61,D4,ZINB,identity,-40569.44601956907,81148.89203913814,81188.40947690082,20000,5,True,15,0.00020687458291435146,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,61,D4,P+NB,identity,-41679.956143026095,83371.91228605219,83419.33321136741,20000,6,True,29,2808.960000671878,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,61,D4,Z+P+NB,identity,-40374.083097633535,80764.16619526707,80827.39409568736,20000,8,True,12,0.00027111629636034085,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,61,D4,ZIP--ZINB,identity,-40357.60469442708,80735.20938885416,80814.24426437952,20000,10,True,24,0.0002635167371242142,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,60,D4,Poisson,identity,-69554.92406302865,139113.8481260573,139129.65510116238,20000,2,True,10,0.0009808087866355897,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,60,D4,NB,identity,-43342.76098752666,86691.52197505331,86715.23243771092,20000,3,True,11,3.7099644148483324e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,60,D4,ZIP,identity,-46175.73011756712,92359.46023513423,92391.07418534438,20000,4,True,14,0.00012873865210688562,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,60,D4,ZINB,identity,-40299.74702181085,80609.4940436217,80649.01148138438,20000,5,True,21,0.0008181907632848207,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,60,D4,P+NB,identity,-41363.53591790075,82739.0718358015,82786.49276111672,20000,6,True,29,3078.5313226216695,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,60,D4,Z+P+NB,identity,-40061.432788119804,80138.86557623961,80202.0934766599,20000,8,True,53,0.0008120042132874761,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,60,D4,ZIP--ZINB,identity,-40028.12667698772,80076.25335397544,80155.2882295008,20000,10,True,21,7.060178889262136e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,65,D4,Poisson,identity,-70689.64960131653,141383.29920263306,141399.10617773814,20000,2,True,8,0.00017838910860878965,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,65,D4,NB,identity,-43197.580020661546,86401.16004132309,86424.8705039807,20000,3,True,16,0.0002684900177503252,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,65,D4,ZIP,identity,-46670.08903070958,93348.17806141917,93379.79201162931,20000,4,True,12,5.0101076109587694e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,65,D4,ZINB,identity,-40211.26272045964,80432.52544091929,80472.04287868197,20000,5,True,15,0.00017439571445476698,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,65,D4,P+NB,identity,-41397.79377707874,82807.58755415748,82855.0084794727,20000,6,True,22,1760.0448115934357,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,65,D4,Z+P+NB,identity,-40014.00985835079,80044.01971670159,80107.24761712187,20000,8,True,13,0.00018201301379650037,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,65,D4,ZIP--ZINB,identity,-39995.498524221286,80010.99704844257,80090.03192396794,20000,10,True,19,0.0007775380427103573,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,66,D4,Poisson,identity,-69577.02257947542,139158.04515895084,139173.85213405592,20000,2,True,29,0.0005726019341003585,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,66,D4,NB,identity,-43032.72290738218,86071.44581476436,86095.15627742196,20000,3,True,11,0.00030339017278335767,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,66,D4,ZIP,identity,-46473.0780200413,92954.1560400826,92985.76999029274,20000,4,True,14,9.902528762928409e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,66,D4,ZINB,identity,-40149.323363196214,80308.64672639243,80348.16416415511,20000,5,True,15,0.00020494793427205948,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,66,D4,P+NB,identity,-41299.29447192556,82610.58894385112,82658.00986916634,20000,6,True,23,1244.46361676234,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,66,D4,Z+P+NB,identity,-39951.623412396824,79919.24682479365,79982.47472521394,20000,8,True,11,0.00016131092819871018,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,66,D4,ZIP--ZINB,identity,-39938.860987369066,79897.72197473813,79976.7568502635,20000,10,True,32,0.0005883227214387998,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,67,D4,Poisson,identity,-69623.45302183623,139250.90604367247,139266.71301877755,20000,2,True,7,0.00034089659028424535,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,67,D4,NB,identity,-43122.050050620965,86250.10010124193,86273.81056389953,20000,3,True,10,8.805046354698476e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,67,D4,ZIP,identity,-46147.48595367734,92302.97190735467,92334.58585756482,20000,4,True,12,0.00020769351896232635,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,67,D4,ZINB,identity,-40133.22672147782,80276.45344295564,80315.97088071832,20000,5,True,16,0.0003565850461435538,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,67,D4,P+NB,identity,-41254.483310406344,82520.96662081269,82568.38754612791,20000,6,True,26,3036.6520621198006,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,67,D4,Z+P+NB,identity,-39918.6672413138,79853.3344826276,79916.56238304789,20000,8,True,12,0.00035908095805825546,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,67,D4,ZIP--ZINB,identity,-39897.70604268988,79815.41208537976,79894.44696090513,20000,10,True,30,5.1969834811468885e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,68,D4,Poisson,identity,-70522.77164287854,141049.54328575707,141065.35026086215,20000,2,True,7,0.0005051375572608929,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,68,D4,NB,identity,-43294.89194175556,86595.78388351112,86619.49434616872,20000,3,True,7,6.353690897009656e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,68,D4,ZIP,identity,-46922.39520019341,93852.79040038682,93884.40435059696,20000,4,True,14,0.0003717023813245568,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,68,D4,ZINB,identity,-40431.36021098587,80872.72042197174,80912.23785973442,20000,5,True,14,0.0005568338983016341,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,68,D4,P+NB,identity,-41434.61353512352,82881.22707024704,82928.64799556226,20000,6,True,30,2727.6686258109658,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,68,D4,Z+P+NB,identity,-40187.84946917528,80391.69893835056,80454.92683877084,20000,8,True,12,5.563491415361277e-05,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,68,D4,ZIP--ZINB,identity,-40153.4668051771,80326.9336103542,80405.96848587957,20000,10,True,17,0.0005530696765002618,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,64,D4,Poisson,identity,-70515.69495595706,141035.38991191413,141051.1968870192,20000,2,True,7,0.0001851197171978125,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,64,D4,NB,identity,-43435.19999485196,86876.39998970392,86900.11045236152,20000,3,True,7,7.912586849595504e-06,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,64,D4,ZIP,identity,-47001.43554831107,94010.87109662214,94042.48504683228,20000,4,True,11,0.0003622939709588824,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,64,D4,ZINB,identity,-40530.46854259607,81070.93708519214,81110.45452295482,20000,5,True,17,0.00025397021942166753,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,64,D4,P+NB,identity,-41596.452904270394,83204.90580854079,83252.32673385601,20000,6,True,23,2468.046304843106,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,64,D4,Z+P+NB,identity,-40310.8537317289,80637.7074634578,80700.93536387809,20000,8,True,18,0.000662942096035235,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,64,D4,ZIP--ZINB,identity,-40280.70025964069,80581.40051928138,80660.43539480674,20000,10,True,29,0.0002042283244028109,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,63,D4,Poisson,identity,-69783.7533375358,139571.5066750716,139587.3136501767,20000,2,True,6,0.0001458644630052408,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,63,D4,NB,identity,-43555.95756231238,87117.91512462476,87141.62558728237,20000,3,True,28,0.00021090041075311206,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,63,D4,ZIP,identity,-46496.38298199334,93000.76596398668,93032.37991419682,20000,4,True,14,0.00039650776528865617,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,63,D4,ZINB,identity,-40552.9662354701,81115.9324709402,81155.44990870288,20000,5,True,13,0.00012088410252963921,not_computed,nan,0,Optimization terminated successfully
D4,Dataset 4,63,D4,P+NB,identity,-41610.886018911755,83233.77203782351,83281.19296313873,20000,6,True,29,2666.223254403496,not_computed,nan,0,Optimization terminated successfully
